Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
NORDESTE;29;BA;290890;CORACAO DE MARIA;20;2.06%;36;3.7%;609;62.59%;170;17.47%;91;9.35%;47;4.83%;973
NORDESTE;29;BA;290900;CORDEIROS;7;1.88%;22;5.9%;242;64.88%;55;14.75%;35;9.38%;12;3.22%;373
NORDESTE;29;BA;290910;CORIBE;19;3.26%;30;5.15%;406;69.64%;80;13.72%;31;5.32%;17;2.92%;583
NORDESTE;29;BA;290920;CORONEL JOAO SA;32;3.39%;43;4.55%;625;66.14%;146;15.45%;67;7.09%;32;3.39%;945
NORDESTE;29;BA;290930;CORRENTINA;43;5.09%;49;5.8%;574;67.93%;107;12.66%;48;5.68%;24;2.84%;845
NORDESTE;29;BA;290940;COTEGIPE;18;3.75%;22;4.58%;345;71.88%;54;11.25%;22;4.58%;19;3.96%;480
NORDESTE;29;BA;290950;CRAVOLANDIA;2;1.82%;5;4.55%;87;79.09%;13;11.82%;2;1.82%;1;0.91%;110
NORDESTE;29;BA;290960;CRISOPOLIS;10;1.37%;34;4.66%;444;60.82%;93;12.74%;65;8.9%;84;11.51%;730
NORDESTE;29;BA;290970;CRISTOPOLIS;19;4.24%;22;4.91%;314;70.09%;58;12.95%;21;4.69%;14;3.13%;448
NORDESTE;29;BA;290980;CRUZ DAS ALMAS;39;3.9%;40;4%;564;56.46%;179;17.92%;105;10.51%;72;7.21%;999
NORDESTE;29;BA;290990;CURACA;32;2.16%;41;2.76%;1.044;70.35%;210;14.15%;101;6.81%;56;3.77%;1.484
NORDESTE;29;BA;291000;DARIO MEIRA;20;3.75%;36;6.74%;369;69.1%;60;11.24%;30;5.62%;19;3.56%;534
NORDESTE;29;BA;291005;DIAS D'AVILA;73;3.43%;104;4.89%;1.414;66.48%;274;12.88%;164;7.71%;98;4.61%;2.127
NORDESTE;29;BA;291010;DOM BASILIO;9;1.64%;18;3.28%;367;66.97%;95;17.34%;52;9.49%;7;1.28%;548
NORDESTE;29;BA;291020;DOM MACEDO COSTA;1;0.79%;10;7.94%;94;74.6%;9;7.14%;6;4.76%;6;4.76%;126
NORDESTE;29;BA;291030;ELISIO MEDRADO;4;1.44%;7;2.52%;187;67.27%;55;19.78%;19;6.83%;6;2.16%;278
NORDESTE;29;BA;291040;ENCRUZILHADA;27;4.35%;24;3.87%;395;63.71%;94;15.16%;39;6.29%;41;6.61%;620
NORDESTE;29;BA;291050;ENTRE RIOS;35;3.11%;62;5.52%;702;62.46%;173;15.39%;89;7.92%;63;5.6%;1.124
NORDESTE;29;BA;290050;ERICO CARDOSO;6;1.76%;21;6.16%;220;64.52%;59;17.3%;22;6.45%;13;3.81%;341
NORDESTE;29;BA;291060;ESPLANADA;77;7.2%;55;5.14%;582;54.39%;216;20.19%;98;9.16%;42;3.93%;1.070
NORDESTE;29;BA;291070;EUCLIDES DA CUNHA;50;2.32%;91;4.22%;1.425;66.16%;310;14.39%;180;8.36%;98;4.55%;2.154
NORDESTE;29;BA;291072;EUNAPOLIS;51;2.15%;69;2.91%;1.734;73.23%;317;13.39%;121;5.11%;76;3.21%;2.368
NORDESTE;29;BA;291075;FATIMA;34;5.26%;50;7.74%;467;72.29%;51;7.89%;34;5.26%;10;1.55%;646
NORDESTE;29;BA;291077;FEIRA DA MATA;10;4.69%;5;2.35%;143;67.14%;31;14.55%;19;8.92%;5;2.35%;213
NORDESTE;29;BA;291080;FEIRA DE SANTANA;280;4.48%;309;4.94%;3.513;56.21%;1.020;16.32%;639;10.22%;489;7.82%;6.250
NORDESTE;29;BA;291085;FILADELFIA;30;3.98%;18;2.39%;492;65.34%;113;15.01%;63;8.37%;37;4.91%;753
NORDESTE;29;BA;291090;FIRMINO ALVES;2;1.1%;5;2.75%;120;65.93%;32;17.58%;18;9.89%;5;2.75%;182
NORDESTE;29;BA;291100;FLORESTA AZUL;7;2.33%;15;4.98%;203;67.44%;45;14.95%;20;6.64%;11;3.65%;301
NORDESTE;29;BA;291110;FORMOSA DO RIO PRETO;21;2.61%;66;8.21%;624;77.61%;64;7.96%;19;2.36%;10;1.24%;804
NORDESTE;29;BA;291120;GANDU;21;1.72%;40;3.27%;804;65.74%;128;10.47%;114;9.32%;116;9.48%;1.223
NORDESTE;29;BA;291125;GAVIAO;2;0.96%;8;3.83%;134;64.11%;28;13.4%;16;7.66%;21;10.05%;209
NORDESTE;29;BA;291130;GENTIO DO OURO;8;1.69%;20;4.22%;356;75.11%;63;13.29%;23;4.85%;4;0.84%;474
NORDESTE;29;BA;291140;GLORIA;17;2.61%;24;3.69%;423;64.98%;110;16.9%;37;5.68%;40;6.14%;651
NORDESTE;29;BA;291150;GONGOGI;3;1.14%;7;2.66%;156;59.32%;39;14.83%;37;14.07%;21;7.98%;263
NORDESTE;29;BA;291160;GOVERNADOR MANGABEIRA;12;1.82%;25;3.8%;440;66.87%;94;14.29%;63;9.57%;24;3.65%;658
NORDESTE;29;BA;291165;GUAJERU;4;1.8%;16;7.21%;158;71.17%;24;10.81%;15;6.76%;5;2.25%;222
NORDESTE;29;BA;291170;GUANAMBI;24;1.67%;51;3.56%;977;68.18%;216;15.07%;109;7.61%;56;3.91%;1.433
NORDESTE;29;BA;291180;GUARATINGA;18;3.05%;12;2.03%;430;72.76%;74;12.52%;34;5.75%;23;3.89%;591
NORDESTE;29;BA;291185;HELIOPOLIS;12;2.82%;19;4.46%;309;72.54%;47;11.03%;24;5.63%;15;3.52%;426
NORDESTE;29;BA;291190;IACU;39;2.78%;54;3.85%;878;62.67%;196;13.99%;153;10.92%;81;5.78%;1.401
NORDESTE;29;BA;291200;IBIASSUCE;13;2.24%;19;3.28%;417;71.9%;69;11.9%;42;7.24%;20;3.45%;580
NORDESTE;29;BA;291210;IBICARAI;15;2.03%;26;3.52%;542;73.34%;92;12.45%;41;5.55%;23;3.11%;739
NORDESTE;29;BA;291220;IBICOARA;24;2.93%;25;3.05%;526;64.15%;144;17.56%;71;8.66%;30;3.66%;820
NORDESTE;29;BA;291230;IBICUI;23;5.24%;15;3.42%;266;60.59%;52;11.85%;39;8.88%;44;10.02%;439
NORDESTE;29;BA;291240;IBIPEBA;17;2.07%;24;2.92%;541;65.74%;132;16.04%;77;9.36%;32;3.89%;823
NORDESTE;29;BA;291250;IBIPITANGA;19;2.44%;33;4.24%;516;66.32%;133;17.1%;53;6.81%;24;3.08%;778
NORDESTE;29;BA;291260;IBIQUERA;9;4.86%;9;4.86%;124;67.03%;27;14.59%;12;6.49%;4;2.16%;185
NORDESTE;29;BA;291270;IBIRAPITANGA;14;1.4%;48;4.81%;749;75.05%;126;12.63%;45;4.51%;16;1.6%;998
NORDESTE;29;BA;291280;IBIRAPUA;8;1.55%;10;1.93%;363;70.21%;85;16.44%;35;6.77%;16;3.09%;517
NORDESTE;29;BA;291290;IBIRATAIA;13;2.38%;26;4.76%;413;75.64%;55;10.07%;18;3.3%;21;3.85%;546
NORDESTE;29;BA;291300;IBITIARA;13;2.82%;13;2.82%;307;66.59%;79;17.14%;34;7.38%;15;3.25%;461
NORDESTE;29;BA;291310;IBITITA;21;3.3%;29;4.55%;335;52.59%;114;17.9%;77;12.09%;61;9.58%;637
NORDESTE;29;BA;291320;IBOTIRAMA;14;1.6%;24;2.75%;641;73.34%;113;12.93%;49;5.61%;33;3.78%;874
NORDESTE;29;BA;291330;ICHU;6;2.32%;7;2.7%;190;73.36%;36;13.9%;13;5.02%;7;2.7%;259
NORDESTE;29;BA;291340;IGAPORA;17;3.79%;22;4.91%;286;63.84%;79;17.63%;27;6.03%;17;3.79%;448
NORDESTE;29;BA;291345;IGRAPIUNA;20;3.6%;24;4.32%;412;74.1%;59;10.61%;28;5.04%;13;2.34%;556
NORDESTE;29;BA;291350;IGUAI;16;2.08%;25;3.25%;540;70.22%;95;12.35%;58;7.54%;35;4.55%;769
NORDESTE;29;BA;291360;ILHEUS;57;1.15%;99;1.99%;3.039;61.23%;512;10.32%;379;7.64%;877;17.67%;4.963
NORDESTE;29;BA;291370;INHAMBUPE;41;2.88%;39;2.74%;815;57.23%;240;16.85%;161;11.31%;128;8.99%;1.424
NORDESTE;29;BA;291380;IPECAETA;23;4.28%;16;2.98%;300;55.87%;95;17.69%;62;11.55%;41;7.64%;537
NORDESTE;29;BA;291390;IPIAU;58;3.83%;69;4.56%;953;62.99%;226;14.94%;127;8.39%;80;5.29%;1.513
NORDESTE;29;BA;291400;IPIRA;77;3.54%;111;5.1%;1.522;69.88%;270;12.4%;129;5.92%;69;3.17%;2.178
NORDESTE;29;BA;291410;IPUPIARA;6;1.4%;17;3.97%;340;79.44%;41;9.58%;18;4.21%;6;1.4%;428
NORDESTE;29;BA;291420;IRAJUBA;8;2.7%;19;6.42%;211;71.28%;31;10.47%;17;5.74%;10;3.38%;296
NORDESTE;29;BA;291430;IRAMAIA;14;2.9%;21;4.35%;337;69.77%;60;12.42%;31;6.42%;20;4.14%;483
NORDESTE;29;BA;291440;IRAQUARA;15;1.87%;17;2.12%;557;69.36%;122;15.19%;53;6.6%;39;4.86%;803
NORDESTE;29;BA;291450;IRARA;42;3.55%;58;4.9%;784;66.27%;170;14.37%;85;7.19%;44;3.72%;1.183
NORDESTE;29;BA;291460;IRECE;84;3.96%;71;3.35%;1.361;64.23%;317;14.96%;175;8.26%;111;5.24%;2.119
NORDESTE;29;BA;291465;ITABELA;51;2.95%;59;3.41%;1.217;70.31%;243;14.04%;102;5.89%;59;3.41%;1.731
NORDESTE;29;BA;291470;ITABERABA;47;1.83%;87;3.39%;1.527;59.46%;493;19.2%;269;10.48%;145;5.65%;2.568
NORDESTE;29;BA;291480;ITABUNA;104;2.36%;172;3.89%;3.056;69.2%;599;13.56%;299;6.77%;186;4.21%;4.416
NORDESTE;29;BA;291490;ITACARE;37;5%;25;3.38%;502;67.84%;116;15.68%;40;5.41%;20;2.7%;740
NORDESTE;29;BA;291500;ITAETE;21;3.28%;38;5.93%;458;71.45%;74;11.54%;23;3.59%;27;4.21%;641
NORDESTE;29;BA;291510;ITAGI;8;1.62%;23;4.65%;359;72.53%;62;12.53%;31;6.26%;12;2.42%;495
NORDESTE;29;BA;291520;ITAGIBA;12;2.79%;15;3.49%;283;65.81%;66;15.35%;37;8.6%;17;3.95%;430
NORDESTE;29;BA;291530;ITAGIMIRIM;10;3.83%;7;2.68%;204;78.16%;27;10.34%;10;3.83%;3;1.15%;261
NORDESTE;29;BA;291535;ITAGUACU DA BAHIA;16;2.33%;35;5.09%;497;72.24%;77;11.19%;48;6.98%;15;2.18%;688
NORDESTE;29;BA;291540;ITAJU DO COLONIA;31;9.48%;22;6.73%;182;55.66%;55;16.82%;27;8.26%;10;3.06%;327
NORDESTE;29;BA;291550;ITAJUIPE;21;3.09%;13;1.91%;416;61.18%;66;9.71%;115;16.91%;49;7.21%;680
NORDESTE;29;BA;291560;ITAMARAJU;45;2.2%;74;3.61%;1.430;69.82%;289;14.11%;140;6.84%;70;3.42%;2.048
NORDESTE;29;BA;291570;ITAMARI;6;1.36%;9;2.04%;329;74.6%;53;12.02%;32;7.26%;12;2.72%;441
NORDESTE;29;BA;291580;ITAMBE;24;2.74%;27;3.08%;611;69.75%;121;13.81%;60;6.85%;33;3.77%;876
NORDESTE;29;BA;291590;ITANAGRA;10;2.7%;30;8.09%;243;65.5%;56;15.09%;24;6.47%;8;2.16%;371
NORDESTE;29;BA;291600;ITANHEM;20;2.76%;23;3.18%;540;74.59%;92;12.71%;31;4.28%;18;2.49%;724
NORDESTE;29;BA;291610;ITAPARICA;19;3.33%;27;4.74%;352;61.75%;88;15.44%;50;8.77%;34;5.96%;570
NORDESTE;29;BA;291620;ITAPE;13;2.74%;22;4.64%;323;68.14%;57;12.03%;38;8.02%;21;4.43%;474
NORDESTE;29;BA;291630;ITAPEBI;8;1.95%;7;1.7%;316;76.89%;40;9.73%;27;6.57%;13;3.16%;411
NORDESTE;29;BA;291640;ITAPETINGA;36;2.8%;52;4.05%;854;66.46%;188;14.63%;110;8.56%;45;3.5%;1.285
NORDESTE;29;BA;291650;ITAPICURU;36;1.91%;75;3.97%;1.022;54.16%;346;18.34%;258;13.67%;150;7.95%;1.887
NORDESTE;29;BA;291660;ITAPITANGA;6;4.44%;11;8.15%;91;67.41%;13;9.63%;6;4.44%;8;5.93%;135
NORDESTE;29;BA;291670;ITAQUARA;6;1.47%;18;4.41%;299;73.28%;47;11.52%;29;7.11%;9;2.21%;408
NORDESTE;29;BA;291680;ITARANTIM;23;3.7%;35;5.63%;431;69.29%;77;12.38%;41;6.59%;15;2.41%;622
NORDESTE;29;BA;291685;ITATIM;12;1.36%;21;2.38%;546;61.98%;156;17.71%;107;12.15%;39;4.43%;881
NORDESTE;29;BA;291690;ITIRUCU;11;3.41%;9;2.79%;239;73.99%;42;13%;14;4.33%;8;2.48%;323
NORDESTE;29;BA;291700;ITIUBA;47;2.9%;51;3.14%;1.190;73.32%;182;11.21%;103;6.35%;50;3.08%;1.623
NORDESTE;29;BA;291710;ITORORO;11;2.24%;12;2.44%;329;67.01%;73;14.87%;39;7.94%;27;5.5%;491
NORDESTE;29;BA;291720;ITUACU;19;2.79%;18;2.65%;457;67.21%;113;16.62%;57;8.38%;16;2.35%;680
NORDESTE;29;BA;291730;ITUBERA;20;2.27%;44;4.99%;624;70.83%;111;12.6%;61;6.92%;21;2.38%;881
NORDESTE;29;BA;291733;IUIU;11;2.8%;26;6.62%;249;63.36%;50;12.72%;30;7.63%;27;6.87%;393
NORDESTE;29;BA;291735;JABORANDI;15;3.29%;3;0.66%;313;68.64%;73;16.01%;34;7.46%;18;3.95%;456
NORDESTE;29;BA;291740;JACARACI;6;0.87%;21;3.05%;509;73.88%;95;13.79%;42;6.1%;16;2.32%;689
NORDESTE;29;BA;291750;JACOBINA;79;2.93%;107;3.97%;1.895;70.37%;330;12.25%;166;6.16%;116;4.31%;2.693
NORDESTE;29;BA;291760;JAGUAQUARA;38;2.06%;94;5.09%;1.327;71.92%;240;13.01%;99;5.37%;47;2.55%;1.845
NORDESTE;29;BA;291770;JAGUARARI;33;3.05%;36;3.33%;830;76.71%;116;10.72%;45;4.16%;22;2.03%;1.082
NORDESTE;29;BA;291780;JAGUARIPE;13;1.27%;35;3.42%;762;74.41%;139;13.57%;47;4.59%;28;2.73%;1.024
NORDESTE;29;BA;291790;JANDAIRA;25;3.23%;33;4.27%;501;64.81%;82;10.61%;66;8.54%;66;8.54%;773
NORDESTE;29;BA;291800;JEQUIE;89;2.68%;125;3.76%;2.198;66.13%;484;14.56%;262;7.88%;166;4.99%;3.324
NORDESTE;29;BA;291810;JEREMOABO;26;2.25%;39;3.38%;809;70.04%;158;13.68%;82;7.1%;41;3.55%;1.155
NORDESTE;29;BA;291820;JIQUIRICA;13;1.93%;20;2.98%;448;66.67%;113;16.82%;51;7.59%;27;4.02%;672
NORDESTE;29;BA;291830;JITAUNA;9;2.16%;19;4.56%;319;76.5%;32;7.67%;23;5.52%;15;3.6%;417
NORDESTE;29;BA;291835;JOAO DOURADO;27;2.49%;41;3.78%;753;69.46%;163;15.04%;63;5.81%;37;3.41%;1.084
NORDESTE;29;BA;291840;JUAZEIRO;205;2.59%;339;4.28%;5.545;70.01%;1.058;13.36%;493;6.22%;280;3.54%;7.920
NORDESTE;29;BA;291845;JUCURUCU;7;1.93%;16;4.42%;254;70.17%;53;14.64%;24;6.63%;8;2.21%;362
NORDESTE;29;BA;291850;JUSSARA;14;2.01%;39;5.61%;525;75.54%;78;11.22%;23;3.31%;16;2.3%;695
NORDESTE;29;BA;291855;JUSSARI;3;1.7%;2;1.14%;132;75%;21;11.93%;14;7.95%;4;2.27%;176
NORDESTE;29;BA;291860;JUSSIAPE;5;1.87%;6;2.24%;160;59.7%;45;16.79%;38;14.18%;14;5.22%;268
NORDESTE;29;BA;291870;LAFAIETE COUTINHO;2;1.72%;5;4.31%;85;73.28%;8;6.9%;8;6.9%;8;6.9%;116
NORDESTE;29;BA;291875;LAGOA REAL;18;3.27%;28;5.08%;391;70.96%;69;12.52%;32;5.81%;13;2.36%;551
NORDESTE;29;BA;291880;LAJE;20;2.97%;36;5.35%;414;61.52%;110;16.34%;57;8.47%;36;5.35%;673
NORDESTE;29;BA;291890;LAJEDAO;2;0.78%;9;3.5%;166;64.59%;47;18.29%;21;8.17%;12;4.67%;257
NORDESTE;29;BA;291900;LAJEDINHO;7;3.7%;7;3.7%;138;73.02%;21;11.11%;11;5.82%;5;2.65%;189
NORDESTE;29;BA;291905;LAJEDO DO TABOCAL;9;3.61%;18;7.23%;162;65.06%;27;10.84%;21;8.43%;12;4.82%;249
NORDESTE;29;BA;291910;LAMARAO;20;4.49%;27;6.07%;301;67.64%;67;15.06%;20;4.49%;10;2.25%;445
NORDESTE;29;BA;291915;LAPAO;34;2.95%;43;3.74%;738;64.12%;214;18.59%;72;6.26%;50;4.34%;1.151
NORDESTE;29;BA;291920;LAURO DE FREITAS;70;2.68%;79;3.03%;1.728;66.21%;395;15.13%;215;8.24%;123;4.71%;2.610
NORDESTE;29;BA;291930;LENCOIS;15;3.61%;25;6.02%;264;63.61%;59;14.22%;32;7.71%;20;4.82%;415
NORDESTE;29;BA;291940;LICINIO DE ALMEIDA;10;2.86%;12;3.43%;225;64.29%;54;15.43%;37;10.57%;12;3.43%;350
NORDESTE;29;BA;291950;LIVRAMENTO DE NOSSA SENHORA;35;3.6%;46;4.73%;639;65.74%;149;15.33%;66;6.79%;37;3.81%;972
NORDESTE;29;BA;291955;LUIS EDUARDO MAGALHAES;53;3.2%;49;2.96%;1.146;69.29%;232;14.03%;110;6.65%;64;3.87%;1.654
NORDESTE;29;BA;291960;MACAJUBA;17;2.87%;25;4.22%;397;67.06%;84;14.19%;48;8.11%;21;3.55%;592
NORDESTE;29;BA;291970;MACARANI;19;2.36%;30;3.72%;597;74.07%;91;11.29%;48;5.96%;21;2.61%;806
NORDESTE;29;BA;291980;MACAUBAS;31;2.56%;57;4.71%;858;70.97%;143;11.83%;82;6.78%;38;3.14%;1.209
NORDESTE;29;BA;291990;MACURURE;21;6.31%;24;7.21%;209;62.76%;42;12.61%;22;6.61%;15;4.5%;333
NORDESTE;29;BA;291992;MADRE DE DEUS;3;0.71%;8;1.9%;228;54.03%;82;19.43%;75;17.77%;26;6.16%;422
NORDESTE;29;BA;291995;MAETINGA;4;1.42%;11;3.91%;192;68.33%;36;12.81%;29;10.32%;9;3.2%;281
NORDESTE;29;BA;292000;MAIQUINIQUE;6;2.41%;6;2.41%;172;69.08%;34;13.65%;19;7.63%;12;4.82%;249
NORDESTE;29;BA;292010;MAIRI;6;0.71%;32;3.79%;602;71.24%;113;13.37%;56;6.63%;36;4.26%;845
NORDESTE;29;BA;292020;MALHADA;31;4.1%;35;4.62%;548;72.39%;91;12.02%;43;5.68%;9;1.19%;757
NORDESTE;29;BA;292030;MALHADA DE PEDRAS;0;-;10;5.41%;139;75.14%;19;10.27%;9;4.86%;8;4.32%;185
NORDESTE;29;BA;292040;MANOEL VITORINO;24;3.49%;40;5.81%;440;63.95%;107;15.55%;47;6.83%;30;4.36%;688
NORDESTE;29;BA;292045;MANSIDAO;22;4.57%;25;5.2%;321;66.74%;64;13.31%;29;6.03%;20;4.16%;481
NORDESTE;29;BA;292050;MARACAS;14;1.93%;34;4.7%;508;70.17%;97;13.4%;46;6.35%;25;3.45%;724
NORDESTE;29;BA;292060;MARAGOGIPE;44;2.81%;67;4.28%;994;63.47%;257;16.41%;120;7.66%;84;5.36%;1.566
NORDESTE;29;BA;292070;MARAU;33;3.67%;36;4%;597;66.41%;134;14.91%;68;7.56%;31;3.45%;899
NORDESTE;29;BA;292080;MARCIONILIO SOUZA;16;3.09%;24;4.63%;344;66.41%;79;15.25%;31;5.98%;24;4.63%;518
NORDESTE;29;BA;292090;MASCOTE;4;1.26%;15;4.73%;244;76.97%;29;9.15%;13;4.1%;12;3.79%;317
NORDESTE;29;BA;292100;MATA DE SAO JOAO;46;3.71%;45;3.63%;658;53.06%;235;18.95%;146;11.77%;110;8.87%;1.240
NORDESTE;29;BA;292105;MATINA;11;1.53%;24;3.34%;522;72.6%;90;12.52%;47;6.54%;25;3.48%;719
NORDESTE;29;BA;292110;MEDEIROS NETO;14;1.69%;28;3.38%;541;65.26%;133;16.04%;68;8.2%;45;5.43%;829
NORDESTE;29;BA;292120;MIGUEL CALMON;26;1.95%;47;3.53%;969;72.75%;177;13.29%;62;4.65%;51;3.83%;1.332
NORDESTE;29;BA;292130;MILAGRES;14;2.84%;19;3.85%;358;72.62%;54;10.95%;35;7.1%;13;2.64%;493
NORDESTE;29;BA;292140;MIRANGABA;23;3.35%;25;3.64%;503;73.22%;83;12.08%;33;4.8%;20;2.91%;687
NORDESTE;29;BA;292145;MIRANTE;7;1.39%;19;3.76%;375;74.26%;73;14.46%;20;3.96%;11;2.18%;505
NORDESTE;29;BA;292150;MONTE SANTO;61;2.64%;101;4.38%;1.656;71.78%;305;13.22%;127;5.5%;57;2.47%;2.307
NORDESTE;29;BA;292160;MORPARA;16;3.35%;21;4.4%;303;63.52%;68;14.26%;38;7.97%;31;6.5%;477
NORDESTE;29;BA;292170;MORRO DO CHAPEU;34;2.23%;49;3.21%;1.150;75.31%;188;12.31%;73;4.78%;33;2.16%;1.527
NORDESTE;29;BA;292180;MORTUGABA;9;1.64%;15;2.73%;394;71.77%;79;14.39%;37;6.74%;15;2.73%;549
NORDESTE;29;BA;292190;MUCUGE;25;5.22%;21;4.38%;305;63.67%;63;13.15%;44;9.19%;21;4.38%;479
NORDESTE;29;BA;292200;MUCURI;12;1.05%;26;2.27%;855;74.8%;151;13.21%;75;6.56%;24;2.1%;1.143
NORDESTE;29;BA;292205;MULUNGU DO MORRO;17;2.06%;43;5.22%;589;71.48%;98;11.89%;52;6.31%;25;3.03%;824
NORDESTE;29;BA;292210;MUNDO NOVO;30;2.97%;25;2.47%;616;60.93%;177;17.51%;92;9.1%;71;7.02%;1.011
NORDESTE;29;BA;292220;MUNIZ FERREIRA;12;3.74%;11;3.43%;181;56.39%;73;22.74%;28;8.72%;16;4.98%;321
NORDESTE;29;BA;292225;MUQUEM DE SAO FRANCISCO;19;3.97%;25;5.22%;363;75.78%;46;9.6%;14;2.92%;12;2.51%;479
NORDESTE;29;BA;292230;MURITIBA;27;6.87%;20;5.09%;198;50.38%;69;17.56%;37;9.41%;42;10.69%;393
NORDESTE;29;BA;292240;MUTUIPE;16;2.5%;18;2.82%;452;70.74%;89;13.93%;35;5.48%;29;4.54%;639
NORDESTE;29;BA;292250;NAZARE;29;3.98%;23;3.16%;433;59.4%;127;17.42%;66;9.05%;51;7%;729
NORDESTE;29;BA;292260;NILO PECANHA;28;3.32%;57;6.75%;548;64.93%;113;13.39%;64;7.58%;34;4.03%;844
NORDESTE;29;BA;292265;NORDESTINA;21;2.86%;21;2.86%;545;74.15%;97;13.2%;31;4.22%;20;2.72%;735
NORDESTE;29;BA;292270;NOVA CANAA;17;3%;18;3.17%;399;70.37%;74;13.05%;40;7.05%;19;3.35%;567
NORDESTE;29;BA;292273;NOVA FATIMA;1;0.46%;6;2.74%;144;65.75%;45;20.55%;16;7.31%;7;3.2%;219
NORDESTE;29;BA;292275;NOVA IBIA;2;0.87%;10;4.35%;163;70.87%;34;14.78%;13;5.65%;8;3.48%;230
NORDESTE;29;BA;292280;NOVA ITARANA;7;1.52%;27;5.84%;355;76.84%;48;10.39%;16;3.46%;9;1.95%;462
NORDESTE;29;BA;292285;NOVA REDENCAO;22;4.55%;24;4.97%;339;70.19%;60;12.42%;24;4.97%;14;2.9%;483
NORDESTE;29;BA;292290;NOVA SOURE;41;3.23%;72;5.67%;916;72.13%;162;12.76%;54;4.25%;25;1.97%;1.270
NORDESTE;29;BA;292300;NOVA VICOSA;45;2.55%;51;2.89%;1.200;68.03%;279;15.82%;130;7.37%;59;3.34%;1.764
NORDESTE;29;BA;292303;NOVO HORIZONTE;12;2.55%;19;4.04%;326;69.36%;69;14.68%;28;5.96%;16;3.4%;470
NORDESTE;29;BA;292305;NOVO TRIUNFO;10;2.58%;12;3.1%;279;72.09%;56;14.47%;22;5.68%;8;2.07%;387
NORDESTE;29;BA;292310;OLINDINA;35;3.42%;39;3.82%;686;67.12%;153;14.97%;75;7.34%;34;3.33%;1.022
NORDESTE;29;BA;292320;OLIVEIRA DOS BREJINHOS;25;2.72%;41;4.47%;584;63.62%;149;16.23%;76;8.28%;43;4.68%;918
NORDESTE;29;BA;292330;OURICANGAS;7;2.5%;6;2.14%;194;69.29%;41;14.64%;19;6.79%;13;4.64%;280
NORDESTE;29;BA;292335;OUROLANDIA;23;2.78%;34;4.12%;572;69.25%;119;14.41%;52;6.3%;26;3.15%;826
NORDESTE;29;BA;292340;PALMAS DE MONTE ALTO;22;2.43%;48;5.3%;647;71.41%;118;13.02%;53;5.85%;18;1.99%;906
NORDESTE;29;BA;292350;PALMEIRAS;11;1.92%;20;3.49%;411;71.73%;80;13.96%;39;6.81%;12;2.09%;573
NORDESTE;29;BA;292360;PARAMIRIM;12;1.44%;51;6.1%;564;67.46%;121;14.47%;64;7.66%;24;2.87%;836
NORDESTE;29;BA;292370;PARATINGA;36;3.79%;48;5.05%;603;63.47%;104;10.95%;82;8.63%;77;8.11%;950
NORDESTE;29;BA;292380;PARIPIRANGA;11;0.76%;51;3.53%;1.055;72.96%;192;13.28%;72;4.98%;65;4.5%;1.446
NORDESTE;29;BA;292390;PAU BRASIL;19;3.2%;24;4.04%;426;71.72%;71;11.95%;36;6.06%;18;3.03%;594
NORDESTE;29;BA;292400;PAULO AFONSO;98;2.77%;119;3.36%;2.302;64.97%;579;16.34%;244;6.89%;201;5.67%;3.543
NORDESTE;29;BA;292405;PE DE SERRA;8;1.35%;16;2.69%;450;75.76%;73;12.29%;37;6.23%;10;1.68%;594
NORDESTE;29;BA;292410;PEDRAO;6;1.45%;25;6.05%;287;69.49%;48;11.62%;32;7.75%;15;3.63%;413
NORDESTE;29;BA;292420;PEDRO ALEXANDRE;13;1.54%;35;4.14%;591;69.94%;117;13.85%;55;6.51%;34;4.02%;845
NORDESTE;29;BA;292430;PIATA;28;3.13%;56;6.25%;564;62.95%;150;16.74%;73;8.15%;25;2.79%;896
NORDESTE;29;BA;292440;PILAO ARCADO;74;5.9%;67;5.34%;803;63.98%;153;12.19%;92;7.33%;66;5.26%;1.255
NORDESTE;29;BA;292450;PINDAI;8;2.09%;15;3.92%;257;67.1%;63;16.45%;22;5.74%;18;4.7%;383
NORDESTE;29;BA;292460;PINDOBACU;26;3.02%;40;4.65%;593;68.87%;108;12.54%;61;7.08%;33;3.83%;861
NORDESTE;29;BA;292465;PINTADAS;12;2.75%;13;2.98%;303;69.5%;55;12.61%;41;9.4%;12;2.75%;436
NORDESTE;29;BA;292467;PIRAI DO NORTE;8;2.6%;17;5.52%;227;73.7%;32;10.39%;13;4.22%;11;3.57%;308
NORDESTE;29;BA;292470;PIRIPA;10;3.86%;15;5.79%;169;65.25%;33;12.74%;21;8.11%;11;4.25%;259
NORDESTE;29;BA;292480;PIRITIBA;22;3%;26;3.55%;465;63.44%;119;16.23%;57;7.78%;44;6%;733
NORDESTE;29;BA;292490;PLANALTINO;11;2.39%;12;2.6%;356;77.22%;52;11.28%;22;4.77%;8;1.74%;461
NORDESTE;29;BA;292500;PLANALTO;21;2.11%;33;3.32%;713;71.66%;132;13.27%;56;5.63%;40;4.02%;995
NORDESTE;29;BA;292510;POCOES;39;2.27%;65;3.78%;1.185;68.94%;238;13.85%;106;6.17%;86;5%;1.719
NORDESTE;29;BA;292520;POJUCA;22;2.62%;37;4.41%;558;66.51%;116;13.83%;68;8.1%;38;4.53%;839
