Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
NORDESTE;25;PB;250230;BOM SUCESSO;3;1.78%;3;1.78%;92;54.44%;37;21.89%;20;11.83%;14;8.28%;169
NORDESTE;25;PB;250240;BONITO DE SANTA FE;17;4.42%;13;3.38%;253;65.71%;62;16.1%;24;6.23%;16;4.16%;385
NORDESTE;25;PB;250250;BOQUEIRAO;13;1.81%;21;2.92%;435;60.42%;126;17.5%;73;10.14%;52;7.22%;720
NORDESTE;25;PB;250270;BORBOREMA;10;5.03%;7;3.52%;125;62.81%;33;16.58%;17;8.54%;7;3.52%;199
NORDESTE;25;PB;250280;BREJO DO CRUZ;8;2.06%;6;1.54%;229;58.87%;70;17.99%;45;11.57%;31;7.97%;389
NORDESTE;25;PB;250290;BREJO DOS SANTOS;2;1.65%;4;3.31%;81;66.94%;27;22.31%;3;2.48%;4;3.31%;121
NORDESTE;25;PB;250300;CAAPORA;25;3.52%;36;5.06%;436;61.32%;100;14.06%;65;9.14%;49;6.89%;711
NORDESTE;25;PB;250310;CABACEIRAS;7;2.16%;11;3.4%;215;66.36%;53;16.36%;22;6.79%;16;4.94%;324
NORDESTE;25;PB;250320;CABEDELO;24;1.24%;57;2.95%;1.269;65.79%;310;16.07%;180;9.33%;89;4.61%;1.929
NORDESTE;25;PB;250330;CACHOEIRA DOS INDIOS;12;2.94%;16;3.92%;267;65.44%;59;14.46%;33;8.09%;21;5.15%;408
NORDESTE;25;PB;250340;CACIMBA DE AREIA;5;5.38%;3;3.23%;58;62.37%;5;5.38%;15;16.13%;7;7.53%;93
NORDESTE;25;PB;250350;CACIMBA DE DENTRO;12;2.54%;17;3.59%;277;58.56%;110;23.26%;27;5.71%;30;6.34%;473
NORDESTE;25;PB;250355;CACIMBAS;18;3.54%;19;3.74%;385;75.79%;42;8.27%;33;6.5%;11;2.17%;508
NORDESTE;25;PB;250360;CAICARA;7;3.95%;4;2.26%;85;48.02%;35;19.77%;24;13.56%;22;12.43%;177
NORDESTE;25;PB;250370;CAJAZEIRAS;24;2.11%;34;2.99%;769;67.57%;160;14.06%;86;7.56%;65;5.71%;1.138
NORDESTE;25;PB;250375;CAJAZEIRINHAS;7;2.93%;8;3.35%;140;58.58%;44;18.41%;23;9.62%;17;7.11%;239
NORDESTE;25;PB;250380;CALDAS BRANDAO;9;2.85%;3;0.95%;186;58.86%;65;20.57%;40;12.66%;13;4.11%;316
NORDESTE;25;PB;250390;CAMALAU;3;1.16%;11;4.26%;187;72.48%;28;10.85%;19;7.36%;10;3.88%;258
NORDESTE;25;PB;250400;CAMPINA GRANDE;155;2.12%;179;2.44%;4.739;64.7%;1.242;16.96%;640;8.74%;370;5.05%;7.325
NORDESTE;25;PB;250403;CAPIM;2;0.92%;6;2.75%;152;69.72%;28;12.84%;15;6.88%;15;6.88%;218
NORDESTE;25;PB;250407;CARAUBAS;5;3.4%;3;2.04%;101;68.71%;27;18.37%;9;6.12%;2;1.36%;147
NORDESTE;25;PB;250410;CARRAPATEIRA;1;1.45%;3;4.35%;42;60.87%;12;17.39%;8;11.59%;3;4.35%;69
NORDESTE;25;PB;250415;CASSERENGUE;9;2.45%;10;2.72%;258;70.11%;52;14.13%;30;8.15%;9;2.45%;368
NORDESTE;25;PB;250420;CATINGUEIRA;3;1.26%;11;4.6%;172;71.97%;32;13.39%;16;6.69%;5;2.09%;239
NORDESTE;25;PB;250430;CATOLE DO ROCHA;15;2.39%;16;2.55%;346;55.18%;105;16.75%;87;13.88%;58;9.25%;627
NORDESTE;25;PB;250435;CATURITE;9;3.38%;3;1.13%;157;59.02%;53;19.92%;25;9.4%;19;7.14%;266
NORDESTE;25;PB;250440;CONCEICAO;27;3.64%;28;3.77%;402;54.18%;150;20.22%;90;12.13%;45;6.06%;742
NORDESTE;25;PB;250450;CONDADO;9;2.93%;11;3.58%;191;62.21%;45;14.66%;32;10.42%;19;6.19%;307
NORDESTE;25;PB;250460;CONDE;34;2.99%;53;4.67%;729;64.17%;159;14%;99;8.71%;62;5.46%;1.136
NORDESTE;25;PB;250470;CONGO;13;5.1%;9;3.53%;142;55.69%;41;16.08%;36;14.12%;14;5.49%;255
NORDESTE;25;PB;250480;COREMAS;21;1.99%;43;4.07%;679;64.24%;157;14.85%;89;8.42%;68;6.43%;1.057
NORDESTE;25;PB;250485;COXIXOLA;2;3.33%;4;6.67%;43;71.67%;7;11.67%;3;5%;1;1.67%;60
NORDESTE;25;PB;250490;CRUZ DO ESPIRITO SANTO;20;2.55%;27;3.45%;455;58.11%;140;17.88%;83;10.6%;58;7.41%;783
NORDESTE;25;PB;250500;CUBATI;11;2.81%;14;3.57%;231;58.93%;89;22.7%;31;7.91%;16;4.08%;392
NORDESTE;25;PB;250510;CUITE;8;0.99%;18;2.23%;577;71.41%;121;14.98%;60;7.43%;24;2.97%;808
NORDESTE;25;PB;250523;CUITE DE MAMANGUAPE;21;10.24%;8;3.9%;80;39.02%;26;12.68%;16;7.8%;54;26.34%;205
NORDESTE;25;PB;250520;CUITEGI;3;1.01%;8;2.68%;176;59.06%;60;20.13%;30;10.07%;21;7.05%;298
NORDESTE;25;PB;250527;CURRAL DE CIMA;2;1.03%;8;4.1%;115;58.97%;36;18.46%;20;10.26%;14;7.18%;195
NORDESTE;25;PB;250530;CURRAL VELHO;2;2.6%;3;3.9%;38;49.35%;22;28.57%;11;14.29%;1;1.3%;77
NORDESTE;25;PB;250535;DAMIAO;6;2.5%;7;2.92%;169;70.42%;36;15%;14;5.83%;8;3.33%;240
NORDESTE;25;PB;250540;DESTERRO;6;1.84%;12;3.68%;205;62.88%;56;17.18%;31;9.51%;16;4.91%;326
NORDESTE;25;PB;250560;DIAMANTE;16;7.58%;15;7.11%;141;66.82%;27;12.8%;9;4.27%;3;1.42%;211
NORDESTE;25;PB;250570;DONA INES;9;2.39%;15;3.99%;238;63.3%;81;21.54%;23;6.12%;10;2.66%;376
NORDESTE;25;PB;250580;DUAS ESTRADAS;3;2.11%;7;4.93%;77;54.23%;29;20.42%;17;11.97%;9;6.34%;142
NORDESTE;25;PB;250590;EMAS;5;5.1%;3;3.06%;56;57.14%;19;19.39%;7;7.14%;8;8.16%;98
NORDESTE;25;PB;250600;ESPERANCA;37;2.49%;55;3.7%;919;61.76%;254;17.07%;133;8.94%;90;6.05%;1.488
NORDESTE;25;PB;250610;FAGUNDES;18;3.42%;16;3.04%;352;66.79%;77;14.61%;43;8.16%;21;3.98%;527
NORDESTE;25;PB;250620;FREI MARTINHO;7;3.76%;7;3.76%;112;60.22%;41;22.04%;7;3.76%;12;6.45%;186
NORDESTE;25;PB;250625;GADO BRAVO;8;1.54%;19;3.65%;334;64.11%;90;17.27%;37;7.1%;33;6.33%;521
NORDESTE;25;PB;250630;GUARABIRA;9;4.07%;7;3.17%;110;49.77%;44;19.91%;24;10.86%;27;12.22%;221
NORDESTE;25;PB;250640;GURINHEM;11;2.47%;4;0.9%;301;67.64%;63;14.16%;32;7.19%;34;7.64%;445
NORDESTE;25;PB;250650;GURJAO;0;-;2;1.37%;91;62.33%;26;17.81%;18;12.33%;9;6.16%;146
NORDESTE;25;PB;250660;IBIARA;8;3.94%;14;6.9%;136;67%;20;9.85%;18;8.87%;7;3.45%;203
NORDESTE;25;PB;250260;IGARACY;0;-;0;-;1;100%;0;-;0;-;0;-;1
NORDESTE;25;PB;250670;IMACULADA;21;2.96%;54;7.62%;471;66.43%;105;14.81%;40;5.64%;18;2.54%;709
NORDESTE;25;PB;250680;INGA;16;2.61%;28;4.56%;379;61.73%;98;15.96%;49;7.98%;44;7.17%;614
NORDESTE;25;PB;250690;ITABAIANA;44;4.95%;40;4.5%;446;50.17%;170;19.12%;106;11.92%;83;9.34%;889
NORDESTE;25;PB;250700;ITAPORANGA;16;7.24%;14;6.33%;130;58.82%;27;12.22%;20;9.05%;14;6.33%;221
NORDESTE;25;PB;250710;ITAPOROROCA;22;1.93%;42;3.69%;715;62.83%;182;15.99%;92;8.08%;85;7.47%;1.138
NORDESTE;25;PB;250720;ITATUBA;7;1.3%;17;3.17%;340;63.31%;91;16.95%;48;8.94%;34;6.33%;537
NORDESTE;25;PB;250730;JACARAU;14;2.42%;14;2.42%;326;56.4%;113;19.55%;68;11.76%;43;7.44%;578
NORDESTE;25;PB;250740;JERICO;5;1.5%;7;2.1%;223;66.97%;54;16.22%;33;9.91%;11;3.3%;333
NORDESTE;25;PB;250750;JOAO PESSOA;271;2.45%;348;3.15%;6.768;61.21%;1.803;16.31%;1.087;9.83%;780;7.05%;11.057
NORDESTE;25;PB;251365;JOCA CLAUDINO;1;0.75%;9;6.72%;90;67.16%;16;11.94%;12;8.96%;6;4.48%;134
NORDESTE;25;PB;250760;JUAREZ TAVORA;17;5.11%;13;3.9%;221;66.37%;47;14.11%;20;6.01%;15;4.5%;333
NORDESTE;25;PB;250770;JUAZEIRINHO;23;2.44%;22;2.33%;616;65.32%;162;17.18%;70;7.42%;50;5.3%;943
NORDESTE;25;PB;250780;JUNCO DO SERIDO;1;0.4%;4;1.6%;185;74%;44;17.6%;7;2.8%;9;3.6%;250
NORDESTE;25;PB;250790;JURIPIRANGA;11;1.75%;18;2.87%;381;60.77%;102;16.27%;49;7.81%;66;10.53%;627
NORDESTE;25;PB;250800;JURU;16;4.19%;28;7.33%;280;73.3%;28;7.33%;20;5.24%;10;2.62%;382
NORDESTE;25;PB;250810;LAGOA;1;0.38%;3;1.14%;170;64.64%;56;21.29%;25;9.51%;8;3.04%;263
NORDESTE;25;PB;250820;LAGOA DE DENTRO;7;2.8%;4;1.6%;135;54%;50;20%;29;11.6%;25;10%;250
NORDESTE;25;PB;250830;LAGOA SECA;39;3.36%;41;3.53%;582;50.13%;212;18.26%;145;12.49%;142;12.23%;1.161
NORDESTE;25;PB;250840;LASTRO;4;1.62%;7;2.83%;172;69.64%;31;12.55%;17;6.88%;16;6.48%;247
NORDESTE;25;PB;250850;LIVRAMENTO;18;4.37%;20;4.85%;306;74.27%;45;10.92%;19;4.61%;4;0.97%;412
NORDESTE;25;PB;250855;LOGRADOURO;2;1.42%;3;2.13%;74;52.48%;34;24.11%;14;9.93%;14;9.93%;141
NORDESTE;25;PB;250860;LUCENA;15;3.29%;34;7.46%;276;60.53%;71;15.57%;35;7.68%;25;5.48%;456
NORDESTE;25;PB;250870;MAE D'AGUA;3;1.6%;4;2.13%;105;55.85%;35;18.62%;22;11.7%;19;10.11%;188
NORDESTE;25;PB;250880;MALTA;6;2.7%;4;1.8%;145;65.32%;39;17.57%;17;7.66%;11;4.95%;222
NORDESTE;25;PB;250890;MAMANGUAPE;30;2.87%;26;2.49%;618;59.08%;157;15.01%;116;11.09%;99;9.46%;1.046
NORDESTE;25;PB;250900;MANAIRA;10;1.81%;18;3.25%;376;67.87%;88;15.88%;43;7.76%;19;3.43%;554
NORDESTE;25;PB;250905;MARCACAO;10;2.87%;14;4.02%;244;70.11%;40;11.49%;26;7.47%;14;4.02%;348
NORDESTE;25;PB;250910;MARI;11;1.19%;28;3.02%;580;62.5%;144;15.52%;106;11.42%;59;6.36%;928
NORDESTE;25;PB;250915;MARIZOPOLIS;9;4.66%;10;5.18%;108;55.96%;41;21.24%;16;8.29%;9;4.66%;193
NORDESTE;25;PB;250920;MASSARANDUBA;14;2.63%;22;4.14%;339;63.72%;86;16.17%;42;7.89%;29;5.45%;532
NORDESTE;25;PB;250930;MATARACA;7;2.76%;4;1.57%;181;71.26%;31;12.2%;13;5.12%;18;7.09%;254
NORDESTE;25;PB;250933;MATINHAS;9;3.45%;6;2.3%;168;64.37%;37;14.18%;27;10.34%;14;5.36%;261
NORDESTE;25;PB;250937;MATO GROSSO;3;2.8%;3;2.8%;70;65.42%;17;15.89%;8;7.48%;6;5.61%;107
NORDESTE;25;PB;250939;MATUREIA;2;0.82%;12;4.92%;188;77.05%;24;9.84%;12;4.92%;6;2.46%;244
NORDESTE;25;PB;250940;MOGEIRO;21;4.05%;19;3.67%;260;50.19%;101;19.5%;59;11.39%;58;11.2%;518
NORDESTE;25;PB;250950;MONTADAS;6;1.42%;8;1.9%;299;70.85%;72;17.06%;24;5.69%;13;3.08%;422
NORDESTE;25;PB;250960;MONTE HOREBE;1;0.54%;9;4.84%;119;63.98%;28;15.05%;24;12.9%;5;2.69%;186
NORDESTE;25;PB;250970;MONTEIRO;21;2.8%;29;3.87%;452;60.27%;119;15.87%;79;10.53%;50;6.67%;750
NORDESTE;25;PB;250980;MULUNGU;7;2.19%;12;3.76%;185;57.99%;49;15.36%;39;12.23%;27;8.46%;319
NORDESTE;25;PB;250990;NATUBA;6;2.13%;8;2.84%;159;56.38%;54;19.15%;22;7.8%;33;11.7%;282
NORDESTE;25;PB;251000;NAZAREZINHO;10;2.7%;13;3.51%;211;57.03%;76;20.54%;37;10%;23;6.22%;370
NORDESTE;25;PB;251010;NOVA FLORESTA;13;2.61%;16;3.21%;321;64.33%;79;15.83%;44;8.82%;26;5.21%;499
NORDESTE;25;PB;251020;NOVA OLINDA;13;4.89%;18;6.77%;178;66.92%;32;12.03%;14;5.26%;11;4.14%;266
NORDESTE;25;PB;251030;NOVA PALMEIRA;4;3.17%;4;3.17%;77;61.11%;20;15.87%;16;12.7%;5;3.97%;126
NORDESTE;25;PB;251040;OLHO D'AGUA;10;2.78%;26;7.22%;207;57.5%;67;18.61%;34;9.44%;16;4.44%;360
NORDESTE;25;PB;251050;OLIVEDOS;2;1.41%;9;6.34%;79;55.63%;26;18.31%;16;11.27%;10;7.04%;142
NORDESTE;25;PB;251060;OURO VELHO;1;0.64%;9;5.77%;84;53.85%;30;19.23%;14;8.97%;18;11.54%;156
NORDESTE;25;PB;251065;PARARI;3;3.66%;4;4.88%;34;41.46%;20;24.39%;11;13.41%;10;12.2%;82
NORDESTE;25;PB;251070;PASSAGEM;1;1.54%;1;1.54%;47;72.31%;8;12.31%;4;6.15%;4;6.15%;65
NORDESTE;25;PB;251080;PATOS;29;1.88%;55;3.57%;984;63.94%;237;15.4%;144;9.36%;90;5.85%;1.539
NORDESTE;25;PB;251090;PAULISTA;9;2.05%;8;1.82%;251;57.18%;90;20.5%;48;10.93%;33;7.52%;439
NORDESTE;25;PB;251100;PEDRA BRANCA;3;1.66%;7;3.87%;135;74.59%;30;16.57%;5;2.76%;1;0.55%;181
NORDESTE;25;PB;251110;PEDRA LAVRADA;7;2.29%;8;2.61%;204;66.67%;46;15.03%;23;7.52%;18;5.88%;306
NORDESTE;25;PB;251120;PEDRAS DE FOGO;41;3.25%;27;2.14%;627;49.72%;253;20.06%;144;11.42%;169;13.4%;1.261
NORDESTE;25;PB;251272;PEDRO REGIS;10;2.99%;12;3.59%;196;58.68%;66;19.76%;32;9.58%;18;5.39%;334
NORDESTE;25;PB;251130;PIANCO;11;1.63%;18;2.67%;446;66.27%;105;15.6%;60;8.92%;33;4.9%;673
NORDESTE;25;PB;251140;PICUI;10;1.11%;6;0.66%;562;62.24%;159;17.61%;100;11.07%;66;7.31%;903
NORDESTE;25;PB;251150;PILAR;24;5.22%;24;5.22%;259;56.3%;67;14.57%;43;9.35%;43;9.35%;460
NORDESTE;25;PB;251160;PILOES;10;2.74%;16;4.38%;204;55.89%;73;20%;33;9.04%;29;7.95%;365
NORDESTE;25;PB;251170;PILOEZINHOS;8;2.84%;12;4.26%;189;67.02%;35;12.41%;24;8.51%;14;4.96%;282
NORDESTE;25;PB;251180;PIRPIRITUBA;5;3.73%;7;5.22%;77;57.46%;21;15.67%;15;11.19%;9;6.72%;134
NORDESTE;25;PB;251190;PITIMBU;83;8.46%;70;7.14%;472;48.11%;145;14.78%;100;10.19%;111;11.31%;981
NORDESTE;25;PB;251200;POCINHOS;27;3.17%;24;2.82%;580;68.08%;124;14.55%;69;8.1%;28;3.29%;852
NORDESTE;25;PB;251203;POCO DANTAS;7;4.61%;9;5.92%;81;53.29%;39;25.66%;12;7.89%;4;2.63%;152
NORDESTE;25;PB;251207;POCO DE JOSE DE MOURA;5;3.85%;7;5.38%;76;58.46%;26;20%;10;7.69%;6;4.62%;130
NORDESTE;25;PB;251210;POMBAL;12;1.72%;12;1.72%;417;59.83%;120;17.22%;73;10.47%;63;9.04%;697
NORDESTE;25;PB;251220;PRATA;8;3.6%;7;3.15%;131;59.01%;36;16.22%;24;10.81%;16;7.21%;222
NORDESTE;25;PB;251230;PRINCESA ISABEL;24;2.61%;37;4.02%;562;61.09%;173;18.8%;87;9.46%;37;4.02%;920
NORDESTE;25;PB;251240;PUXINANA;20;2.77%;21;2.91%;501;69.49%;92;12.76%;47;6.52%;40;5.55%;721
NORDESTE;25;PB;251250;QUEIMADAS;44;1.62%;68;2.5%;1.800;66.27%;464;17.08%;229;8.43%;111;4.09%;2.716
NORDESTE;25;PB;251260;QUIXABA;0;-;2;2.67%;53;70.67%;7;9.33%;8;10.67%;5;6.67%;75
NORDESTE;25;PB;251270;REMIGIO;20;2.3%;41;4.71%;591;67.85%;123;14.12%;60;6.89%;36;4.13%;871
NORDESTE;25;PB;251274;RIACHAO;4;1.79%;6;2.68%;152;67.86%;32;14.29%;21;9.38%;9;4.02%;224
NORDESTE;25;PB;251275;RIACHAO DO BACAMARTE;7;5.38%;9;6.92%;63;48.46%;15;11.54%;16;12.31%;20;15.38%;130
NORDESTE;25;PB;251276;RIACHAO DO POCO;1;0.78%;3;2.34%;92;71.88%;14;10.94%;12;9.38%;6;4.69%;128
NORDESTE;25;PB;251278;RIACHO DE SANTO ANTONIO;3;1.95%;2;1.3%;62;40.26%;39;25.32%;19;12.34%;29;18.83%;154
NORDESTE;25;PB;251280;RIACHO DOS CAVALOS;1;0.41%;6;2.45%;88;35.92%;65;26.53%;37;15.1%;48;19.59%;245
NORDESTE;25;PB;251290;RIO TINTO;37;3.8%;28;2.88%;504;51.8%;187;19.22%;118;12.13%;99;10.17%;973
NORDESTE;25;PB;251300;SALGADINHO;2;1.6%;4;3.2%;90;72%;16;12.8%;9;7.2%;4;3.2%;125
NORDESTE;25;PB;251310;SALGADO DE SAO FELIX;13;2.69%;23;4.75%;289;59.71%;80;16.53%;50;10.33%;29;5.99%;484
NORDESTE;25;PB;251315;SANTA CECILIA;12;2.78%;10;2.32%;271;62.88%;74;17.17%;44;10.21%;20;4.64%;431
NORDESTE;25;PB;251320;SANTA CRUZ;5;1.58%;7;2.21%;212;66.88%;43;13.56%;32;10.09%;18;5.68%;317
NORDESTE;25;PB;251330;SANTA HELENA;7;5.07%;4;2.9%;90;65.22%;20;14.49%;14;10.14%;3;2.17%;138
NORDESTE;25;PB;251335;SANTA INES;9;5.88%;3;1.96%;99;64.71%;31;20.26%;2;1.31%;9;5.88%;153
NORDESTE;25;PB;251340;SANTA LUZIA;6;0.99%;17;2.8%;399;65.63%;98;16.12%;59;9.7%;29;4.77%;608
NORDESTE;25;PB;251370;SANTA RITA;112;3.48%;130;4.04%;1.883;58.57%;547;17.01%;319;9.92%;224;6.97%;3.215
NORDESTE;25;PB;251380;SANTA TERESINHA;10;3.58%;11;3.94%;174;62.37%;44;15.77%;27;9.68%;13;4.66%;279
NORDESTE;25;PB;251350;SANTANA DE MANGUEIRA;8;3.17%;10;3.97%;174;69.05%;38;15.08%;17;6.75%;5;1.98%;252
NORDESTE;25;PB;251360;SANTANA DOS GARROTES;7;2.98%;12;5.11%;122;51.91%;49;20.85%;29;12.34%;16;6.81%;235
NORDESTE;25;PB;251385;SANTO ANDRE;10;4.63%;6;2.78%;148;68.52%;26;12.04%;19;8.8%;7;3.24%;216
NORDESTE;25;PB;251392;SAO BENTINHO;2;0.73%;10;3.64%;189;68.73%;45;16.36%;15;5.45%;14;5.09%;275
NORDESTE;25;PB;251390;SAO BENTO;11;1.45%;7;0.92%;413;54.49%;138;18.21%;111;14.64%;78;10.29%;758
NORDESTE;25;PB;251396;SAO DOMINGOS;2;2.33%;4;4.65%;49;56.98%;13;15.12%;13;15.12%;5;5.81%;86
NORDESTE;25;PB;251394;SAO DOMINGOS DO CARIRI;2;1.85%;3;2.78%;75;69.44%;17;15.74%;11;10.19%;0;-;108
NORDESTE;25;PB;251398;SAO FRANCISCO;0;-;1;0.82%;64;52.46%;25;20.49%;22;18.03%;10;8.2%;122
NORDESTE;25;PB;251400;SAO JOAO DO CARIRI;6;3.14%;1;0.52%;81;42.41%;27;14.14%;60;31.41%;16;8.38%;191
NORDESTE;25;PB;250070;SAO JOAO DO RIO DO PEIXE;15;3.21%;17;3.63%;257;54.91%;81;17.31%;51;10.9%;47;10.04%;468
NORDESTE;25;PB;251410;SAO JOAO DO TIGRE;3;1.73%;4;2.31%;126;72.83%;21;12.14%;12;6.94%;7;4.05%;173
NORDESTE;25;PB;251420;SAO JOSE DA LAGOA TAPADA;7;2.47%;12;4.24%;177;62.54%;44;15.55%;28;9.89%;15;5.3%;283
NORDESTE;25;PB;251430;SAO JOSE DE CAIANA;10;4.44%;9;4%;115;51.11%;54;24%;29;12.89%;8;3.56%;225
NORDESTE;25;PB;251440;SAO JOSE DE ESPINHARAS;4;1.63%;7;2.86%;152;62.04%;41;16.73%;26;10.61%;15;6.12%;245
NORDESTE;25;PB;251450;SAO JOSE DE PIRANHAS;40;4.83%;31;3.74%;458;55.25%;155;18.7%;99;11.94%;46;5.55%;829
NORDESTE;25;PB;251455;SAO JOSE DE PRINCESA;3;1.32%;7;3.07%;161;70.61%;37;16.23%;14;6.14%;6;2.63%;228
NORDESTE;25;PB;251460;SAO JOSE DO BONFIM;6;7.41%;6;7.41%;47;58.02%;16;19.75%;3;3.7%;3;3.7%;81
NORDESTE;25;PB;251465;SAO JOSE DO BREJO DO CRUZ;0;-;0;-;26;42.62%;17;27.87%;10;16.39%;8;13.11%;61
NORDESTE;25;PB;251470;SAO JOSE DO SABUGI;0;-;4;1.66%;146;60.58%;42;17.43%;30;12.45%;19;7.88%;241
NORDESTE;25;PB;251480;SAO JOSE DOS CORDEIROS;3;2.14%;2;1.43%;82;58.57%;34;24.29%;15;10.71%;4;2.86%;140
NORDESTE;25;PB;251445;SAO JOSE DOS RAMOS;10;4.03%;9;3.63%;140;56.45%;41;16.53%;31;12.5%;17;6.85%;248
NORDESTE;25;PB;251490;SAO MAMEDE;8;2.23%;13;3.63%;233;65.08%;51;14.25%;39;10.89%;14;3.91%;358
NORDESTE;25;PB;251500;SAO MIGUEL DE TAIPU;13;3.27%;24;6.03%;239;60.05%;63;15.83%;31;7.79%;28;7.04%;398
NORDESTE;25;PB;251510;SAO SEBASTIAO DE LAGOA DE ROCA;8;2.52%;7;2.2%;211;66.35%;46;14.47%;27;8.49%;19;5.97%;318
NORDESTE;25;PB;251520;SAO SEBASTIAO DO UMBUZEIRO;1;0.75%;3;2.24%;84;62.69%;29;21.64%;13;9.7%;4;2.99%;134
NORDESTE;25;PB;251540;SAO VICENTE DO SERIDO;23;2.66%;18;2.08%;575;66.55%;151;17.48%;60;6.94%;37;4.28%;864
NORDESTE;25;PB;251530;SAPE;41;2.33%;49;2.78%;1.022;58.07%;323;18.35%;170;9.66%;155;8.81%;1.760
NORDESTE;25;PB;251550;SERRA BRANCA;10;1.6%;17;2.72%;394;62.94%;110;17.57%;72;11.5%;23;3.67%;626
NORDESTE;25;PB;251560;SERRA DA RAIZ;3;2.27%;4;3.03%;83;62.88%;28;21.21%;10;7.58%;4;3.03%;132
NORDESTE;25;PB;251570;SERRA GRANDE;5;2.26%;7;3.17%;162;73.3%;26;11.76%;14;6.33%;7;3.17%;221
NORDESTE;25;PB;251580;SERRA REDONDA;5;2.67%;7;3.74%;103;55.08%;49;26.2%;16;8.56%;7;3.74%;187
NORDESTE;25;PB;251590;SERRARIA;14;3.15%;12;2.7%;297;66.74%;75;16.85%;31;6.97%;16;3.6%;445
NORDESTE;25;PB;251593;SERTAOZINHO;5;3.5%;4;2.8%;85;59.44%;27;18.88%;14;9.79%;8;5.59%;143
NORDESTE;25;PB;251597;SOBRADO;5;1.51%;12;3.63%;210;63.44%;56;16.92%;31;9.37%;17;5.14%;331
NORDESTE;25;PB;251600;SOLANEA;1;2.44%;0;-;27;65.85%;10;24.39%;1;2.44%;2;4.88%;41
NORDESTE;25;PB;251610;SOLEDADE;5;2.02%;11;4.45%;156;63.16%;41;16.6%;20;8.1%;14;5.67%;247
NORDESTE;25;PB;251615;SOSSEGO;1;0.61%;5;3.03%;115;69.7%;21;12.73%;13;7.88%;10;6.06%;165
NORDESTE;25;PB;251620;SOUSA;71;3.47%;61;2.98%;1.243;60.78%;304;14.87%;191;9.34%;175;8.56%;2.045
NORDESTE;25;PB;251630;SUME;12;1.48%;31;3.83%;526;64.94%;130;16.05%;71;8.77%;40;4.94%;810
NORDESTE;25;PB;251640;TACIMA;9;1.38%;23;3.52%;400;61.26%;117;17.92%;71;10.87%;33;5.05%;653
NORDESTE;25;PB;251650;TAPEROA;31;4.37%;30;4.23%;432;60.85%;116;16.34%;60;8.45%;41;5.77%;710
NORDESTE;25;PB;251660;TAVARES;10;1.8%;16;2.88%;409;73.56%;74;13.31%;32;5.76%;15;2.7%;556
NORDESTE;25;PB;251670;TEIXEIRA;33;4.24%;40;5.14%;512;65.81%;111;14.27%;55;7.07%;27;3.47%;778
NORDESTE;25;PB;251675;TENORIO;3;1.38%;5;2.29%;131;60.09%;44;20.18%;24;11.01%;11;5.05%;218
NORDESTE;25;PB;251680;TRIUNFO;7;2.65%;13;4.92%;146;55.3%;47;17.8%;27;10.23%;24;9.09%;264
NORDESTE;25;PB;251690;UIRAUNA;10;1.6%;17;2.72%;283;45.21%;139;22.2%;109;17.41%;68;10.86%;626
NORDESTE;25;PB;251700;UMBUZEIRO;11;2.14%;14;2.73%;347;67.64%;68;13.26%;53;10.33%;20;3.9%;513
NORDESTE;25;PB;251710;VARZEA;2;1.8%;3;2.7%;54;48.65%;25;22.52%;19;17.12%;8;7.21%;111
NORDESTE;25;PB;251720;VIEIROPOLIS;2;0.89%;8;3.56%;135;60%;40;17.78%;25;11.11%;15;6.67%;225
NORDESTE;25;PB;250550;VISTA SERRANA;0;-;2;1.6%;78;62.4%;29;23.2%;11;8.8%;5;4%;125
NORDESTE;25;PB;251740;ZABELE;1;1.19%;5;5.95%;60;71.43%;13;15.48%;4;4.76%;1;1.19%;84
TOTAL ESTADO PARAÍBA;;;;;3.090;2.57%;3.989;3.32%;74.311;61.87%;19.827;16.51%;11.286;9.4%;7.605;6.33%;120.108
NORDESTE;26;PE;260005;ABREU E LIMA;56;3.26%;47;2.74%;762;44.35%;315;18.34%;294;17.11%;244;14.2%;1.718
NORDESTE;26;PE;260010;AFOGADOS DA INGAZEIRA;53;1.9%;104;3.73%;1.885;67.54%;439;15.73%;209;7.49%;101;3.62%;2.791
NORDESTE;26;PE;260020;AFRANIO;28;3.4%;31;3.76%;523;63.47%;132;16.02%;71;8.62%;39;4.73%;824
NORDESTE;26;PE;260030;AGRESTINA;23;3.95%;11;1.89%;291;49.91%;130;22.3%;75;12.86%;53;9.09%;583
NORDESTE;26;PE;260040;AGUA PRETA;46;2.82%;50;3.07%;842;51.69%;293;17.99%;238;14.61%;160;9.82%;1.629
NORDESTE;26;PE;260050;AGUAS BELAS;60;2.87%;109;5.21%;1.386;66.22%;325;15.53%;147;7.02%;66;3.15%;2.093
NORDESTE;26;PE;260060;ALAGOINHA;18;1.93%;26;2.78%;600;64.24%;143;15.31%;88;9.42%;59;6.32%;934
NORDESTE;26;PE;260070;ALIANCA;34;11.45%;17;5.72%;139;46.8%;50;16.84%;29;9.76%;28;9.43%;297
NORDESTE;26;PE;260080;ALTINHO;10;1.44%;23;3.3%;380;54.6%;132;18.97%;93;13.36%;58;8.33%;696
