Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
NORDESTE;29;BA;291570;ITAMARI;8;3.03%;22;8.33%;178;67.42%;32;12.12%;18;6.82%;6;2.27%;264
NORDESTE;29;BA;291580;ITAMBE;18;1.87%;63;6.56%;677;70.45%;110;11.45%;63;6.56%;30;3.12%;961
NORDESTE;29;BA;291590;ITANAGRA;15;3.16%;20;4.21%;318;66.95%;67;14.11%;36;7.58%;19;4%;475
NORDESTE;29;BA;291600;ITANHEM;15;2.72%;29;5.25%;361;65.4%;96;17.39%;33;5.98%;18;3.26%;552
NORDESTE;29;BA;291610;ITAPARICA;32;3.73%;40;4.66%;476;55.48%;148;17.25%;94;10.96%;68;7.93%;858
NORDESTE;29;BA;291620;ITAPE;8;1.66%;22;4.57%;306;63.62%;58;12.06%;45;9.36%;42;8.73%;481
NORDESTE;29;BA;291630;ITAPEBI;14;2.19%;30;4.69%;443;69.33%;86;13.46%;38;5.95%;28;4.38%;639
NORDESTE;29;BA;291640;ITAPETINGA;31;1.58%;87;4.44%;1.277;65.12%;303;15.45%;170;8.67%;93;4.74%;1.961
NORDESTE;29;BA;291650;ITAPICURU;36;1.92%;88;4.7%;1.252;66.88%;256;13.68%;167;8.92%;73;3.9%;1.872
NORDESTE;29;BA;291660;ITAPITANGA;5;1.39%;19;5.28%;232;64.44%;65;18.06%;28;7.78%;11;3.06%;360
NORDESTE;29;BA;291670;ITAQUARA;4;1.38%;15;5.19%;197;68.17%;41;14.19%;23;7.96%;9;3.11%;289
NORDESTE;29;BA;291680;ITARANTIM;8;1.05%;22;2.88%;545;71.24%;86;11.24%;76;9.93%;28;3.66%;765
NORDESTE;29;BA;291685;ITATIM;8;0.74%;40;3.68%;781;71.92%;134;12.34%;84;7.73%;39;3.59%;1.086
NORDESTE;29;BA;291690;ITIRUCU;8;2.29%;24;6.86%;236;67.43%;48;13.71%;20;5.71%;14;4%;350
NORDESTE;29;BA;291700;ITIUBA;34;2.01%;77;4.55%;1.212;71.63%;184;10.87%;112;6.62%;73;4.31%;1.692
NORDESTE;29;BA;291710;ITORORO;20;3.08%;24;3.69%;410;63.08%;85;13.08%;58;8.92%;53;8.15%;650
NORDESTE;29;BA;291720;ITUACU;17;2.83%;25;4.17%;390;65%;97;16.17%;38;6.33%;33;5.5%;600
NORDESTE;29;BA;291730;ITUBERA;38;3.97%;49;5.12%;589;61.55%;147;15.36%;87;9.09%;47;4.91%;957
NORDESTE;29;BA;291733;IUIU;13;2.65%;31;6.31%;334;68.02%;53;10.79%;42;8.55%;18;3.67%;491
NORDESTE;29;BA;291735;JABORANDI;15;2.6%;31;5.37%;380;65.86%;80;13.86%;46;7.97%;25;4.33%;577
NORDESTE;29;BA;291740;JACARACI;9;1.31%;28;4.06%;494;71.7%;88;12.77%;47;6.82%;23;3.34%;689
NORDESTE;29;BA;291750;JACOBINA;78;2.43%;174;5.42%;2.154;67.12%;417;12.99%;234;7.29%;152;4.74%;3.209
NORDESTE;29;BA;291760;JAGUAQUARA;31;2.88%;51;4.74%;744;69.08%;129;11.98%;78;7.24%;44;4.09%;1.077
NORDESTE;29;BA;291770;JAGUARARI;41;3.71%;78;7.07%;723;65.49%;162;14.67%;63;5.71%;37;3.35%;1.104
NORDESTE;29;BA;291780;JAGUARIPE;12;1.32%;40;4.41%;574;63.29%;140;15.44%;93;10.25%;48;5.29%;907
NORDESTE;29;BA;291790;JANDAIRA;15;2.54%;23;3.89%;404;68.36%;77;13.03%;37;6.26%;35;5.92%;591
NORDESTE;29;BA;291800;JEQUIE;83;2.14%;156;4.02%;2.410;62.11%;592;15.26%;411;10.59%;228;5.88%;3.880
NORDESTE;29;BA;291810;JEREMOABO;30;1.87%;58;3.61%;1.149;71.59%;195;12.15%;99;6.17%;74;4.61%;1.605
NORDESTE;29;BA;291820;JIQUIRICA;10;1.54%;19;2.93%;418;64.51%;111;17.13%;50;7.72%;40;6.17%;648
NORDESTE;29;BA;291830;JITAUNA;8;1.6%;6;1.2%;388;77.45%;57;11.38%;28;5.59%;14;2.79%;501
NORDESTE;29;BA;291835;JOAO DOURADO;28;2.02%;76;5.48%;997;71.93%;156;11.26%;91;6.57%;38;2.74%;1.386
NORDESTE;29;BA;291840;JUAZEIRO;292;3.09%;589;6.24%;6.193;65.6%;1.182;12.52%;732;7.75%;452;4.79%;9.440
NORDESTE;29;BA;291845;JUCURUCU;9;2.12%;14;3.29%;315;74.12%;54;12.71%;25;5.88%;8;1.88%;425
NORDESTE;29;BA;291850;JUSSARA;33;4.31%;38;4.97%;521;68.1%;83;10.85%;60;7.84%;30;3.92%;765
NORDESTE;29;BA;291855;JUSSARI;5;2.54%;12;6.09%;142;72.08%;23;11.68%;12;6.09%;3;1.52%;197
NORDESTE;29;BA;291860;JUSSIAPE;3;1.12%;10;3.75%;142;53.18%;48;17.98%;45;16.85%;19;7.12%;267
NORDESTE;29;BA;291870;LAFAIETE COUTINHO;3;2.38%;5;3.97%;86;68.25%;16;12.7%;9;7.14%;7;5.56%;126
NORDESTE;29;BA;291875;LAGOA REAL;21;3.57%;42;7.13%;366;62.14%;80;13.58%;52;8.83%;28;4.75%;589
NORDESTE;29;BA;291880;LAJE;18;1.85%;47;4.83%;619;63.62%;154;15.83%;87;8.94%;48;4.93%;973
NORDESTE;29;BA;291890;LAJEDAO;8;3.96%;7;3.47%;129;63.86%;28;13.86%;10;4.95%;20;9.9%;202
NORDESTE;29;BA;291900;LAJEDINHO;4;2.04%;10;5.1%;151;77.04%;20;10.2%;8;4.08%;3;1.53%;196
NORDESTE;29;BA;291905;LAJEDO DO TABOCAL;2;0.78%;10;3.92%;171;67.06%;40;15.69%;19;7.45%;13;5.1%;255
NORDESTE;29;BA;291910;LAMARAO;24;5.71%;19;4.52%;261;62.14%;66;15.71%;27;6.43%;23;5.48%;420
NORDESTE;29;BA;291915;LAPAO;26;1.94%;60;4.49%;905;67.69%;188;14.06%;113;8.45%;45;3.37%;1.337
NORDESTE;29;BA;291920;LAURO DE FREITAS;86;2.72%;179;5.67%;2.016;63.88%;422;13.37%;285;9.03%;168;5.32%;3.156
NORDESTE;29;BA;291930;LENCOIS;7;1.77%;19;4.8%;262;66.16%;61;15.4%;35;8.84%;12;3.03%;396
NORDESTE;29;BA;291940;LICINIO DE ALMEIDA;0;-;1;1.59%;47;74.6%;8;12.7%;3;4.76%;4;6.35%;63
NORDESTE;29;BA;291950;LIVRAMENTO DE NOSSA SENHORA;28;2.57%;52;4.78%;714;65.63%;158;14.52%;82;7.54%;54;4.96%;1.088
NORDESTE;29;BA;291955;LUIS EDUARDO MAGALHAES;81;1.55%;164;3.13%;3.858;73.65%;608;11.61%;345;6.59%;182;3.47%;5.238
NORDESTE;29;BA;291960;MACAJUBA;10;1.41%;29;4.1%;514;72.7%;87;12.31%;44;6.22%;23;3.25%;707
NORDESTE;29;BA;291970;MACARANI;27;3.41%;41;5.18%;481;60.81%;120;15.17%;66;8.34%;56;7.08%;791
NORDESTE;29;BA;291980;MACAUBAS;40;2.75%;81;5.56%;1.013;69.53%;182;12.49%;94;6.45%;47;3.23%;1.457
NORDESTE;29;BA;291990;MACURURE;12;2.8%;21;4.91%;277;64.72%;47;10.98%;44;10.28%;27;6.31%;428
NORDESTE;29;BA;291992;MADRE DE DEUS;14;2.78%;22;4.37%;241;47.82%;98;19.44%;73;14.48%;56;11.11%;504
NORDESTE;29;BA;291995;MAETINGA;6;1.7%;18;5.11%;253;71.88%;44;12.5%;17;4.83%;14;3.98%;352
NORDESTE;29;BA;292000;MAIQUINIQUE;4;2.19%;9;4.92%;128;69.95%;24;13.11%;13;7.1%;5;2.73%;183
NORDESTE;29;BA;292010;MAIRI;20;2.01%;47;4.73%;733;73.82%;125;12.59%;47;4.73%;21;2.11%;993
NORDESTE;29;BA;292020;MALHADA;32;3.35%;53;5.56%;631;66.14%;146;15.3%;66;6.92%;26;2.73%;954
NORDESTE;29;BA;292030;MALHADA DE PEDRAS;2;0.76%;10;3.79%;198;75%;30;11.36%;15;5.68%;9;3.41%;264
NORDESTE;29;BA;292040;MANOEL VITORINO;18;2.45%;25;3.41%;461;62.81%;123;16.76%;66;8.99%;41;5.59%;734
NORDESTE;29;BA;292045;MANSIDAO;21;3.47%;39;6.45%;437;72.23%;68;11.24%;29;4.79%;11;1.82%;605
NORDESTE;29;BA;292050;MARACAS;22;2.31%;40;4.19%;679;71.17%;113;11.84%;61;6.39%;39;4.09%;954
NORDESTE;29;BA;292060;MARAGOGIPE;56;3.01%;71;3.82%;1.085;58.4%;303;16.31%;214;11.52%;129;6.94%;1.858
NORDESTE;29;BA;292070;MARAU;29;2.16%;67;5%;902;67.26%;179;13.35%;104;7.76%;60;4.47%;1.341
NORDESTE;29;BA;292080;MARCIONILIO SOUZA;19;3.76%;18;3.56%;358;70.89%;55;10.89%;42;8.32%;13;2.57%;505
NORDESTE;29;BA;292090;MASCOTE;5;1.09%;26;5.68%;339;74.02%;53;11.57%;24;5.24%;11;2.4%;458
NORDESTE;29;BA;292100;MATA DE SAO JOAO;51;2.04%;90;3.6%;1.523;60.85%;421;16.82%;249;9.95%;169;6.75%;2.503
NORDESTE;29;BA;292105;MATINA;12;2.31%;29;5.58%;368;70.77%;55;10.58%;40;7.69%;16;3.08%;520
NORDESTE;29;BA;292110;MEDEIROS NETO;19;2.33%;34;4.18%;510;62.65%;119;14.62%;83;10.2%;49;6.02%;814
NORDESTE;29;BA;292120;MIGUEL CALMON;28;1.83%;33;2.15%;1.111;72.52%;205;13.38%;93;6.07%;62;4.05%;1.532
NORDESTE;29;BA;292130;MILAGRES;7;1.58%;15;3.38%;297;66.89%;65;14.64%;42;9.46%;18;4.05%;444
NORDESTE;29;BA;292140;MIRANGABA;8;1.09%;37;5.06%;533;72.91%;83;11.35%;45;6.16%;25;3.42%;731
NORDESTE;29;BA;292145;MIRANTE;11;2.95%;13;3.49%;252;67.56%;54;14.48%;32;8.58%;11;2.95%;373
NORDESTE;29;BA;292150;MONTE SANTO;54;3.01%;99;5.52%;1.188;66.29%;259;14.45%;120;6.7%;72;4.02%;1.792
NORDESTE;29;BA;292160;MORPARA;12;2.38%;36;7.14%;366;72.62%;53;10.52%;23;4.56%;14;2.78%;504
NORDESTE;29;BA;292170;MORRO DO CHAPEU;37;2.06%;91;5.07%;1.315;73.26%;208;11.59%;86;4.79%;58;3.23%;1.795
NORDESTE;29;BA;292180;MORTUGABA;9;1.83%;19;3.87%;341;69.45%;71;14.46%;38;7.74%;13;2.65%;491
NORDESTE;29;BA;292190;MUCUGE;20;3.08%;30;4.62%;440;67.69%;78;12%;51;7.85%;31;4.77%;650
NORDESTE;29;BA;292200;MUCURI;30;1.76%;58;3.41%;1.174;69.02%;233;13.7%;131;7.7%;75;4.41%;1.701
NORDESTE;29;BA;292205;MULUNGU DO MORRO;20;2.53%;40;5.06%;577;73.04%;92;11.65%;39;4.94%;22;2.78%;790
NORDESTE;29;BA;292210;MUNDO NOVO;30;3.12%;53;5.5%;622;64.59%;116;12.05%;83;8.62%;59;6.13%;963
NORDESTE;29;BA;292220;MUNIZ FERREIRA;9;2.78%;8;2.47%;184;56.79%;48;14.81%;42;12.96%;33;10.19%;324
NORDESTE;29;BA;292225;MUQUEM DE SAO FRANCISCO;18;2.92%;48;7.78%;418;67.75%;76;12.32%;47;7.62%;10;1.62%;617
NORDESTE;29;BA;292230;MURITIBA;84;7.59%;113;10.22%;766;69.26%;81;7.32%;39;3.53%;23;2.08%;1.106
NORDESTE;29;BA;292240;MUTUIPE;15;1.59%;31;3.28%;642;68.01%;144;15.25%;66;6.99%;46;4.87%;944
NORDESTE;29;BA;292250;NAZARE;18;2.36%;33;4.33%;424;55.57%;127;16.64%;102;13.37%;59;7.73%;763
NORDESTE;29;BA;292260;NILO PECANHA;22;3.68%;31;5.18%;393;65.72%;76;12.71%;54;9.03%;22;3.68%;598
NORDESTE;29;BA;292265;NORDESTINA;9;1.28%;28;3.99%;489;69.66%;100;14.25%;48;6.84%;28;3.99%;702
NORDESTE;29;BA;292270;NOVA CANAA;13;2.11%;22;3.57%;418;67.75%;86;13.94%;52;8.43%;26;4.21%;617
NORDESTE;29;BA;292273;NOVA FATIMA;9;2.37%;20;5.28%;229;60.42%;78;20.58%;29;7.65%;14;3.69%;379
NORDESTE;29;BA;292275;NOVA IBIA;8;2.3%;7;2.01%;228;65.52%;50;14.37%;35;10.06%;20;5.75%;348
NORDESTE;29;BA;292280;NOVA ITARANA;14;3.7%;18;4.76%;249;65.87%;52;13.76%;25;6.61%;20;5.29%;378
NORDESTE;29;BA;292285;NOVA REDENCAO;8;2.93%;15;5.49%;190;69.6%;30;10.99%;19;6.96%;11;4.03%;273
NORDESTE;29;BA;292290;NOVA SOURE;14;1.32%;46;4.35%;780;73.72%;113;10.68%;59;5.58%;46;4.35%;1.058
NORDESTE;29;BA;292300;NOVA VICOSA;25;1.39%;74;4.12%;1.224;68.23%;271;15.11%;135;7.53%;65;3.62%;1.794
NORDESTE;29;BA;292303;NOVO HORIZONTE;6;0.92%;33;5.08%;466;71.69%;88;13.54%;39;6%;18;2.77%;650
NORDESTE;29;BA;292305;NOVO TRIUNFO;2;0.68%;13;4.42%;224;76.19%;27;9.18%;17;5.78%;11;3.74%;294
NORDESTE;29;BA;292310;OLINDINA;27;2.46%;76;6.93%;716;65.33%;144;13.14%;82;7.48%;51;4.65%;1.096
NORDESTE;29;BA;292320;OLIVEIRA DOS BREJINHOS;28;2.4%;82;7.04%;729;62.58%;155;13.3%;109;9.36%;62;5.32%;1.165
NORDESTE;29;BA;292330;OURICANGAS;6;1.47%;18;4.41%;277;67.89%;61;14.95%;31;7.6%;15;3.68%;408
NORDESTE;29;BA;292335;OUROLANDIA;28;3%;47;5.03%;634;67.88%;115;12.31%;74;7.92%;36;3.85%;934
NORDESTE;29;BA;292340;PALMAS DE MONTE ALTO;28;2.6%;60;5.57%;728;67.53%;146;13.54%;84;7.79%;32;2.97%;1.078
NORDESTE;29;BA;292350;PALMEIRAS;6;0.88%;21;3.07%;488;71.24%;84;12.26%;57;8.32%;29;4.23%;685
NORDESTE;29;BA;292360;PARAMIRIM;9;1.58%;23;4.04%;379;66.61%;83;14.59%;60;10.54%;15;2.64%;569
NORDESTE;29;BA;292370;PARATINGA;59;3.74%;105;6.66%;1.078;68.36%;164;10.4%;93;5.9%;78;4.95%;1.577
NORDESTE;29;BA;292380;PARIPIRANGA;16;1.36%;57;4.86%;835;71.18%;157;13.38%;70;5.97%;38;3.24%;1.173
NORDESTE;29;BA;292390;PAU BRASIL;16;2.56%;22;3.52%;429;68.64%;79;12.64%;55;8.8%;24;3.84%;625
NORDESTE;29;BA;292400;PAULO AFONSO;97;2.43%;197;4.93%;2.599;64.98%;587;14.68%;319;7.98%;201;5.03%;4.000
NORDESTE;29;BA;292405;PE DE SERRA;8;1.17%;21;3.07%;489;71.39%;93;13.58%;53;7.74%;21;3.07%;685
NORDESTE;29;BA;292410;PEDRAO;22;5.02%;24;5.48%;285;65.07%;49;11.19%;36;8.22%;22;5.02%;438
NORDESTE;29;BA;292420;PEDRO ALEXANDRE;18;2.14%;28;3.33%;569;67.58%;117;13.9%;75;8.91%;35;4.16%;842
NORDESTE;29;BA;292430;PIATA;22;2.51%;53;6.05%;609;69.52%;126;14.38%;48;5.48%;18;2.05%;876
NORDESTE;29;BA;292440;PILAO ARCADO;86;7.21%;76;6.37%;762;63.87%;126;10.56%;79;6.62%;64;5.36%;1.193
NORDESTE;29;BA;292450;PINDAI;17;3.41%;21;4.22%;293;58.84%;78;15.66%;63;12.65%;26;5.22%;498
NORDESTE;29;BA;292460;PINDOBACU;25;2.6%;39;4.06%;616;64.17%;153;15.94%;79;8.23%;48;5%;960
NORDESTE;29;BA;292465;PINTADAS;6;1.12%;31;5.77%;364;67.78%;66;12.29%;48;8.94%;22;4.1%;537
NORDESTE;29;BA;292467;PIRAI DO NORTE;9;1.57%;36;6.27%;362;63.07%;88;15.33%;40;6.97%;39;6.79%;574
NORDESTE;29;BA;292470;PIRIPA;8;2%;16;4%;286;71.5%;47;11.75%;27;6.75%;16;4%;400
NORDESTE;29;BA;292480;PIRITIBA;14;1.85%;22;2.91%;530;70.11%;91;12.04%;59;7.8%;40;5.29%;756
NORDESTE;29;BA;292490;PLANALTINO;5;1.64%;8;2.62%;215;70.49%;45;14.75%;24;7.87%;8;2.62%;305
NORDESTE;29;BA;292500;PLANALTO;20;1.71%;37;3.17%;827;70.74%;164;14.03%;82;7.01%;39;3.34%;1.169
NORDESTE;29;BA;292510;POCOES;40;2.2%;95;5.23%;1.202;66.12%;249;13.7%;133;7.32%;99;5.45%;1.818
NORDESTE;29;BA;292520;POJUCA;22;2%;52;4.73%;671;61%;183;16.64%;103;9.36%;69;6.27%;1.100
NORDESTE;29;BA;292525;PONTO NOVO;31;2.75%;42;3.72%;730;64.72%;184;16.31%;91;8.07%;50;4.43%;1.128
NORDESTE;29;BA;292530;PORTO SEGURO;174;3.61%;212;4.39%;3.237;67.1%;616;12.77%;375;7.77%;210;4.35%;4.824
NORDESTE;29;BA;292540;POTIRAGUA;6;2.68%;6;2.68%;136;60.71%;40;17.86%;22;9.82%;14;6.25%;224
NORDESTE;29;BA;292550;PRADO;48;2.8%;80;4.66%;1.268;73.85%;184;10.72%;88;5.13%;49;2.85%;1.717
NORDESTE;29;BA;292560;PRESIDENTE DUTRA;8;1.32%;32;5.28%;436;71.95%;77;12.71%;38;6.27%;15;2.48%;606
NORDESTE;29;BA;292570;PRESIDENTE JANIO QUADROS;22;3.29%;40;5.98%;484;72.35%;66;9.87%;37;5.53%;20;2.99%;669
NORDESTE;29;BA;292575;PRESIDENTE TANCREDO NEVES;26;1.58%;73;4.43%;1.118;67.88%;254;15.42%;109;6.62%;67;4.07%;1.647
NORDESTE;29;BA;292580;QUEIMADAS;28;4.32%;32;4.94%;363;56.02%;124;19.14%;41;6.33%;60;9.26%;648
NORDESTE;29;BA;292590;QUIJINGUE;21;1.96%;47;4.38%;719;66.95%;168;15.64%;70;6.52%;49;4.56%;1.074
NORDESTE;29;BA;292593;QUIXABEIRA;5;1.95%;7;2.73%;185;72.27%;40;15.63%;11;4.3%;8;3.13%;256
NORDESTE;29;BA;292595;RAFAEL JAMBEIRO;24;2.3%;41;3.92%;677;64.78%;154;14.74%;94;9%;55;5.26%;1.045
NORDESTE;29;BA;292600;REMANSO;49;2.75%;85;4.76%;1.220;68.39%;235;13.17%;124;6.95%;71;3.98%;1.784
NORDESTE;29;BA;292610;RETIROLANDIA;22;2.9%;30;3.96%;476;62.8%;134;17.68%;69;9.1%;27;3.56%;758
NORDESTE;29;BA;292620;RIACHAO DAS NEVES;38;2.59%;62;4.22%;921;62.7%;235;16%;129;8.78%;84;5.72%;1.469
NORDESTE;29;BA;292630;RIACHAO DO JACUIPE;41;3.31%;51;4.12%;705;56.95%;159;12.84%;110;8.89%;172;13.89%;1.238
NORDESTE;29;BA;292640;RIACHO DE SANTANA;33;2.72%;56;4.62%;778;64.19%;185;15.26%;95;7.84%;65;5.36%;1.212
NORDESTE;29;BA;292650;RIBEIRA DO AMPARO;33;3.51%;56;5.96%;659;70.18%;102;10.86%;52;5.54%;37;3.94%;939
NORDESTE;29;BA;292660;RIBEIRA DO POMBAL;57;2.64%;120;5.56%;1.433;66.34%;286;13.24%;165;7.64%;99;4.58%;2.160
NORDESTE;29;BA;292665;RIBEIRAO DO LARGO;18;3.17%;44;7.75%;370;65.14%;62;10.92%;46;8.1%;28;4.93%;568
NORDESTE;29;BA;292670;RIO DE CONTAS;20;3.3%;34;5.61%;379;62.54%;90;14.85%;53;8.75%;30;4.95%;606
NORDESTE;29;BA;292680;RIO DO ANTONIO;3;1.18%;9;3.53%;172;67.45%;44;17.25%;14;5.49%;13;5.1%;255
NORDESTE;29;BA;292690;RIO DO PIRES;6;1.53%;15;3.82%;253;64.38%;70;17.81%;37;9.41%;12;3.05%;393
NORDESTE;29;BA;292700;RIO REAL;36;2.3%;66;4.22%;1.063;67.92%;197;12.59%;133;8.5%;70;4.47%;1.565
NORDESTE;29;BA;292710;RODELAS;12;1.87%;30;4.67%;449;69.94%;70;10.9%;45;7.01%;36;5.61%;642
NORDESTE;29;BA;292720;RUY BARBOSA;16;1.31%;65;5.31%;866;70.69%;157;12.82%;75;6.12%;46;3.76%;1.225
NORDESTE;29;BA;292730;SALINAS DA MARGARIDA;21;2.4%;30;3.43%;439;50.17%;152;17.37%;120;13.71%;113;12.91%;875
NORDESTE;29;BA;292740;SALVADOR;813;2.02%;1.621;4.03%;25.452;63.28%;5.833;14.5%;3.753;9.33%;2.749;6.83%;40.221
NORDESTE;29;BA;292750;SANTA BARBARA;15;1.76%;27;3.17%;521;61.22%;136;15.98%;86;10.11%;66;7.76%;851
NORDESTE;29;BA;292760;SANTA BRIGIDA;5;0.6%;30;3.6%;614;73.71%;91;10.92%;71;8.52%;22;2.64%;833
NORDESTE;29;BA;292770;SANTA CRUZ CABRALIA;32;2.35%;57;4.18%;941;68.99%;178;13.05%;94;6.89%;62;4.55%;1.364
NORDESTE;29;BA;292780;SANTA CRUZ DA VITORIA;4;2.02%;11;5.56%;140;70.71%;21;10.61%;17;8.59%;5;2.53%;198
NORDESTE;29;BA;292790;SANTA INES;8;1.59%;24;4.77%;331;65.81%;76;15.11%;43;8.55%;21;4.17%;503
NORDESTE;29;BA;292805;SANTA LUZIA;18;3.53%;29;5.69%;335;65.69%;58;11.37%;38;7.45%;32;6.27%;510
NORDESTE;29;BA;292810;SANTA MARIA DA VITORIA;43;3.03%;77;5.43%;940;66.34%;192;13.55%;98;6.92%;67;4.73%;1.417
NORDESTE;29;BA;292840;SANTA RITA DE CASSIA;30;2.01%;96;6.43%;1.113;74.6%;152;10.19%;61;4.09%;40;2.68%;1.492
NORDESTE;29;BA;292850;SANTA TERESINHA;10;2.24%;27;6.05%;293;65.7%;64;14.35%;34;7.62%;18;4.04%;446
NORDESTE;29;BA;292800;SANTALUZ;17;1.62%;53;5.04%;712;67.68%;151;14.35%;81;7.7%;38;3.61%;1.052
NORDESTE;29;BA;292820;SANTANA;38;4.27%;43;4.84%;555;62.43%;144;16.2%;76;8.55%;33;3.71%;889
NORDESTE;29;BA;292830;SANTANOPOLIS;11;2.17%;26;5.12%;334;65.75%;81;15.94%;40;7.87%;16;3.15%;508
NORDESTE;29;BA;292860;SANTO AMARO;64;3.15%;88;4.33%;1.171;57.68%;324;15.96%;224;11.03%;159;7.83%;2.030
NORDESTE;29;BA;292870;SANTO ANTONIO DE JESUS;77;2.36%;133;4.07%;2.010;61.54%;500;15.31%;346;10.59%;200;6.12%;3.266
NORDESTE;29;BA;292880;SANTO ESTEVAO;40;3.01%;59;4.45%;805;60.66%;183;13.79%;140;10.55%;100;7.54%;1.327
NORDESTE;29;BA;292890;SAO DESIDERIO;67;3.63%;105;5.69%;1.340;72.67%;188;10.2%;94;5.1%;50;2.71%;1.844
NORDESTE;29;BA;292895;SAO DOMINGOS;12;3.31%;15;4.13%;240;66.12%;50;13.77%;26;7.16%;20;5.51%;363
NORDESTE;29;BA;292910;SAO FELIPE;17;1.86%;26;2.85%;546;59.87%;160;17.54%;103;11.29%;60;6.58%;912
NORDESTE;29;BA;292900;SAO FELIX;10;2.24%;15;3.36%;279;62.56%;57;12.78%;55;12.33%;30;6.73%;446
NORDESTE;29;BA;292905;SAO FELIX DO CORIBE;12;2.37%;21;4.15%;353;69.76%;68;13.44%;32;6.32%;20;3.95%;506
NORDESTE;29;BA;292920;SAO FRANCISCO DO CONDE;42;2.87%;84;5.75%;878;60.1%;211;14.44%;146;9.99%;100;6.84%;1.461
NORDESTE;29;BA;292925;SAO GABRIEL;16;1.63%;36;3.68%;643;65.68%;132;13.48%;97;9.91%;55;5.62%;979
NORDESTE;29;BA;292930;SAO GONCALO DOS CAMPOS;39;3.3%;41;3.47%;663;56.14%;237;20.07%;133;11.26%;68;5.76%;1.181
NORDESTE;29;BA;292935;SAO JOSE DA VITORIA;5;2.33%;17;7.91%;158;73.49%;19;8.84%;12;5.58%;4;1.86%;215
NORDESTE;29;BA;292937;SAO JOSE DO JACUIPE;5;1.34%;12;3.23%;267;71.77%;47;12.63%;26;6.99%;15;4.03%;372
NORDESTE;29;BA;292940;SAO MIGUEL DAS MATAS;9;1.91%;13;2.75%;325;68.86%;67;14.19%;40;8.47%;18;3.81%;472
NORDESTE;29;BA;292950;SAO SEBASTIAO DO PASSE;30;2.07%;61;4.2%;912;62.85%;234;16.13%;128;8.82%;86;5.93%;1.451
NORDESTE;29;BA;292960;SAPEACU;28;2.88%;28;2.88%;573;59.01%;168;17.3%;99;10.2%;75;7.72%;971
NORDESTE;29;BA;292970;SATIRO DIAS;16;2.37%;31;4.59%;442;65.48%;94;13.93%;56;8.3%;36;5.33%;675
NORDESTE;29;BA;292975;SAUBARA;28;4.63%;36;5.95%;372;61.49%;74;12.23%;56;9.26%;39;6.45%;605
NORDESTE;29;BA;292980;SAUDE;10;2.71%;17;4.61%;265;71.82%;42;11.38%;26;7.05%;9;2.44%;369
NORDESTE;29;BA;292990;SEABRA;44;2.68%;79;4.82%;1.137;69.33%;196;11.95%;128;7.8%;56;3.41%;1.640
NORDESTE;29;BA;293000;SEBASTIAO LARANJEIRAS;5;1.59%;12;3.82%;219;69.75%;36;11.46%;28;8.92%;14;4.46%;314
NORDESTE;29;BA;293010;SENHOR DO BONFIM;67;2.35%;154;5.4%;1.917;67.26%;384;13.47%;211;7.4%;117;4.11%;2.850
NORDESTE;29;BA;293020;SENTO SE;49;2.9%;104;6.15%;1.182;69.86%;187;11.05%;106;6.26%;64;3.78%;1.692
NORDESTE;29;BA;293015;SERRA DO RAMALHO;40;2.08%;98;5.09%;1.385;71.99%;240;12.47%;107;5.56%;54;2.81%;1.924
NORDESTE;29;BA;293030;SERRA DOURADA;15;2.09%;53;7.37%;468;65.09%;109;15.16%;48;6.68%;26;3.62%;719
NORDESTE;29;BA;293040;SERRA PRETA;17;2.85%;25;4.19%;383;64.15%;78;13.07%;63;10.55%;31;5.19%;597
NORDESTE;29;BA;293050;SERRINHA;83;3.67%;133;5.88%;1.510;66.81%;249;11.02%;173;7.65%;112;4.96%;2.260
NORDESTE;29;BA;293060;SERROLANDIA;12;1.95%;33;5.37%;438;71.34%;75;12.21%;36;5.86%;20;3.26%;614
NORDESTE;29;BA;293070;SIMOES FILHO;80;3.22%;122;4.91%;1.535;61.82%;311;12.53%;207;8.34%;228;9.18%;2.483
NORDESTE;29;BA;293075;SITIO DO MATO;24;3.31%;29;4.01%;496;68.51%;77;10.64%;62;8.56%;36;4.97%;724
NORDESTE;29;BA;293076;SITIO DO QUINTO;12;2.29%;20;3.81%;369;70.29%;68;12.95%;39;7.43%;17;3.24%;525
NORDESTE;29;BA;293077;SOBRADINHO;35;2.99%;61;5.21%;718;61.32%;170;14.52%;109;9.31%;78;6.66%;1.171
NORDESTE;29;BA;293080;SOUTO SOARES;21;2.01%;50;4.79%;705;67.53%;155;14.85%;76;7.28%;37;3.54%;1.044
NORDESTE;29;BA;293090;TABOCAS DO BREJO VELHO;17;3.07%;33;5.97%;382;69.08%;72;13.02%;31;5.61%;18;3.25%;553
NORDESTE;29;BA;293100;TANHACU;6;1.23%;21;4.32%;333;68.52%;63;12.96%;40;8.23%;23;4.73%;486
NORDESTE;29;BA;293105;TANQUE NOVO;24;2.62%;62;6.76%;636;69.36%;118;12.87%;47;5.13%;30;3.27%;917
NORDESTE;29;BA;293110;TANQUINHO;5;1.42%;20;5.67%;230;65.16%;53;15.01%;30;8.5%;15;4.25%;353
