Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
CENTRO-OESTE;51;MT;510794;TABAPORA;12;3.13%;7;1.82%;252;65.63%;82;21.35%;21;5.47%;10;2.6%;384
CENTRO-OESTE;51;MT;510795;TANGARA DA SERRA;13;1.39%;20;2.14%;591;63.14%;178;19.02%;84;8.97%;50;5.34%;936
CENTRO-OESTE;51;MT;510800;TAPURAH;10;3.27%;8;2.61%;175;57.19%;65;21.24%;32;10.46%;16;5.23%;306
CENTRO-OESTE;51;MT;510805;TERRA NOVA DO NORTE;2;1.01%;8;4.04%;123;62.12%;37;18.69%;16;8.08%;12;6.06%;198
CENTRO-OESTE;51;MT;510810;TESOURO;4;4.4%;0;-;65;71.43%;15;16.48%;2;2.2%;5;5.49%;91
CENTRO-OESTE;51;MT;510820;TORIXOREU;1;1.23%;5;6.17%;55;67.9%;8;9.88%;5;6.17%;7;8.64%;81
CENTRO-OESTE;51;MT;510830;UNIAO DO SUL;9;3.64%;7;2.83%;147;59.51%;43;17.41%;22;8.91%;19;7.69%;247
CENTRO-OESTE;51;MT;510835;VALE DE SAO DOMINGOS;4;5.26%;4;5.26%;44;57.89%;19;25%;2;2.63%;3;3.95%;76
CENTRO-OESTE;51;MT;510840;VARZEA GRANDE;142;2.2%;176;2.72%;4.394;68.02%;1.052;16.28%;413;6.39%;283;4.38%;6.460
CENTRO-OESTE;51;MT;510850;VERA;2;0.64%;6;1.92%;206;65.81%;72;23%;17;5.43%;10;3.19%;313
CENTRO-OESTE;51;MT;510550;VILA BELA DA SANTISSIMA TRINDADE;26;3.71%;16;2.29%;441;63%;117;16.71%;54;7.71%;46;6.57%;700
CENTRO-OESTE;51;MT;510860;VILA RICA;11;1.67%;17;2.58%;487;73.9%;83;12.59%;44;6.68%;17;2.58%;659
TOTAL ESTADO MATO GROSSO;;;;;2.030;2.5%;2.323;2.86%;51.282;63.1%;14.760;18.16%;6.030;7.42%;4.852;5.97%;81.277
TOTAL REGIÃO CENTRO-OESTE;;;;;8.050;2.93%;8.391;3.05%;170.787;62.15%;49.589;18.05%;21.018;7.65%;16.943;6.17%;274.778
NORDESTE;27;AL;270010;AGUA BRANCA;30;3.87%;26;3.35%;517;66.71%;124;16%;51;6.58%;27;3.48%;775
NORDESTE;27;AL;270020;ANADIA;52;7.08%;32;4.36%;367;50%;151;20.57%;71;9.67%;61;8.31%;734
NORDESTE;27;AL;270030;ARAPIRACA;155;2.63%;168;2.85%;3.479;59.03%;1.116;18.93%;578;9.81%;398;6.75%;5.894
NORDESTE;27;AL;270040;ATALAIA;94;5.14%;63;3.44%;890;48.66%;328;17.93%;215;11.76%;239;13.07%;1.829
NORDESTE;27;AL;270050;BARRA DE SANTO ANTONIO;31;3.92%;35;4.43%;419;53.04%;158;20%;67;8.48%;80;10.13%;790
NORDESTE;27;AL;270060;BARRA DE SAO MIGUEL;29;6.29%;14;3.04%;264;57.27%;79;17.14%;38;8.24%;37;8.03%;461
NORDESTE;27;AL;270070;BATALHA;28;2.15%;40;3.07%;682;52.38%;272;20.89%;158;12.14%;122;9.37%;1.302
NORDESTE;27;AL;270080;BELEM;6;3.3%;10;5.49%;103;56.59%;30;16.48%;20;10.99%;13;7.14%;182
NORDESTE;27;AL;270090;BELO MONTE;7;1.35%;15;2.89%;302;58.19%;111;21.39%;60;11.56%;24;4.62%;519
NORDESTE;27;AL;270100;BOCA DA MATA;49;2.96%;53;3.2%;886;53.47%;334;20.16%;186;11.23%;149;8.99%;1.657
NORDESTE;27;AL;270110;BRANQUINHA;16;2.01%;13;1.64%;371;46.67%;187;23.52%;119;14.97%;89;11.19%;795
NORDESTE;27;AL;270120;CACIMBINHAS;15;2.87%;16;3.06%;272;52.01%;104;19.89%;58;11.09%;58;11.09%;523
NORDESTE;27;AL;270130;CAJUEIRO;44;4.09%;33;3.06%;562;52.18%;189;17.55%;123;11.42%;126;11.7%;1.077
NORDESTE;27;AL;270135;CAMPESTRE;14;3.88%;10;2.77%;176;48.75%;74;20.5%;44;12.19%;43;11.91%;361
NORDESTE;27;AL;270140;CAMPO ALEGRE;33;1.65%;47;2.35%;1.048;52.48%;409;20.48%;253;12.67%;207;10.37%;1.997
NORDESTE;27;AL;270150;CAMPO GRANDE;35;4.17%;25;2.98%;412;49.11%;148;17.64%;140;16.69%;79;9.42%;839
NORDESTE;27;AL;270160;CANAPI;63;5.98%;54;5.12%;542;51.42%;194;18.41%;102;9.68%;99;9.39%;1.054
NORDESTE;27;AL;270170;CAPELA;31;4.04%;35;4.56%;426;55.54%;136;17.73%;70;9.13%;69;9%;767
NORDESTE;27;AL;270180;CARNEIROS;13;3.04%;8;1.87%;238;55.61%;90;21.03%;48;11.21%;31;7.24%;428
NORDESTE;27;AL;270190;CHA PRETA;15;3.33%;9;2%;235;52.11%;83;18.4%;56;12.42%;53;11.75%;451
NORDESTE;27;AL;270200;COITE DO NOIA;25;5%;18;3.6%;271;54.2%;106;21.2%;42;8.4%;38;7.6%;500
NORDESTE;27;AL;270210;COLONIA LEOPOLDINA;11;1.65%;22;3.3%;312;46.85%;155;23.27%;94;14.11%;72;10.81%;666
NORDESTE;27;AL;270220;COQUEIRO SECO;8;3.67%;5;2.29%;123;56.42%;38;17.43%;18;8.26%;26;11.93%;218
NORDESTE;27;AL;270230;CORURIPE;38;2.96%;35;2.72%;757;58.91%;241;18.75%;123;9.57%;91;7.08%;1.285
NORDESTE;27;AL;270235;CRAIBAS;40;1.65%;70;2.89%;1.282;52.89%;486;20.05%;300;12.38%;246;10.15%;2.424
NORDESTE;27;AL;270240;DELMIRO GOUVEIA;157;5.08%;150;4.86%;1.527;49.45%;441;14.28%;346;11.2%;467;15.12%;3.088
NORDESTE;27;AL;270250;DOIS RIACHOS;15;2.09%;25;3.48%;457;63.56%;122;16.97%;53;7.37%;47;6.54%;719
NORDESTE;27;AL;270255;ESTRELA DE ALAGOAS;12;1.45%;14;1.69%;533;64.37%;154;18.6%;64;7.73%;51;6.16%;828
NORDESTE;27;AL;270260;FEIRA GRANDE;37;3.22%;41;3.57%;604;52.61%;223;19.43%;144;12.54%;99;8.62%;1.148
NORDESTE;27;AL;270270;FELIZ DESERTO;6;2.73%;6;2.73%;122;55.45%;44;20%;20;9.09%;22;10%;220
NORDESTE;27;AL;270280;FLEXEIRAS;26;2.94%;23;2.6%;533;60.29%;142;16.06%;79;8.94%;81;9.16%;884
NORDESTE;27;AL;270290;GIRAU DO PONCIANO;73;4.98%;55;3.75%;755;51.54%;275;18.77%;157;10.72%;150;10.24%;1.465
NORDESTE;27;AL;270300;IBATEGUARA;41;5.37%;40;5.24%;391;51.18%;149;19.5%;79;10.34%;64;8.38%;764
NORDESTE;27;AL;270310;IGACI;53;3.29%;68;4.23%;856;53.2%;306;19.02%;178;11.06%;148;9.2%;1.609
NORDESTE;27;AL;270320;IGREJA NOVA;50;4.65%;31;2.88%;562;52.28%;206;19.16%;98;9.12%;128;11.91%;1.075
NORDESTE;27;AL;270330;INHAPI;24;1.99%;32;2.65%;718;59.49%;271;22.45%;109;9.03%;53;4.39%;1.207
NORDESTE;27;AL;270340;JACARE DOS HOMENS;29;9.32%;11;3.54%;181;58.2%;47;15.11%;25;8.04%;18;5.79%;311
NORDESTE;27;AL;270350;JACUIPE;4;1.07%;12;3.22%;126;33.78%;75;20.11%;74;19.84%;82;21.98%;373
NORDESTE;27;AL;270360;JAPARATINGA;28;5.97%;28;5.97%;217;46.27%;76;16.2%;49;10.45%;71;15.14%;469
NORDESTE;27;AL;270370;JARAMATAIA;8;2.45%;8;2.45%;165;50.61%;60;18.4%;41;12.58%;44;13.5%;326
NORDESTE;27;AL;270375;JEQUIA DA PRAIA;21;3.03%;25;3.61%;442;63.87%;121;17.49%;47;6.79%;36;5.2%;692
NORDESTE;27;AL;270380;JOAQUIM GOMES;55;3.92%;55;3.92%;767;54.63%;241;17.17%;154;10.97%;132;9.4%;1.404
NORDESTE;27;AL;270390;JUNDIA;5;2.91%;6;3.49%;91;52.91%;32;18.6%;22;12.79%;16;9.3%;172
NORDESTE;27;AL;270400;JUNQUEIRO;32;1.91%;50;2.98%;824;49.16%;364;21.72%;224;13.37%;182;10.86%;1.676
NORDESTE;27;AL;270410;LAGOA DA CANOA;30;2.5%;31;2.58%;650;54.12%;251;20.9%;126;10.49%;113;9.41%;1.201
NORDESTE;27;AL;270420;LIMOEIRO DE ANADIA;31;2.07%;44;2.95%;752;50.33%;333;22.29%;189;12.65%;145;9.71%;1.494
NORDESTE;27;AL;270430;MACEIO;113;1.09%;191;1.85%;6.457;62.47%;2.098;20.3%;885;8.56%;592;5.73%;10.336
NORDESTE;27;AL;270440;MAJOR ISIDORO;42;4.64%;37;4.09%;451;49.83%;172;19.01%;100;11.05%;103;11.38%;905
NORDESTE;27;AL;270490;MAR VERMELHO;0;-;0;-;27;50.94%;17;32.08%;6;11.32%;3;5.66%;53
NORDESTE;27;AL;270450;MARAGOGI;51;4.7%;34;3.13%;555;51.1%;196;18.05%;143;13.17%;107;9.85%;1.086
NORDESTE;27;AL;270460;MARAVILHA;11;2.59%;12;2.82%;263;61.88%;73;17.18%;41;9.65%;25;5.88%;425
NORDESTE;27;AL;270470;MARECHAL DEODORO;144;4.81%;122;4.07%;1.586;52.95%;466;15.56%;286;9.55%;391;13.06%;2.995
NORDESTE;27;AL;270480;MARIBONDO;10;2.02%;15;3.04%;280;56.68%;98;19.84%;46;9.31%;45;9.11%;494
NORDESTE;27;AL;270500;MATA GRANDE;37;3.14%;46;3.9%;627;53.18%;230;19.51%;143;12.13%;96;8.14%;1.179
NORDESTE;27;AL;270510;MATRIZ DE CAMARAGIBE;66;4.8%;43;3.13%;796;57.85%;247;17.95%;113;8.21%;111;8.07%;1.376
NORDESTE;27;AL;270520;MESSIAS;31;7.05%;21;4.77%;239;54.32%;72;16.36%;34;7.73%;43;9.77%;440
NORDESTE;27;AL;270530;MINADOR DO NEGRAO;14;3.66%;18;4.71%;162;42.41%;86;22.51%;49;12.83%;53;13.87%;382
NORDESTE;27;AL;270540;MONTEIROPOLIS;13;3.24%;13;3.24%;135;33.67%;160;39.9%;31;7.73%;49;12.22%;401
NORDESTE;27;AL;270550;MURICI;45;1.77%;51;2.01%;1.575;61.93%;516;20.29%;219;8.61%;137;5.39%;2.543
NORDESTE;27;AL;270560;NOVO LINO;22;4.72%;18;3.86%;239;51.29%;97;20.82%;47;10.09%;43;9.23%;466
NORDESTE;27;AL;270570;OLHO D'AGUA DAS FLORES;29;3.07%;25;2.64%;548;57.93%;160;16.91%;111;11.73%;73;7.72%;946
NORDESTE;27;AL;270580;OLHO D'AGUA DO CASADO;21;3.87%;21;3.87%;296;54.61%;103;19%;57;10.52%;44;8.12%;542
NORDESTE;27;AL;270590;OLHO D'AGUA GRANDE;20;4.39%;17;3.73%;197;43.2%;104;22.81%;62;13.6%;56;12.28%;456
NORDESTE;27;AL;270600;OLIVENCA;16;2.48%;20;3.1%;342;52.94%;141;21.83%;68;10.53%;59;9.13%;646
NORDESTE;27;AL;270610;OURO BRANCO;13;2.19%;33;5.56%;308;51.85%;116;19.53%;66;11.11%;58;9.76%;594
NORDESTE;27;AL;270620;PALESTINA;16;3.95%;14;3.46%;186;45.93%;98;24.2%;41;10.12%;50;12.35%;405
NORDESTE;27;AL;270630;PALMEIRA DOS INDIOS;90;4.35%;53;2.56%;1.090;52.66%;421;20.34%;241;11.64%;175;8.45%;2.070
NORDESTE;27;AL;270640;PAO DE ACUCAR;47;3.05%;48;3.12%;840;54.55%;284;18.44%;173;11.23%;148;9.61%;1.540
NORDESTE;27;AL;270642;PARICONHA;27;3.45%;17;2.17%;460;58.75%;148;18.9%;76;9.71%;55;7.02%;783
NORDESTE;27;AL;270644;PARIPUEIRA;32;5.3%;20;3.31%;267;44.21%;116;19.21%;77;12.75%;92;15.23%;604
NORDESTE;27;AL;270650;PASSO DE CAMARAGIBE;18;2.83%;22;3.46%;339;53.39%;103;16.22%;84;13.23%;69;10.87%;635
NORDESTE;27;AL;270660;PAULO JACINTO;13;2.85%;9;1.97%;263;57.68%;94;20.61%;40;8.77%;37;8.11%;456
NORDESTE;27;AL;270670;PENEDO;50;2.08%;59;2.46%;1.256;52.27%;528;21.97%;283;11.78%;227;9.45%;2.403
NORDESTE;27;AL;270680;PIACABUCU;37;3.5%;47;4.45%;589;55.72%;209;19.77%;96;9.08%;79;7.47%;1.057
NORDESTE;27;AL;270690;PILAR;45;2.09%;62;2.89%;1.120;52.12%;437;20.34%;266;12.38%;219;10.19%;2.149
NORDESTE;27;AL;270700;PINDOBA;7;3.2%;10;4.57%;121;55.25%;39;17.81%;24;10.96%;18;8.22%;219
NORDESTE;27;AL;270710;PIRANHAS;67;4.64%;49;3.4%;796;55.16%;257;17.81%;151;10.46%;123;8.52%;1.443
NORDESTE;27;AL;270720;POCO DAS TRINCHEIRAS;27;3.97%;19;2.79%;357;52.5%;133;19.56%;79;11.62%;65;9.56%;680
NORDESTE;27;AL;270730;PORTO CALVO;86;6.19%;52;3.74%;649;46.69%;245;17.63%;167;12.01%;191;13.74%;1.390
NORDESTE;27;AL;270740;PORTO DE PEDRAS;32;6.31%;14;2.76%;291;57.4%;81;15.98%;43;8.48%;46;9.07%;507
NORDESTE;27;AL;270750;PORTO REAL DO COLEGIO;54;6.52%;31;3.74%;393;47.46%;145;17.51%;97;11.71%;108;13.04%;828
NORDESTE;27;AL;270760;QUEBRANGULO;13;2.01%;9;1.39%;375;58.05%;125;19.35%;83;12.85%;41;6.35%;646
NORDESTE;27;AL;270770;RIO LARGO;36;3.04%;35;2.95%;642;54.13%;235;19.81%;137;11.55%;101;8.52%;1.186
NORDESTE;27;AL;270780;ROTEIRO;11;3.12%;6;1.7%;171;48.44%;76;21.53%;47;13.31%;42;11.9%;353
NORDESTE;27;AL;270790;SANTA LUZIA DO NORTE;23;5.9%;17;4.36%;200;51.28%;65;16.67%;41;10.51%;44;11.28%;390
NORDESTE;27;AL;270800;SANTANA DO IPANEMA;139;4.4%;108;3.42%;1.553;49.11%;624;19.73%;381;12.05%;357;11.29%;3.162
NORDESTE;27;AL;270810;SANTANA DO MUNDAU;20;2.74%;24;3.28%;378;51.71%;140;19.15%;90;12.31%;79;10.81%;731
NORDESTE;27;AL;270820;SAO BRAS;10;2.5%;11;2.75%;223;55.75%;78;19.5%;36;9%;42;10.5%;400
NORDESTE;27;AL;270830;SAO JOSE DA LAJE;38;2.89%;41;3.12%;692;52.7%;246;18.74%;149;11.35%;147;11.2%;1.313
NORDESTE;27;AL;270840;SAO JOSE DA TAPERA;67;3.28%;63;3.09%;1.105;54.11%;455;22.28%;198;9.7%;154;7.54%;2.042
NORDESTE;27;AL;270850;SAO LUIS DO QUITUNDE;39;1.98%;43;2.18%;1.278;64.74%;323;16.36%;141;7.14%;150;7.6%;1.974
NORDESTE;27;AL;270860;SAO MIGUEL DOS CAMPOS;102;5.7%;85;4.75%;916;51.14%;293;16.36%;200;11.17%;195;10.89%;1.791
NORDESTE;27;AL;270870;SAO MIGUEL DOS MILAGRES;13;4.29%;11;3.63%;182;60.07%;52;17.16%;26;8.58%;19;6.27%;303
NORDESTE;27;AL;270880;SAO SEBASTIAO;52;2.81%;39;2.11%;964;52.08%;393;21.23%;217;11.72%;186;10.05%;1.851
NORDESTE;27;AL;270890;SATUBA;6;1.66%;7;1.93%;114;31.49%;63;17.4%;60;16.57%;112;30.94%;362
NORDESTE;27;AL;270895;SENADOR RUI PALMEIRA;15;1.17%;27;2.1%;795;61.77%;259;20.12%;126;9.79%;65;5.05%;1.287
NORDESTE;27;AL;270900;TANQUE D'ARCA;14;3.97%;18;5.1%;174;49.29%;71;20.11%;38;10.76%;38;10.76%;353
NORDESTE;27;AL;270910;TAQUARANA;15;1.55%;39;4.04%;544;56.37%;186;19.27%;116;12.02%;65;6.74%;965
NORDESTE;27;AL;270915;TEOTONIO VILELA;48;1.65%;62;2.13%;1.679;57.78%;629;21.64%;323;11.11%;165;5.68%;2.906
NORDESTE;27;AL;270920;TRAIPU;71;5.18%;44;3.21%;736;53.72%;252;18.39%;142;10.36%;125;9.12%;1.370
NORDESTE;27;AL;270930;UNIAO DOS PALMARES;113;3.66%;109;3.53%;1.818;58.82%;566;18.31%;276;8.93%;209;6.76%;3.091
NORDESTE;27;AL;270940;VICOSA;11;3.29%;11;3.29%;180;53.89%;56;16.77%;41;12.28%;35;10.48%;334
TOTAL ESTADO ALAGOAS;;;;;3.821;3.21%;3.683;3.1%;65.028;54.69%;22.953;19.3%;12.625;10.62%;10.787;9.07%;118.897
NORDESTE;29;BA;290010;ABAIRA;5;1.6%;13;4.17%;192;61.54%;67;21.47%;22;7.05%;13;4.17%;312
NORDESTE;29;BA;290020;ABARE;51;4.22%;42;3.48%;656;54.3%;224;18.54%;122;10.1%;113;9.35%;1.208
NORDESTE;29;BA;290030;ACAJUTIBA;26;3.95%;23;3.5%;395;60.03%;111;16.87%;42;6.38%;61;9.27%;658
NORDESTE;29;BA;290035;ADUSTINA;21;3.36%;17;2.72%;317;50.72%;142;22.72%;73;11.68%;55;8.8%;625
NORDESTE;29;BA;290040;AGUA FRIA;23;3.24%;41;5.77%;461;64.93%;114;16.06%;44;6.2%;27;3.8%;710
NORDESTE;29;BA;290060;AIQUARA;5;2.18%;15;6.55%;138;60.26%;38;16.59%;15;6.55%;18;7.86%;229
NORDESTE;29;BA;290070;ALAGOINHAS;129;3.34%;151;3.91%;2.316;59.97%;645;16.7%;330;8.54%;291;7.53%;3.862
NORDESTE;29;BA;290080;ALCOBACA;22;5.34%;25;6.07%;239;58.01%;62;15.05%;36;8.74%;28;6.8%;412
NORDESTE;29;BA;290090;ALMADINA;20;6.47%;18;5.83%;160;51.78%;58;18.77%;22;7.12%;31;10.03%;309
NORDESTE;29;BA;290100;AMARGOSA;47;3.56%;57;4.31%;772;58.4%;227;17.17%;117;8.85%;102;7.72%;1.322
NORDESTE;29;BA;290110;AMELIA RODRIGUES;37;5.2%;45;6.32%;356;50%;118;16.57%;86;12.08%;70;9.83%;712
NORDESTE;29;BA;290115;AMERICA DOURADA;42;4.88%;35;4.07%;493;57.26%;136;15.8%;63;7.32%;92;10.69%;861
NORDESTE;29;BA;290120;ANAGE;47;4.62%;64;6.29%;564;55.4%;197;19.35%;73;7.17%;73;7.17%;1.018
NORDESTE;29;BA;290130;ANDARAI;25;3.94%;21;3.31%;296;46.61%;109;17.17%;80;12.6%;104;16.38%;635
NORDESTE;29;BA;290135;ANDORINHA;5;2.02%;9;3.63%;146;58.87%;50;20.16%;23;9.27%;15;6.05%;248
NORDESTE;29;BA;290140;ANGICAL;18;2.68%;28;4.17%;390;58.12%;133;19.82%;71;10.58%;31;4.62%;671
NORDESTE;29;BA;290150;ANGUERA;22;4.47%;10;2.03%;244;49.59%;108;21.95%;63;12.8%;45;9.15%;492
NORDESTE;29;BA;290160;ANTAS;8;1.4%;21;3.68%;382;67.02%;97;17.02%;46;8.07%;16;2.81%;570
NORDESTE;29;BA;290170;ANTONIO CARDOSO;18;2.51%;32;4.47%;480;67.04%;98;13.69%;48;6.7%;40;5.59%;716
NORDESTE;29;BA;290180;ANTONIO GONCALVES;33;6.36%;26;5.01%;291;56.07%;84;16.18%;44;8.48%;41;7.9%;519
NORDESTE;29;BA;290190;APORA;44;5.74%;36;4.7%;395;51.57%;147;19.19%;75;9.79%;69;9.01%;766
NORDESTE;29;BA;290195;APUAREMA;7;2.73%;10;3.91%;110;42.97%;45;17.58%;26;10.16%;58;22.66%;256
NORDESTE;29;BA;290205;ARACAS;32;4.33%;31;4.19%;427;57.78%;124;16.78%;79;10.69%;46;6.22%;739
NORDESTE;29;BA;290200;ARACATU;5;0.67%;16;2.16%;509;68.69%;135;18.22%;51;6.88%;25;3.37%;741
NORDESTE;29;BA;290210;ARACI;77;3.54%;78;3.58%;1.322;60.75%;388;17.83%;169;7.77%;142;6.53%;2.176
NORDESTE;29;BA;290220;ARAMARI;18;4.7%;18;4.7%;189;49.35%;64;16.71%;42;10.97%;52;13.58%;383
NORDESTE;29;BA;290225;ARATACA;10;2.21%;12;2.65%;274;60.49%;75;16.56%;45;9.93%;37;8.17%;453
NORDESTE;29;BA;290230;ARATUIPE;12;2.7%;18;4.04%;242;54.38%;99;22.25%;45;10.11%;29;6.52%;445
NORDESTE;29;BA;290240;AURELINO LEAL;21;3.11%;29;4.3%;381;56.44%;126;18.67%;56;8.3%;62;9.19%;675
NORDESTE;29;BA;290250;BAIANOPOLIS;32;3.84%;30;3.6%;520;62.42%;139;16.69%;76;9.12%;36;4.32%;833
NORDESTE;29;BA;290260;BAIXA GRANDE;53;7.89%;44;6.55%;397;59.08%;87;12.95%;49;7.29%;42;6.25%;672
NORDESTE;29;BA;290265;BANZAE;16;2.72%;11;1.87%;357;60.61%;120;20.37%;47;7.98%;38;6.45%;589
NORDESTE;29;BA;290270;BARRA;179;5.69%;191;6.08%;1.988;63.23%;447;14.22%;185;5.88%;154;4.9%;3.144
NORDESTE;29;BA;290280;BARRA DA ESTIVA;65;3.49%;59;3.16%;1.236;66.27%;338;18.12%;105;5.63%;62;3.32%;1.865
NORDESTE;29;BA;290290;BARRA DO CHOCA;76;3.19%;76;3.19%;1.551;65.11%;402;16.88%;179;7.51%;98;4.11%;2.382
NORDESTE;29;BA;290300;BARRA DO MENDES;17;3.02%;21;3.74%;338;60.14%;88;15.66%;54;9.61%;44;7.83%;562
NORDESTE;29;BA;290310;BARRA DO ROCHA;21;8.9%;6;2.54%;131;55.51%;37;15.68%;17;7.2%;24;10.17%;236
NORDESTE;29;BA;290320;BARREIRAS;112;3.06%;146;3.99%;2.283;62.34%;568;15.51%;314;8.57%;239;6.53%;3.662
NORDESTE;29;BA;290323;BARRO ALTO;23;3.8%;30;4.96%;403;66.61%;86;14.21%;33;5.45%;30;4.96%;605
NORDESTE;29;BA;290330;BARRO PRETO;6;2.4%;8;3.2%;133;53.2%;56;22.4%;23;9.2%;24;9.6%;250
NORDESTE;29;BA;290327;BARROCAS;39;3.75%;37;3.56%;669;64.33%;158;15.19%;69;6.63%;68;6.54%;1.040
NORDESTE;29;BA;290340;BELMONTE;31;4.26%;23;3.16%;395;54.26%;152;20.88%;68;9.34%;59;8.1%;728
NORDESTE;29;BA;290350;BELO CAMPO;26;3.32%;23;2.94%;498;63.68%;135;17.26%;56;7.16%;44;5.63%;782
NORDESTE;29;BA;290360;BIRITINGA;29;3.21%;32;3.54%;542;59.96%;168;18.58%;82;9.07%;51;5.64%;904
NORDESTE;29;BA;290370;BOA NOVA;8;0.99%;6;0.75%;506;62.86%;208;25.84%;60;7.45%;17;2.11%;805
NORDESTE;29;BA;290380;BOA VISTA DO TUPIM;41;4.31%;40;4.21%;548;57.62%;154;16.19%;77;8.1%;91;9.57%;951
NORDESTE;29;BA;290390;BOM JESUS DA LAPA;119;3.94%;157;5.19%;1.909;63.13%;432;14.29%;216;7.14%;191;6.32%;3.024
NORDESTE;29;BA;290395;BOM JESUS DA SERRA;13;3.24%;21;5.24%;244;60.85%;66;16.46%;34;8.48%;23;5.74%;401
NORDESTE;29;BA;290400;BONINAL;16;2.7%;18;3.04%;395;66.61%;94;15.85%;42;7.08%;28;4.72%;593
NORDESTE;29;BA;290405;BONITO;21;2.54%;26;3.14%;551;66.63%;135;16.32%;65;7.86%;29;3.51%;827
NORDESTE;29;BA;290410;BOQUIRA;19;2.32%;11;1.34%;552;67.32%;161;19.63%;48;5.85%;29;3.54%;820
NORDESTE;29;BA;290420;BOTUPORA;12;2.51%;23;4.8%;323;67.43%;61;12.73%;29;6.05%;31;6.47%;479
NORDESTE;29;BA;290430;BREJOES;12;2.22%;7;1.3%;372;68.89%;81;15%;38;7.04%;30;5.56%;540
NORDESTE;29;BA;290440;BREJOLANDIA;14;3.27%;10;2.34%;276;64.49%;62;14.49%;39;9.11%;27;6.31%;428
NORDESTE;29;BA;290450;BROTAS DE MACAUBAS;20;3.41%;19;3.24%;398;67.92%;97;16.55%;24;4.1%;28;4.78%;586
NORDESTE;29;BA;290460;BRUMADO;37;1.89%;57;2.91%;1.226;62.52%;315;16.06%;168;8.57%;158;8.06%;1.961
NORDESTE;29;BA;290470;BUERAREMA;5;0.86%;8;1.37%;391;67.07%;106;18.18%;39;6.69%;34;5.83%;583
NORDESTE;29;BA;290475;BURITIRAMA;45;3.69%;56;4.6%;790;64.86%;173;14.2%;88;7.22%;66;5.42%;1.218
NORDESTE;29;BA;290480;CAATIBA;34;7.91%;12;2.79%;270;62.79%;65;15.12%;31;7.21%;18;4.19%;430
NORDESTE;29;BA;290485;CABACEIRAS DO PARAGUACU;74;8.03%;40;4.34%;470;50.98%;132;14.32%;85;9.22%;121;13.12%;922
NORDESTE;29;BA;290490;CACHOEIRA;63;6.15%;58;5.66%;533;52.05%;145;14.16%;98;9.57%;127;12.4%;1.024
NORDESTE;29;BA;290500;CACULE;20;2.09%;27;2.82%;677;70.82%;156;16.32%;46;4.81%;30;3.14%;956
NORDESTE;29;BA;290510;CAEM;16;3.56%;18;4%;264;58.67%;82;18.22%;36;8%;34;7.56%;450
NORDESTE;29;BA;290515;CAETANOS;27;3.98%;42;6.19%;434;63.92%;95;13.99%;45;6.63%;36;5.3%;679
NORDESTE;29;BA;290520;CAETITE;72;3.69%;76;3.9%;1.219;62.48%;324;16.61%;168;8.61%;92;4.72%;1.951
NORDESTE;29;BA;290530;CAFARNAUM;31;2.88%;29;2.69%;783;72.7%;162;15.04%;37;3.44%;35;3.25%;1.077
NORDESTE;29;BA;290540;CAIRU;19;3.72%;29;5.68%;281;54.99%;77;15.07%;48;9.39%;57;11.15%;511
NORDESTE;29;BA;290550;CALDEIRAO GRANDE;25;4.14%;21;3.48%;306;50.66%;110;18.21%;73;12.09%;69;11.42%;604
NORDESTE;29;BA;290560;CAMACAN;14;1.5%;22;2.36%;637;68.2%;161;17.24%;62;6.64%;38;4.07%;934
NORDESTE;29;BA;290570;CAMACARI;83;1.77%;130;2.77%;2.878;61.38%;865;18.45%;420;8.96%;313;6.68%;4.689
NORDESTE;29;BA;290580;CAMAMU;53;2.69%;62;3.14%;1.277;64.76%;333;16.89%;134;6.8%;113;5.73%;1.972
NORDESTE;29;BA;290590;CAMPO ALEGRE DE LOURDES;46;3.28%;53;3.77%;888;63.25%;207;14.74%;126;8.97%;84;5.98%;1.404
NORDESTE;29;BA;290600;CAMPO FORMOSO;186;6.15%;168;5.56%;1.688;55.82%;474;15.67%;257;8.5%;251;8.3%;3.024
NORDESTE;29;BA;290610;CANAPOLIS;13;3%;16;3.7%;294;67.9%;66;15.24%;28;6.47%;16;3.7%;433
NORDESTE;29;BA;290620;CANARANA;135;11.07%;79;6.48%;741;60.74%;151;12.38%;66;5.41%;48;3.93%;1.220
NORDESTE;29;BA;290630;CANAVIEIRAS;27;2.51%;31;2.88%;675;62.73%;196;18.22%;87;8.09%;60;5.58%;1.076
NORDESTE;29;BA;290640;CANDEAL;11;2.66%;13;3.15%;249;60.29%;65;15.74%;37;8.96%;38;9.2%;413
NORDESTE;29;BA;290650;CANDEIAS;21;1.3%;40;2.47%;983;60.64%;306;18.88%;156;9.62%;115;7.09%;1.621
NORDESTE;29;BA;290660;CANDIBA;17;3.74%;16;3.52%;281;61.76%;84;18.46%;33;7.25%;24;5.27%;455
NORDESTE;29;BA;290670;CANDIDO SALES;34;4.14%;25;3.05%;511;62.24%;152;18.51%;57;6.94%;42;5.12%;821
NORDESTE;29;BA;290680;CANSANCAO;87;4.63%;78;4.15%;1.075;57.15%;344;18.29%;159;8.45%;138;7.34%;1.881
