Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
NORDESTE;23;CE;230427;ERERE;9;3.33%;6;2.22%;129;47.78%;52;19.26%;45;16.67%;29;10.74%;270
NORDESTE;23;CE;230428;EUSEBIO;31;2.55%;25;2.05%;579;47.58%;258;21.2%;173;14.22%;151;12.41%;1.217
NORDESTE;23;CE;230430;FARIAS BRITO;21;1.66%;27;2.13%;800;63.14%;234;18.47%;123;9.71%;62;4.89%;1.267
NORDESTE;23;CE;230435;FORQUILHA;41;3.98%;44;4.27%;526;51.07%;194;18.83%;116;11.26%;109;10.58%;1.030
NORDESTE;23;CE;230440;FORTALEZA;971;1.65%;977;1.66%;29.624;50.27%;14.228;24.15%;7.637;12.96%;5.487;9.31%;58.924
NORDESTE;23;CE;230445;FORTIM;30;4.55%;15;2.28%;298;45.22%;140;21.24%;96;14.57%;80;12.14%;659
NORDESTE;23;CE;230450;FRECHEIRINHA;21;4%;11;2.1%;243;46.29%;85;16.19%;76;14.48%;89;16.95%;525
NORDESTE;23;CE;230460;GENERAL SAMPAIO;13;2.81%;12;2.59%;246;53.13%;107;23.11%;49;10.58%;36;7.78%;463
NORDESTE;23;CE;230465;GRACA;30;4.39%;20;2.93%;351;51.39%;135;19.77%;84;12.3%;63;9.22%;683
NORDESTE;23;CE;230470;GRANJA;68;2.86%;54;2.27%;1.112;46.84%;497;20.94%;340;14.32%;303;12.76%;2.374
NORDESTE;23;CE;230480;GRANJEIRO;29;9.09%;18;5.64%;125;39.18%;58;18.18%;39;12.23%;50;15.67%;319
NORDESTE;23;CE;230490;GROAIRAS;4;1.08%;12;3.24%;187;50.54%;85;22.97%;49;13.24%;33;8.92%;370
NORDESTE;23;CE;230495;GUAIUBA;32;2.82%;22;1.94%;570;50.26%;218;19.22%;138;12.17%;154;13.58%;1.134
NORDESTE;23;CE;230500;GUARACIABA DO NORTE;53;2.64%;50;2.49%;1.112;55.38%;413;20.57%;197;9.81%;183;9.11%;2.008
NORDESTE;23;CE;230510;GUARAMIRANGA;14;5.3%;10;3.79%;130;49.24%;65;24.62%;25;9.47%;20;7.58%;264
NORDESTE;23;CE;230520;HIDROLANDIA;18;2.2%;22;2.69%;485;59.29%;141;17.24%;102;12.47%;50;6.11%;818
NORDESTE;23;CE;230523;HORIZONTE;41;2.35%;44;2.52%;923;52.95%;397;22.78%;212;12.16%;126;7.23%;1.743
NORDESTE;23;CE;230526;IBARETAMA;31;4.95%;25;3.99%;266;42.49%;114;18.21%;95;15.18%;95;15.18%;626
NORDESTE;23;CE;230530;IBIAPINA;29;2.24%;25;1.93%;728;56.35%;272;21.05%;144;11.15%;94;7.28%;1.292
NORDESTE;23;CE;230533;IBICUITINGA;17;2.36%;10;1.39%;312;43.39%;211;29.35%;102;14.19%;67;9.32%;719
NORDESTE;23;CE;230535;ICAPUI;47;4.63%;38;3.74%;447;44%;201;19.78%;134;13.19%;149;14.67%;1.016
NORDESTE;23;CE;230540;ICO;193;6.77%;183;6.42%;1.481;51.93%;443;15.53%;262;9.19%;290;10.17%;2.852
NORDESTE;23;CE;230550;IGUATU;132;4.72%;90;3.22%;1.425;50.98%;534;19.11%;317;11.34%;297;10.63%;2.795
NORDESTE;23;CE;230560;INDEPENDENCIA;38;3.01%;40;3.17%;682;54.04%;230;18.23%;138;10.94%;134;10.62%;1.262
NORDESTE;23;CE;230565;IPAPORANGA;8;1.55%;20;3.88%;277;53.68%;117;22.67%;47;9.11%;47;9.11%;516
NORDESTE;23;CE;230570;IPAUMIRIM;18;2.84%;20;3.16%;299;47.24%;126;19.91%;87;13.74%;83;13.11%;633
NORDESTE;23;CE;230580;IPU;87;4.15%;61;2.91%;988;47.18%;498;23.78%;222;10.6%;238;11.37%;2.094
NORDESTE;23;CE;230590;IPUEIRAS;38;2.32%;43;2.62%;852;51.98%;340;20.74%;179;10.92%;187;11.41%;1.639
NORDESTE;23;CE;230600;IRACEMA;18;2.83%;17;2.68%;333;52.44%;141;22.2%;72;11.34%;54;8.5%;635
NORDESTE;23;CE;230610;IRAUCUBA;59;3.7%;37;2.32%;826;51.75%;347;21.74%;169;10.59%;158;9.9%;1.596
NORDESTE;23;CE;230620;ITAICABA;4;0.97%;6;1.46%;206;50.12%;97;23.6%;56;13.63%;42;10.22%;411
NORDESTE;23;CE;230625;ITAITINGA;16;1.23%;23;1.76%;671;51.38%;273;20.9%;175;13.4%;148;11.33%;1.306
NORDESTE;23;CE;230630;ITAPAGE;47;2.65%;48;2.71%;897;50.56%;355;20.01%;202;11.39%;225;12.68%;1.774
NORDESTE;23;CE;230640;ITAPIPOCA;98;1.46%;117;1.74%;3.921;58.45%;1.460;21.77%;660;9.84%;452;6.74%;6.708
NORDESTE;23;CE;230650;ITAPIUNA;23;2.52%;33;3.62%;516;56.64%;187;20.53%;74;8.12%;78;8.56%;911
NORDESTE;23;CE;230655;ITAREMA;65;2.04%;79;2.48%;1.412;44.3%;793;24.88%;453;14.21%;385;12.08%;3.187
NORDESTE;23;CE;230660;ITATIRA;43;3.52%;32;2.62%;666;54.46%;256;20.93%;109;8.91%;117;9.57%;1.223
NORDESTE;23;CE;230670;JAGUARETAMA;18;2.11%;23;2.69%;399;46.72%;175;20.49%;118;13.82%;121;14.17%;854
NORDESTE;23;CE;230680;JAGUARIBARA;11;2.17%;7;1.38%;213;42.01%;112;22.09%;75;14.79%;89;17.55%;507
NORDESTE;23;CE;230690;JAGUARIBE;46;3.42%;45;3.35%;774;57.55%;252;18.74%;118;8.77%;110;8.18%;1.345
NORDESTE;23;CE;230700;JAGUARUANA;51;2.94%;58;3.35%;825;47.61%;373;21.52%;243;14.02%;183;10.56%;1.733
NORDESTE;23;CE;230710;JARDIM;74;4.83%;49;3.2%;775;50.55%;298;19.44%;180;11.74%;157;10.24%;1.533
NORDESTE;23;CE;230720;JATI;12;3.24%;10;2.7%;209;56.49%;79;21.35%;31;8.38%;29;7.84%;370
NORDESTE;23;CE;230725;JIJOCA DE JERICOACOARA;22;2.95%;26;3.49%;378;50.67%;154;20.64%;85;11.39%;81;10.86%;746
NORDESTE;23;CE;230730;JUAZEIRO DO NORTE;180;3.29%;178;3.26%;2.872;52.54%;1.104;20.2%;606;11.09%;526;9.62%;5.466
NORDESTE;23;CE;230740;JUCAS;45;3.38%;45;3.38%;746;55.96%;262;19.65%;116;8.7%;119;8.93%;1.333
NORDESTE;23;CE;230750;LAVRAS DA MANGABEIRA;54;3.44%;52;3.31%;766;48.79%;329;20.96%;181;11.53%;188;11.97%;1.570
NORDESTE;23;CE;230760;LIMOEIRO DO NORTE;30;1.54%;33;1.69%;966;49.54%;446;22.87%;242;12.41%;233;11.95%;1.950
NORDESTE;23;CE;230763;MADALENA;15;1.98%;17;2.24%;335;44.14%;159;20.95%;122;16.07%;111;14.62%;759
NORDESTE;23;CE;230765;MARACANAU;212;4.1%;135;2.61%;2.576;49.79%;1.108;21.41%;594;11.48%;549;10.61%;5.174
NORDESTE;23;CE;230770;MARANGUAPE;90;1.77%;106;2.09%;2.521;49.67%;1.085;21.38%;694;13.67%;579;11.41%;5.075
NORDESTE;23;CE;230780;MARCO;51;2.95%;53;3.06%;895;51.73%;394;22.77%;200;11.56%;137;7.92%;1.730
NORDESTE;23;CE;230790;MARTINOPOLE;13;2.2%;21;3.56%;303;51.36%;118;20%;72;12.2%;63;10.68%;590
NORDESTE;23;CE;230800;MASSAPE;62;3.58%;60;3.47%;850;49.1%;348;20.1%;228;13.17%;183;10.57%;1.731
NORDESTE;23;CE;230810;MAURITI;95;3.96%;77;3.21%;1.207;50.29%;459;19.13%;278;11.58%;284;11.83%;2.400
NORDESTE;23;CE;230820;MERUOCA;31;4.65%;19;2.85%;337;50.52%;131;19.64%;72;10.79%;77;11.54%;667
NORDESTE;23;CE;230830;MILAGRES;54;3.6%;37;2.47%;831;55.44%;320;21.35%;142;9.47%;115;7.67%;1.499
NORDESTE;23;CE;230835;MILHA;19;3.34%;23;4.04%;260;45.69%;140;24.6%;65;11.42%;62;10.9%;569
NORDESTE;23;CE;230837;MIRAIMA;8;1.14%;22;3.14%;423;60.34%;133;18.97%;65;9.27%;50;7.13%;701
NORDESTE;23;CE;230840;MISSAO VELHA;57;2.61%;62;2.84%;1.244;57.04%;457;20.95%;221;10.13%;140;6.42%;2.181
NORDESTE;23;CE;230850;MOMBACA;82;4.28%;75;3.91%;1.077;56.15%;343;17.88%;201;10.48%;140;7.3%;1.918
NORDESTE;23;CE;230860;MONSENHOR TABOSA;20;2.38%;16;1.9%;462;54.93%;179;21.28%;88;10.46%;76;9.04%;841
NORDESTE;23;CE;230870;MORADA NOVA;54;2.09%;51;1.97%;1.267;49.01%;594;22.98%;334;12.92%;285;11.03%;2.585
NORDESTE;23;CE;230880;MORAUJO;21;4.52%;36;7.74%;215;46.24%;88;18.92%;58;12.47%;47;10.11%;465
NORDESTE;23;CE;230890;MORRINHOS;6;0.55%;10;0.91%;754;68.73%;270;24.61%;45;4.1%;12;1.09%;1.097
NORDESTE;23;CE;230900;MUCAMBO;8;1.52%;8;1.52%;316;60.08%;100;19.01%;44;8.37%;50;9.51%;526
NORDESTE;23;CE;230910;MULUNGU;24;3.83%;19;3.04%;310;49.52%;137;21.88%;75;11.98%;61;9.74%;626
NORDESTE;23;CE;230920;NOVA OLINDA;19;1.78%;18;1.69%;659;61.82%;190;17.82%;124;11.63%;56;5.25%;1.066
NORDESTE;23;CE;230930;NOVA RUSSAS;26;2.4%;26;2.4%;577;53.23%;248;22.88%;124;11.44%;83;7.66%;1.084
NORDESTE;23;CE;230940;NOVO ORIENTE;18;1.32%;27;1.98%;774;56.66%;303;22.18%;140;10.25%;104;7.61%;1.366
NORDESTE;23;CE;230945;OCARA;52;4.46%;65;5.57%;590;50.56%;233;19.97%;125;10.71%;102;8.74%;1.167
NORDESTE;23;CE;230950;OROS;39;3.01%;46;3.55%;764;59%;241;18.61%;121;9.34%;84;6.49%;1.295
NORDESTE;23;CE;230960;PACAJUS;59;3.27%;47;2.6%;809;44.82%;377;20.89%;234;12.96%;279;15.46%;1.805
NORDESTE;23;CE;230970;PACATUBA;67;2.62%;51;1.99%;1.242;48.5%;471;18.39%;331;12.92%;399;15.58%;2.561
NORDESTE;23;CE;230980;PACOTI;6;0.88%;13;1.92%;352;51.92%;165;24.34%;75;11.06%;67;9.88%;678
NORDESTE;23;CE;230990;PACUJA;12;4.04%;12;4.04%;183;61.62%;46;15.49%;25;8.42%;19;6.4%;297
NORDESTE;23;CE;231000;PALHANO;15;3.6%;14;3.36%;246;58.99%;79;18.94%;30;7.19%;33;7.91%;417
NORDESTE;23;CE;231010;PALMACIA;23;4.09%;13;2.31%;255;45.37%;156;27.76%;68;12.1%;47;8.36%;562
NORDESTE;23;CE;231020;PARACURU;44;2.3%;45;2.35%;1.006;52.51%;416;21.71%;223;11.64%;182;9.5%;1.916
NORDESTE;23;CE;231025;PARAIPABA;38;2.63%;41;2.84%;618;42.8%;310;21.47%;228;15.79%;209;14.47%;1.444
NORDESTE;23;CE;231030;PARAMBU;52;4.59%;55;4.85%;616;54.32%;195;17.2%;113;9.96%;103;9.08%;1.134
NORDESTE;23;CE;231040;PARAMOTI;15;2.28%;20;3.04%;341;51.82%;127;19.3%;80;12.16%;75;11.4%;658
NORDESTE;23;CE;231050;PEDRA BRANCA;94;4.6%;72;3.52%;980;47.95%;461;22.55%;260;12.72%;177;8.66%;2.044
NORDESTE;23;CE;231060;PENAFORTE;9;1.58%;11;1.93%;292;51.14%;140;24.52%;59;10.33%;60;10.51%;571
NORDESTE;23;CE;231070;PENTECOSTE;19;1.31%;42;2.9%;812;56.15%;297;20.54%;153;10.58%;123;8.51%;1.446
NORDESTE;23;CE;231080;PEREIRO;22;2.27%;31;3.2%;500;51.55%;211;21.75%;120;12.37%;86;8.87%;970
NORDESTE;23;CE;231085;PINDORETAMA;48;4.04%;22;1.85%;546;45.92%;233;19.6%;152;12.78%;188;15.81%;1.189
NORDESTE;23;CE;231090;PIQUET CARNEIRO;16;2.19%;24;3.28%;370;50.62%;152;20.79%;91;12.45%;78;10.67%;731
NORDESTE;23;CE;231095;PIRES FERREIRA;5;0.88%;15;2.64%;324;56.94%;116;20.39%;60;10.54%;49;8.61%;569
NORDESTE;23;CE;231100;PORANGA;20;3.45%;19;3.28%;326;56.3%;108;18.65%;46;7.94%;60;10.36%;579
NORDESTE;23;CE;231110;PORTEIRAS;25;2.47%;24;2.37%;509;50.35%;258;25.52%;113;11.18%;82;8.11%;1.011
NORDESTE;23;CE;231120;POTENGI;18;4.52%;12;3.02%;231;58.04%;64;16.08%;41;10.3%;32;8.04%;398
NORDESTE;23;CE;231123;POTIRETAMA;5;1.57%;4;1.25%;173;54.23%;81;25.39%;38;11.91%;18;5.64%;319
NORDESTE;23;CE;231126;QUITERIANOPOLIS;27;2.75%;39;3.97%;493;50.15%;207;21.06%;103;10.48%;114;11.6%;983
NORDESTE;23;CE;231130;QUIXADA;172;4.33%;173;4.35%;2.172;54.63%;635;15.97%;397;9.98%;427;10.74%;3.976
NORDESTE;23;CE;231135;QUIXELO;13;1.69%;11;1.43%;387;50.46%;174;22.69%;116;15.12%;66;8.6%;767
NORDESTE;23;CE;231140;QUIXERAMOBIM;118;3.66%;113;3.51%;1.498;46.52%;633;19.66%;397;12.33%;461;14.32%;3.220
NORDESTE;23;CE;231150;QUIXERE;13;1.41%;19;2.06%;498;53.95%;207;22.43%;105;11.38%;81;8.78%;923
NORDESTE;23;CE;231160;REDENCAO;31;3.48%;22;2.47%;403;45.18%;151;16.93%;140;15.7%;145;16.26%;892
NORDESTE;23;CE;231170;RERIUTABA;17;3.26%;22;4.21%;299;57.28%;90;17.24%;53;10.15%;41;7.85%;522
NORDESTE;23;CE;231180;RUSSAS;64;3.49%;52;2.84%;920;50.19%;348;18.99%;204;11.13%;245;13.37%;1.833
NORDESTE;23;CE;231190;SABOEIRO;13;2.48%;30;5.73%;268;51.15%;112;21.37%;55;10.5%;46;8.78%;524
NORDESTE;23;CE;231195;SALITRE;13;1.26%;21;2.04%;519;50.49%;296;28.79%;115;11.19%;64;6.23%;1.028
NORDESTE;23;CE;231220;SANTA QUITERIA;65;3.39%;49;2.55%;888;46.3%;342;17.83%;233;12.15%;341;17.78%;1.918
NORDESTE;23;CE;231200;SANTANA DO ACARAU;46;3.02%;36;2.37%;710;46.68%;340;22.35%;198;13.02%;191;12.56%;1.521
NORDESTE;23;CE;231210;SANTANA DO CARIRI;36;3.46%;40;3.84%;581;55.81%;183;17.58%;129;12.39%;72;6.92%;1.041
NORDESTE;23;CE;231230;SAO BENEDITO;46;3.31%;50;3.59%;809;58.16%;280;20.13%;106;7.62%;100;7.19%;1.391
NORDESTE;23;CE;231240;SAO GONCALO DO AMARANTE;42;1.6%;63;2.4%;1.347;51.26%;541;20.59%;431;16.4%;204;7.76%;2.628
NORDESTE;23;CE;231250;SAO JOAO DO JAGUARIBE;15;7.61%;10;5.08%;91;46.19%;34;17.26%;25;12.69%;22;11.17%;197
NORDESTE;23;CE;231260;SAO LUIS DO CURU;45;8.52%;18;3.41%;237;44.89%;95;17.99%;64;12.12%;69;13.07%;528
NORDESTE;23;CE;231270;SENADOR POMPEU;29;2.76%;20;1.9%;521;49.52%;221;21.01%;136;12.93%;125;11.88%;1.052
NORDESTE;23;CE;231280;SENADOR SA;3;0.85%;7;1.99%;142;40.46%;88;25.07%;58;16.52%;53;15.1%;351
NORDESTE;23;CE;231290;SOBRAL;199;2.38%;198;2.37%;4.403;52.65%;1.831;21.9%;947;11.33%;784;9.38%;8.362
NORDESTE;23;CE;231300;SOLONOPOLE;34;7.71%;21;4.76%;175;39.68%;71;16.1%;66;14.97%;74;16.78%;441
NORDESTE;23;CE;231310;TABULEIRO DO NORTE;29;2.77%;22;2.1%;512;48.85%;244;23.28%;140;13.36%;101;9.64%;1.048
NORDESTE;23;CE;231320;TAMBORIL;39;3.67%;37;3.48%;541;50.89%;195;18.34%;117;11.01%;134;12.61%;1.063
NORDESTE;23;CE;231325;TARRAFAS;9;2.39%;10;2.66%;195;51.86%;94;25%;28;7.45%;40;10.64%;376
NORDESTE;23;CE;231330;TAUA;53;3.4%;51;3.27%;775;49.68%;334;21.41%;203;13.01%;144;9.23%;1.560
NORDESTE;23;CE;231335;TEJUCUOCA;19;1.49%;25;1.96%;709;55.7%;260;20.42%;152;11.94%;108;8.48%;1.273
NORDESTE;23;CE;231340;TIANGUA;67;1.73%;66;1.7%;2.456;63.25%;782;20.14%;290;7.47%;222;5.72%;3.883
NORDESTE;23;CE;231350;TRAIRI;113;3.06%;140;3.79%;1.817;49.16%;757;20.48%;459;12.42%;410;11.09%;3.696
NORDESTE;23;CE;231355;TURURU;33;3.18%;23;2.22%;454;43.74%;240;23.12%;146;14.07%;142;13.68%;1.038
NORDESTE;23;CE;231360;UBAJARA;59;3.66%;87;5.4%;858;53.26%;311;19.3%;167;10.37%;129;8.01%;1.611
NORDESTE;23;CE;231370;UMARI;1;0.3%;9;2.69%;212;63.28%;63;18.81%;29;8.66%;21;6.27%;335
NORDESTE;23;CE;231375;UMIRIM;18;1.67%;24;2.23%;607;56.36%;189;17.55%;122;11.33%;117;10.86%;1.077
NORDESTE;23;CE;231380;URUBURETAMA;33;2.48%;30;2.25%;657;49.36%;302;22.69%;148;11.12%;161;12.1%;1.331
NORDESTE;23;CE;231390;URUOCA;32;4.27%;32;4.27%;359;47.87%;153;20.4%;86;11.47%;88;11.73%;750
NORDESTE;23;CE;231395;VARJOTA;61;11.05%;73;13.22%;258;46.74%;58;10.51%;59;10.69%;43;7.79%;552
NORDESTE;23;CE;231400;VARZEA ALEGRE;48;2.5%;34;1.77%;1.235;64.26%;352;18.31%;149;7.75%;104;5.41%;1.922
NORDESTE;23;CE;231410;VICOSA DO CEARA;60;1.66%;61;1.68%;2.046;56.5%;768;21.21%;396;10.94%;290;8.01%;3.621
TOTAL ESTADO CEARÁ;;;;;8.721;2.72%;8.525;2.66%;164.878;51.48%;67.986;21.23%;37.832;11.81%;32.348;10.1%;320.290
NORDESTE;21;MA;210005;ACAILANDIA;50;1.39%;88;2.45%;2.475;68.79%;616;17.12%;227;6.31%;142;3.95%;3.598
NORDESTE;21;MA;210010;AFONSO CUNHA;33;4.44%;32;4.31%;384;51.68%;160;21.53%;73;9.83%;61;8.21%;743
NORDESTE;21;MA;210015;AGUA DOCE DO MARANHAO;40;5.1%;27;3.44%;432;55.03%;136;17.32%;81;10.32%;69;8.79%;785
NORDESTE;21;MA;210020;ALCANTARA;77;7.38%;52;4.98%;633;60.63%;145;13.89%;85;8.14%;52;4.98%;1.044
NORDESTE;21;MA;210030;ALDEIAS ALTAS;24;1.64%;44;3.01%;1.053;71.98%;239;16.34%;66;4.51%;37;2.53%;1.463
NORDESTE;21;MA;210040;ALTAMIRA DO MARANHAO;13;2.47%;20;3.8%;307;58.37%;100;19.01%;57;10.84%;29;5.51%;526
NORDESTE;21;MA;210043;ALTO ALEGRE DO MARANHAO;30;2.07%;98;6.75%;1.017;70.04%;169;11.64%;67;4.61%;71;4.89%;1.452
NORDESTE;21;MA;210047;ALTO ALEGRE DO PINDARE;55;2.7%;74;3.63%;1.137;55.76%;394;19.32%;209;10.25%;170;8.34%;2.039
NORDESTE;21;MA;210050;ALTO PARNAIBA;43;6.04%;36;5.06%;446;62.64%;107;15.03%;40;5.62%;40;5.62%;712
NORDESTE;21;MA;210055;AMAPA DO MARANHAO;15;2.8%;33;6.17%;305;57.01%;102;19.07%;41;7.66%;39;7.29%;535
NORDESTE;21;MA;210060;AMARANTE DO MARANHAO;64;2.63%;115;4.73%;1.526;62.77%;415;17.07%;205;8.43%;106;4.36%;2.431
NORDESTE;21;MA;210070;ANAJATUBA;52;3.32%;68;4.34%;996;63.56%;252;16.08%;98;6.25%;101;6.45%;1.567
NORDESTE;21;MA;210080;ANAPURUS;30;2.06%;33;2.27%;1.080;74.18%;213;14.63%;64;4.4%;36;2.47%;1.456
NORDESTE;21;MA;210083;APICUM-ACU;27;1.85%;45;3.08%;942;64.39%;233;15.93%;99;6.77%;117;8%;1.463
NORDESTE;21;MA;210087;ARAGUANA;22;3.31%;24;3.61%;389;58.58%;95;14.31%;65;9.79%;69;10.39%;664
NORDESTE;21;MA;210090;ARAIOSES;56;2.47%;66;2.91%;1.296;57.09%;441;19.43%;230;10.13%;181;7.97%;2.270
NORDESTE;21;MA;210095;ARAME;53;2.21%;101;4.2%;1.476;61.45%;439;18.28%;224;9.33%;109;4.54%;2.402
NORDESTE;21;MA;210100;ARARI;112;5.44%;109;5.29%;1.193;57.94%;338;16.42%;171;8.31%;136;6.61%;2.059
NORDESTE;21;MA;210110;AXIXA;37;4.67%;45;5.67%;478;60.28%;121;15.26%;55;6.94%;57;7.19%;793
NORDESTE;21;MA;210120;BACABAL;177;4.28%;169;4.08%;2.812;67.92%;515;12.44%;258;6.23%;209;5.05%;4.140
NORDESTE;21;MA;210125;BACABEIRA;35;2.99%;52;4.44%;692;59.04%;198;16.89%;95;8.11%;100;8.53%;1.172
NORDESTE;21;MA;210130;BACURI;53;5.35%;51;5.15%;575;58.02%;165;16.65%;82;8.27%;65;6.56%;991
NORDESTE;21;MA;210135;BACURITUBA;26;6.97%;23;6.17%;199;53.35%;61;16.35%;27;7.24%;37;9.92%;373
NORDESTE;21;MA;210140;BALSAS;68;4.07%;79;4.72%;1.083;64.77%;254;15.19%;101;6.04%;87;5.2%;1.672
NORDESTE;21;MA;210150;BARAO DE GRAJAU;60;5.26%;56;4.91%;715;62.66%;167;14.64%;82;7.19%;61;5.35%;1.141
NORDESTE;21;MA;210160;BARRA DO CORDA;161;4.15%;184;4.74%;2.186;56.33%;680;17.52%;338;8.71%;332;8.55%;3.881
NORDESTE;21;MA;210170;BARREIRINHAS;158;3.73%;158;3.73%;2.168;51.24%;774;18.29%;463;10.94%;510;12.05%;4.231
NORDESTE;21;MA;210177;BELA VISTA DO MARANHAO;50;4.94%;60;5.92%;586;57.85%;142;14.02%;85;8.39%;90;8.88%;1.013
NORDESTE;21;MA;210173;BELAGUA;49;6.42%;9;1.18%;399;52.29%;143;18.74%;90;11.8%;73;9.57%;763
NORDESTE;21;MA;210180;BENEDITO LEITE;10;2.93%;12;3.52%;204;59.82%;58;17.01%;37;10.85%;20;5.87%;341
NORDESTE;21;MA;210190;BEQUIMAO;50;5.98%;41;4.9%;505;60.41%;121;14.47%;64;7.66%;55;6.58%;836
NORDESTE;21;MA;210193;BERNARDO DO MEARIM;7;4.86%;4;2.78%;71;49.31%;33;22.92%;14;9.72%;15;10.42%;144
NORDESTE;21;MA;210197;BOA VISTA DO GURUPI;19;3.41%;17;3.05%;340;60.93%;109;19.53%;38;6.81%;35;6.27%;558
NORDESTE;21;MA;210200;BOM JARDIM;70;3.39%;67;3.25%;1.166;56.55%;349;16.93%;184;8.92%;226;10.96%;2.062
NORDESTE;21;MA;210203;BOM JESUS DAS SELVAS;62;3.58%;62;3.58%;1.075;62.07%;317;18.3%;126;7.27%;90;5.2%;1.732
NORDESTE;21;MA;210207;BOM LUGAR;27;3.8%;24;3.38%;392;55.13%;132;18.57%;76;10.69%;60;8.44%;711
NORDESTE;21;MA;210210;BREJO;81;3.98%;101;4.97%;1.140;56.07%;362;17.81%;178;8.76%;171;8.41%;2.033
NORDESTE;21;MA;210215;BREJO DE AREIA;28;5.08%;31;5.63%;348;63.16%;91;16.52%;35;6.35%;18;3.27%;551
NORDESTE;21;MA;210220;BURITI;97;4.31%;111;4.94%;1.405;62.5%;342;15.21%;170;7.56%;123;5.47%;2.248
NORDESTE;21;MA;210230;BURITI BRAVO;45;3.16%;49;3.45%;973;68.42%;212;14.91%;84;5.91%;59;4.15%;1.422
NORDESTE;21;MA;210232;BURITICUPU;49;1.69%;76;2.62%;1.973;68.1%;463;15.98%;193;6.66%;143;4.94%;2.897
NORDESTE;21;MA;210235;BURITIRANA;49;4.99%;29;2.95%;533;54.28%;177;18.02%;99;10.08%;95;9.67%;982
NORDESTE;21;MA;210237;CACHOEIRA GRANDE;47;5.34%;50;5.68%;450;51.14%;131;14.89%;92;10.45%;110;12.5%;880
NORDESTE;21;MA;210240;CAJAPIO;33;4.7%;39;5.56%;471;67.09%;88;12.54%;37;5.27%;34;4.84%;702
NORDESTE;21;MA;210250;CAJARI;48;3.57%;64;4.77%;897;66.79%;184;13.7%;82;6.11%;68;5.06%;1.343
NORDESTE;21;MA;210255;CAMPESTRE DO MARANHAO;26;3.27%;35;4.41%;507;63.85%;123;15.49%;59;7.43%;44;5.54%;794
NORDESTE;21;MA;210260;CANDIDO MENDES;53;4.73%;58;5.18%;601;53.66%;176;15.71%;108;9.64%;124;11.07%;1.120
NORDESTE;21;MA;210270;CANTANHEDE;22;1.69%;37;2.85%;907;69.82%;194;14.93%;86;6.62%;53;4.08%;1.299
NORDESTE;21;MA;210275;CAPINZAL DO NORTE;11;1.3%;18;2.14%;497;58.96%;153;18.15%;90;10.68%;74;8.78%;843
NORDESTE;21;MA;210280;CAROLINA;42;4.11%;42;4.11%;630;61.7%;158;15.48%;82;8.03%;67;6.56%;1.021
NORDESTE;21;MA;210290;CARUTAPERA;58;3.55%;62;3.79%;984;60.15%;285;17.42%;137;8.37%;110;6.72%;1.636
NORDESTE;21;MA;210300;CAXIAS;217;3.36%;308;4.78%;4.082;63.29%;1.079;16.73%;420;6.51%;344;5.33%;6.450
NORDESTE;21;MA;210310;CEDRAL;13;2.28%;18;3.15%;346;60.6%;104;18.21%;42;7.36%;48;8.41%;571
NORDESTE;21;MA;210312;CENTRAL DO MARANHAO;20;4.14%;21;4.35%;251;51.97%;74;15.32%;61;12.63%;56;11.59%;483
NORDESTE;21;MA;210315;CENTRO DO GUILHERME;43;4.41%;58;5.95%;552;56.67%;163;16.74%;82;8.42%;76;7.8%;974
NORDESTE;21;MA;210317;CENTRO NOVO DO MARANHAO;65;4.56%;47;3.3%;985;69.07%;185;12.97%;81;5.68%;63;4.42%;1.426
NORDESTE;21;MA;210320;CHAPADINHA;147;3.35%;170;3.87%;2.762;62.9%;751;17.1%;338;7.7%;223;5.08%;4.391
NORDESTE;21;MA;210325;CIDELANDIA;49;6.18%;26;3.28%;434;54.73%;126;15.89%;71;8.95%;87;10.97%;793
NORDESTE;21;MA;210330;CODO;123;2.17%;260;4.58%;4.399;77.57%;618;10.9%;191;3.37%;80;1.41%;5.671
NORDESTE;21;MA;210340;COELHO NETO;127;4.43%;99;3.46%;1.727;60.28%;484;16.89%;223;7.78%;205;7.16%;2.865
NORDESTE;21;MA;210350;COLINAS;150;9.77%;86;5.6%;784;51.07%;239;15.57%;132;8.6%;144;9.38%;1.535
NORDESTE;21;MA;210355;CONCEICAO DO LAGO-ACU;24;1.9%;29;2.3%;805;63.89%;263;20.87%;93;7.38%;46;3.65%;1.260
NORDESTE;21;MA;210360;COROATA;151;3.64%;184;4.44%;2.466;59.48%;671;16.18%;363;8.76%;311;7.5%;4.146
NORDESTE;21;MA;210370;CURURUPU;51;2.4%;95;4.47%;1.447;68.06%;300;14.11%;126;5.93%;107;5.03%;2.126
NORDESTE;21;MA;210375;DAVINOPOLIS;26;4.2%;23;3.72%;354;57.19%;106;17.12%;52;8.4%;58;9.37%;619
NORDESTE;21;MA;210380;DOM PEDRO;80;6.21%;66;5.12%;797;61.88%;146;11.34%;85;6.6%;114;8.85%;1.288
NORDESTE;21;MA;210390;DUQUE BACELAR;23;2.64%;26;2.99%;519;59.59%;151;17.34%;71;8.15%;81;9.3%;871
NORDESTE;21;MA;210400;ESPERANTINOPOLIS;49;4.27%;51;4.45%;629;54.84%;191;16.65%;103;8.98%;124;10.81%;1.147
