Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
NORDESTE;29;BA;290400;BONINAL;35;5.09%;47;6.84%;432;62.88%;75;10.92%;50;7.28%;48;6.99%;687
NORDESTE;29;BA;290405;BONITO;17;2.33%;30;4.12%;502;68.86%;110;15.09%;47;6.45%;23;3.16%;729
NORDESTE;29;BA;290410;BOQUIRA;29;2.79%;39;3.75%;704;67.76%;163;15.69%;55;5.29%;49;4.72%;1.039
NORDESTE;29;BA;290420;BOTUPORA;16;2.61%;22;3.59%;430;70.15%;86;14.03%;38;6.2%;21;3.43%;613
NORDESTE;29;BA;290430;BREJOES;16;2.75%;26;4.48%;374;64.37%;94;16.18%;50;8.61%;21;3.61%;581
NORDESTE;29;BA;290440;BREJOLANDIA;14;3.16%;20;4.51%;305;68.85%;54;12.19%;31;7%;19;4.29%;443
NORDESTE;29;BA;290450;BROTAS DE MACAUBAS;18;2.61%;35;5.07%;465;67.39%;94;13.62%;45;6.52%;33;4.78%;690
NORDESTE;29;BA;290460;BRUMADO;70;3.04%;84;3.65%;1.601;69.49%;348;15.1%;122;5.3%;79;3.43%;2.304
NORDESTE;29;BA;290470;BUERAREMA;18;4.42%;20;4.91%;263;64.62%;68;16.71%;19;4.67%;19;4.67%;407
NORDESTE;29;BA;290475;BURITIRAMA;60;4.26%;71;5.04%;909;64.56%;190;13.49%;88;6.25%;90;6.39%;1.408
NORDESTE;29;BA;290480;CAATIBA;9;3.49%;12;4.65%;159;61.63%;44;17.05%;18;6.98%;16;6.2%;258
NORDESTE;29;BA;290485;CABACEIRAS DO PARAGUACU;67;5.56%;49;4.06%;724;60.03%;222;18.41%;83;6.88%;61;5.06%;1.206
NORDESTE;29;BA;290490;CACHOEIRA;55;4.79%;49;4.26%;655;57.01%;161;14.01%;96;8.36%;133;11.58%;1.149
NORDESTE;29;BA;290500;CACULE;24;2.55%;47;4.99%;660;70.06%;123;13.06%;47;4.99%;41;4.35%;942
NORDESTE;29;BA;290510;CAEM;12;2.47%;18;3.7%;305;62.76%;78;16.05%;37;7.61%;36;7.41%;486
NORDESTE;29;BA;290515;CAETANOS;24;3.85%;24;3.85%;405;64.9%;92;14.74%;51;8.17%;28;4.49%;624
NORDESTE;29;BA;290520;CAETITE;63;3.83%;83;5.05%;1.113;67.7%;209;12.71%;116;7.06%;60;3.65%;1.644
NORDESTE;29;BA;290530;CAFARNAUM;30;2.68%;36;3.21%;760;67.8%;173;15.43%;65;5.8%;57;5.08%;1.121
NORDESTE;29;BA;290540;CAIRU;33;4.15%;25;3.14%;487;61.18%;113;14.2%;85;10.68%;53;6.66%;796
NORDESTE;29;BA;290550;CALDEIRAO GRANDE;26;3.6%;33;4.57%;401;55.54%;121;16.76%;77;10.66%;64;8.86%;722
NORDESTE;29;BA;290560;CAMACAN;21;2.26%;51;5.5%;606;65.3%;153;16.49%;60;6.47%;37;3.99%;928
NORDESTE;29;BA;290570;CAMACARI;197;1.72%;303;2.64%;7.299;63.65%;2.142;18.68%;915;7.98%;611;5.33%;11.467
NORDESTE;29;BA;290580;CAMAMU;51;2.91%;80;4.56%;1.110;63.32%;248;14.15%;143;8.16%;121;6.9%;1.753
NORDESTE;29;BA;290590;CAMPO ALEGRE DE LOURDES;65;3.5%;75;4.04%;1.232;66.34%;269;14.49%;116;6.25%;100;5.39%;1.857
NORDESTE;29;BA;290600;CAMPO FORMOSO;178;4.41%;214;5.3%;2.533;62.78%;593;14.7%;265;6.57%;252;6.25%;4.035
NORDESTE;29;BA;290610;CANAPOLIS;13;2.8%;28;6.02%;300;64.52%;81;17.42%;22;4.73%;21;4.52%;465
NORDESTE;29;BA;290620;CANARANA;46;3.13%;70;4.77%;928;63.22%;228;15.53%;103;7.02%;93;6.34%;1.468
NORDESTE;29;BA;290630;CANAVIEIRAS;34;2.33%;63;4.31%;965;66.05%;240;16.43%;96;6.57%;63;4.31%;1.461
NORDESTE;29;BA;290640;CANDEAL;15;3.61%;26;6.25%;265;63.7%;49;11.78%;36;8.65%;25;6.01%;416
NORDESTE;29;BA;290650;CANDEIAS;56;1.66%;82;2.43%;2.326;69.06%;510;15.14%;210;6.24%;184;5.46%;3.368
NORDESTE;29;BA;290660;CANDIBA;14;2.36%;16;2.7%;423;71.45%;92;15.54%;27;4.56%;20;3.38%;592
NORDESTE;29;BA;290670;CANDIDO SALES;38;2.87%;56;4.24%;876;66.26%;189;14.3%;85;6.43%;78;5.9%;1.322
NORDESTE;29;BA;290680;CANSANCAO;78;3.35%;96;4.12%;1.442;61.89%;391;16.78%;177;7.6%;146;6.27%;2.330
NORDESTE;29;BA;290682;CANUDOS;50;5.17%;50;5.17%;603;62.36%;129;13.34%;71;7.34%;64;6.62%;967
NORDESTE;29;BA;290685;CAPELA DO ALTO ALEGRE;5;1.22%;19;4.62%;266;64.72%;69;16.79%;35;8.52%;17;4.14%;411
NORDESTE;29;BA;290687;CAPIM GROSSO;42;2.91%;62;4.3%;956;66.3%;227;15.74%;93;6.45%;62;4.3%;1.442
NORDESTE;29;BA;290689;CARAIBAS;10;2.41%;16;3.86%;284;68.43%;68;16.39%;21;5.06%;16;3.86%;415
NORDESTE;29;BA;290690;CARAVELAS;152;11.6%;55;4.2%;759;57.94%;195;14.89%;69;5.27%;80;6.11%;1.310
NORDESTE;29;BA;290700;CARDEAL DA SILVA;33;5.75%;38;6.62%;318;55.4%;92;16.03%;47;8.19%;46;8.01%;574
NORDESTE;29;BA;290710;CARINHANHA;88;4.72%;110;5.9%;1.179;63.25%;277;14.86%;128;6.87%;82;4.4%;1.864
NORDESTE;29;BA;290720;CASA NOVA;144;3.96%;172;4.73%;2.254;61.94%;541;14.87%;259;7.12%;269;7.39%;3.639
NORDESTE;29;BA;290730;CASTRO ALVES;35;2.67%;45;3.43%;811;61.86%;245;18.69%;92;7.02%;83;6.33%;1.311
NORDESTE;29;BA;290740;CATOLANDIA;7;3.38%;4;1.93%;133;64.25%;44;21.26%;12;5.8%;7;3.38%;207
NORDESTE;29;BA;290750;CATU;60;4.23%;75;5.29%;827;58.36%;221;15.6%;100;7.06%;134;9.46%;1.417
NORDESTE;29;BA;290755;CATURAMA;11;4.12%;10;3.75%;171;64.04%;48;17.98%;20;7.49%;7;2.62%;267
NORDESTE;29;BA;290760;CENTRAL;43;5.35%;41;5.1%;474;58.96%;122;15.17%;69;8.58%;55;6.84%;804
NORDESTE;29;BA;290770;CHORROCHO;27;4.43%;19;3.11%;373;61.15%;94;15.41%;48;7.87%;49;8.03%;610
NORDESTE;29;BA;290780;CICERO DANTAS;10;0.8%;24;1.93%;832;66.77%;231;18.54%;94;7.54%;55;4.41%;1.246
NORDESTE;29;BA;290790;CIPO;43;4.11%;49;4.68%;657;62.81%;162;15.49%;70;6.69%;65;6.21%;1.046
NORDESTE;29;BA;290800;COARACI;32;4.96%;32;4.96%;363;56.28%;116;17.98%;48;7.44%;54;8.37%;645
NORDESTE;29;BA;290810;COCOS;22;2.2%;39;3.9%;668;66.8%;146;14.6%;77;7.7%;48;4.8%;1.000
NORDESTE;29;BA;290820;CONCEICAO DA FEIRA;48;4.68%;35;3.41%;610;59.51%;155;15.12%;82;8%;95;9.27%;1.025
NORDESTE;29;BA;290830;CONCEICAO DO ALMEIDA;7;0.99%;23;3.24%;486;68.55%;120;16.93%;45;6.35%;28;3.95%;709
NORDESTE;29;BA;290840;CONCEICAO DO COITE;124;3.54%;116;3.31%;2.238;63.83%;567;16.17%;277;7.9%;184;5.25%;3.506
NORDESTE;29;BA;290850;CONCEICAO DO JACUIPE;45;3.07%;54;3.69%;866;59.15%;257;17.55%;129;8.81%;113;7.72%;1.464
NORDESTE;29;BA;290860;CONDE;60;4.31%;61;4.38%;796;57.14%;218;15.65%;111;7.97%;147;10.55%;1.393
NORDESTE;29;BA;290870;CONDEUBA;12;1.53%;28;3.57%;582;74.14%;105;13.38%;35;4.46%;23;2.93%;785
NORDESTE;29;BA;290880;CONTENDAS DO SINCORA;3;1.21%;5;2.02%;179;72.18%;34;13.71%;15;6.05%;12;4.84%;248
NORDESTE;29;BA;290890;CORACAO DE MARIA;51;5.53%;49;5.31%;482;52.22%;159;17.23%;75;8.13%;107;11.59%;923
NORDESTE;29;BA;290900;CORDEIROS;9;2.13%;11;2.61%;331;78.44%;44;10.43%;16;3.79%;11;2.61%;422
NORDESTE;29;BA;290910;CORIBE;23;3.34%;34;4.94%;510;74.13%;73;10.61%;16;2.33%;32;4.65%;688
NORDESTE;29;BA;290920;CORONEL JOAO SA;29;3.08%;28;2.98%;606;64.4%;161;17.11%;81;8.61%;36;3.83%;941
NORDESTE;29;BA;290930;CORRENTINA;60;4.38%;70;5.11%;860;62.82%;212;15.49%;99;7.23%;68;4.97%;1.369
NORDESTE;29;BA;290940;COTEGIPE;26;3.54%;26;3.54%;497;67.62%;109;14.83%;48;6.53%;29;3.95%;735
NORDESTE;29;BA;290950;CRAVOLANDIA;11;5.16%;12;5.63%;122;57.28%;47;22.07%;9;4.23%;12;5.63%;213
NORDESTE;29;BA;290960;CRISOPOLIS;44;4.13%;30;2.82%;661;62.07%;186;17.46%;81;7.61%;63;5.92%;1.065
NORDESTE;29;BA;290970;CRISTOPOLIS;13;1.88%;34;4.92%;457;66.14%;113;16.35%;50;7.24%;24;3.47%;691
NORDESTE;29;BA;290980;CRUZ DAS ALMAS;61;2.85%;100;4.67%;1.253;58.47%;353;16.47%;176;8.21%;200;9.33%;2.143
NORDESTE;29;BA;290990;CURACA;43;2.8%;47;3.06%;936;60.9%;279;18.15%;133;8.65%;99;6.44%;1.537
NORDESTE;29;BA;291000;DARIO MEIRA;20;3.45%;29;5%;405;69.83%;69;11.9%;30;5.17%;27;4.66%;580
NORDESTE;29;BA;291005;DIAS D'AVILA;108;3.35%;155;4.81%;1.996;61.93%;523;16.23%;220;6.83%;221;6.86%;3.223
NORDESTE;29;BA;291010;DOM BASILIO;6;0.96%;19;3.03%;437;69.59%;110;17.52%;42;6.69%;14;2.23%;628
NORDESTE;29;BA;291020;DOM MACEDO COSTA;6;2.88%;10;4.81%;132;63.46%;37;17.79%;11;5.29%;12;5.77%;208
NORDESTE;29;BA;291030;ELISIO MEDRADO;15;4.89%;17;5.54%;222;72.31%;32;10.42%;13;4.23%;8;2.61%;307
NORDESTE;29;BA;291040;ENCRUZILHADA;31;3.66%;18;2.13%;481;56.86%;166;19.62%;75;8.87%;75;8.87%;846
NORDESTE;29;BA;291050;ENTRE RIOS;72;3.72%;66;3.41%;1.050;54.18%;344;17.75%;216;11.15%;190;9.8%;1.938
NORDESTE;29;BA;290050;ERICO CARDOSO;11;1.9%;25;4.32%;399;68.91%;82;14.16%;37;6.39%;25;4.32%;579
NORDESTE;29;BA;291060;ESPLANADA;66;4.37%;68;4.51%;830;55%;242;16.04%;150;9.94%;153;10.14%;1.509
NORDESTE;29;BA;291070;EUCLIDES DA CUNHA;63;1.95%;110;3.4%;1.922;59.47%;626;19.37%;307;9.5%;204;6.31%;3.232
NORDESTE;29;BA;291072;EUNAPOLIS;160;3.42%;180;3.85%;3.157;67.56%;655;14.02%;304;6.51%;217;4.64%;4.673
NORDESTE;29;BA;291075;FATIMA;15;1.69%;25;2.82%;587;66.1%;160;18.02%;58;6.53%;43;4.84%;888
NORDESTE;29;BA;291077;FEIRA DA MATA;9;2.93%;17;5.54%;197;64.17%;58;18.89%;17;5.54%;9;2.93%;307
NORDESTE;29;BA;291080;FEIRA DE SANTANA;915;4.9%;866;4.63%;10.513;56.24%;3.092;16.54%;1.649;8.82%;1.657;8.86%;18.692
NORDESTE;29;BA;291085;FILADELFIA;33;3.66%;32;3.55%;559;62.04%;138;15.32%;72;7.99%;67;7.44%;901
NORDESTE;29;BA;291090;FIRMINO ALVES;11;6.75%;5;3.07%;105;64.42%;22;13.5%;9;5.52%;11;6.75%;163
NORDESTE;29;BA;291100;FLORESTA AZUL;9;3.21%;9;3.21%;168;60%;54;19.29%;16;5.71%;24;8.57%;280
NORDESTE;29;BA;291110;FORMOSA DO RIO PRETO;50;3.32%;86;5.71%;977;64.92%;215;14.29%;101;6.71%;76;5.05%;1.505
NORDESTE;29;BA;291120;GANDU;36;2.77%;54;4.15%;845;65%;215;16.54%;92;7.08%;58;4.46%;1.300
NORDESTE;29;BA;291125;GAVIAO;15;8.06%;5;2.69%;115;61.83%;25;13.44%;13;6.99%;13;6.99%;186
NORDESTE;29;BA;291130;GENTIO DO OURO;11;2.41%;31;6.78%;324;70.9%;51;11.16%;26;5.69%;14;3.06%;457
NORDESTE;29;BA;291140;GLORIA;116;13.65%;21;2.47%;471;55.41%;147;17.29%;55;6.47%;40;4.71%;850
NORDESTE;29;BA;291150;GONGOGI;19;5.11%;11;2.96%;226;60.75%;56;15.05%;22;5.91%;38;10.22%;372
NORDESTE;29;BA;291160;GOVERNADOR MANGABEIRA;17;1.84%;29;3.14%;519;56.17%;164;17.75%;117;12.66%;78;8.44%;924
NORDESTE;29;BA;291165;GUAJERU;2;0.61%;12;3.68%;237;72.7%;55;16.87%;15;4.6%;5;1.53%;326
NORDESTE;29;BA;291170;GUANAMBI;81;2.18%;164;4.42%;2.715;73.16%;470;12.67%;170;4.58%;111;2.99%;3.711
NORDESTE;29;BA;291180;GUARATINGA;14;2.32%;28;4.64%;373;61.86%;96;15.92%;48;7.96%;44;7.3%;603
NORDESTE;29;BA;291185;HELIOPOLIS;10;1.93%;18;3.47%;343;66.22%;83;16.02%;37;7.14%;27;5.21%;518
NORDESTE;29;BA;291190;IACU;23;1.94%;52;4.4%;788;66.61%;171;14.45%;87;7.35%;62;5.24%;1.183
NORDESTE;29;BA;291200;IBIASSUCE;3;0.7%;8;1.86%;303;70.3%;75;17.4%;24;5.57%;18;4.18%;431
NORDESTE;29;BA;291210;IBICARAI;59;7.7%;58;7.57%;446;58.22%;118;15.4%;52;6.79%;33;4.31%;766
NORDESTE;29;BA;291220;IBICOARA;28;2.57%;31;2.85%;726;66.67%;175;16.07%;68;6.24%;61;5.6%;1.089
NORDESTE;29;BA;291230;IBICUI;12;1.91%;17;2.71%;412;65.71%;107;17.07%;49;7.81%;30;4.78%;627
NORDESTE;29;BA;291240;IBIPEBA;26;2.83%;38;4.13%;603;65.61%;136;14.8%;66;7.18%;50;5.44%;919
NORDESTE;29;BA;291250;IBIPITANGA;9;1.33%;23;3.41%;450;66.67%;113;16.74%;35;5.19%;45;6.67%;675
NORDESTE;29;BA;291260;IBIQUERA;10;3.76%;17;6.39%;179;67.29%;25;9.4%;16;6.02%;19;7.14%;266
NORDESTE;29;BA;291270;IBIRAPITANGA;20;2.84%;17;2.41%;442;62.7%;119;16.88%;62;8.79%;45;6.38%;705
NORDESTE;29;BA;291280;IBIRAPUA;16;3.49%;16;3.49%;263;57.3%;64;13.94%;58;12.64%;42;9.15%;459
NORDESTE;29;BA;291290;IBIRATAIA;24;2.4%;35;3.49%;610;60.88%;182;18.16%;67;6.69%;84;8.38%;1.002
NORDESTE;29;BA;291300;IBITIARA;32;5.05%;30;4.73%;385;60.73%;106;16.72%;47;7.41%;34;5.36%;634
NORDESTE;29;BA;291310;IBITITA;24;2.81%;30;3.51%;535;62.65%;149;17.45%;70;8.2%;46;5.39%;854
NORDESTE;29;BA;291320;IBOTIRAMA;42;2.81%;84;5.61%;960;64.13%;236;15.76%;91;6.08%;84;5.61%;1.497
NORDESTE;29;BA;291330;ICHU;6;1.53%;20;5.12%;263;67.26%;58;14.83%;22;5.63%;22;5.63%;391
NORDESTE;29;BA;291340;IGAPORA;20;2.65%;41;5.44%;564;74.8%;83;11.01%;34;4.51%;12;1.59%;754
NORDESTE;29;BA;291345;IGRAPIUNA;13;1.98%;17;2.58%;424;64.44%;113;17.17%;47;7.14%;44;6.69%;658
NORDESTE;29;BA;291350;IGUAI;25;2.94%;23;2.7%;541;63.57%;125;14.69%;65;7.64%;72;8.46%;851
NORDESTE;29;BA;291360;ILHEUS;168;3.55%;249;5.26%;2.940;62.14%;693;14.65%;322;6.81%;359;7.59%;4.731
NORDESTE;29;BA;291370;INHAMBUPE;81;5.07%;65;4.07%;860;53.78%;289;18.07%;144;9.01%;160;10.01%;1.599
NORDESTE;29;BA;291380;IPECAETA;41;4.78%;37;4.32%;489;57.06%;144;16.8%;80;9.33%;66;7.7%;857
NORDESTE;29;BA;291390;IPIAU;67;3.96%;69;4.08%;1.035;61.24%;241;14.26%;134;7.93%;144;8.52%;1.690
NORDESTE;29;BA;291400;IPIRA;96;4.66%;87;4.23%;1.186;57.6%;337;16.37%;166;8.06%;187;9.08%;2.059
NORDESTE;29;BA;291410;IPUPIARA;14;3.45%;19;4.68%;271;66.75%;63;15.52%;26;6.4%;13;3.2%;406
NORDESTE;29;BA;291420;IRAJUBA;11;3.29%;22;6.59%;218;65.27%;45;13.47%;23;6.89%;15;4.49%;334
NORDESTE;29;BA;291430;IRAMAIA;13;2.67%;14;2.88%;294;60.49%;80;16.46%;41;8.44%;44;9.05%;486
NORDESTE;29;BA;291440;IRAQUARA;45;2.82%;77;4.82%;1.065;66.73%;228;14.29%;94;5.89%;87;5.45%;1.596
NORDESTE;29;BA;291450;IRARA;77;5.11%;72;4.77%;886;58.75%;223;14.79%;142;9.42%;108;7.16%;1.508
NORDESTE;29;BA;291460;IRECE;87;2.51%;88;2.54%;2.146;61.88%;651;18.77%;303;8.74%;193;5.57%;3.468
NORDESTE;29;BA;291465;ITABELA;58;2.77%;77;3.68%;1.344;64.21%;379;18.11%;137;6.55%;98;4.68%;2.093
NORDESTE;29;BA;291470;ITABERABA;30;1.42%;68;3.23%;1.364;64.74%;342;16.23%;186;8.83%;117;5.55%;2.107
NORDESTE;29;BA;291480;ITABUNA;115;2.69%;163;3.81%;2.734;63.86%;744;17.38%;286;6.68%;239;5.58%;4.281
NORDESTE;29;BA;291490;ITACARE;40;3.17%;45;3.56%;722;57.17%;225;17.81%;124;9.82%;107;8.47%;1.263
NORDESTE;29;BA;291500;ITAETE;27;2.97%;38;4.18%;594;65.35%;145;15.95%;62;6.82%;43;4.73%;909
NORDESTE;29;BA;291510;ITAGI;15;2.28%;28;4.26%;439;66.72%;94;14.29%;40;6.08%;42;6.38%;658
NORDESTE;29;BA;291520;ITAGIBA;34;5.27%;31;4.81%;403;62.48%;97;15.04%;44;6.82%;36;5.58%;645
NORDESTE;29;BA;291530;ITAGIMIRIM;8;2.48%;19;5.9%;189;58.7%;44;13.66%;37;11.49%;25;7.76%;322
NORDESTE;29;BA;291535;ITAGUACU DA BAHIA;36;4.1%;40;4.56%;567;64.58%;128;14.58%;56;6.38%;51;5.81%;878
NORDESTE;29;BA;291540;ITAJU DO COLONIA;18;8.82%;17;8.33%;100;49.02%;30;14.71%;17;8.33%;22;10.78%;204
NORDESTE;29;BA;291550;ITAJUIPE;43;4.86%;28;3.16%;514;58.08%;182;20.56%;74;8.36%;44;4.97%;885
NORDESTE;29;BA;291560;ITAMARAJU;80;3.35%;107;4.48%;1.511;63.2%;375;15.68%;154;6.44%;164;6.86%;2.391
NORDESTE;29;BA;291570;ITAMARI;11;3.81%;12;4.15%;174;60.21%;48;16.61%;21;7.27%;23;7.96%;289
NORDESTE;29;BA;291580;ITAMBE;35;2.99%;42;3.59%;775;66.18%;170;14.52%;80;6.83%;69;5.89%;1.171
NORDESTE;29;BA;291590;ITANAGRA;13;2.45%;26;4.9%;353;66.48%;81;15.25%;36;6.78%;22;4.14%;531
NORDESTE;29;BA;291600;ITANHEM;15;2.29%;23;3.51%;427;65.09%;113;17.23%;39;5.95%;39;5.95%;656
NORDESTE;29;BA;291610;ITAPARICA;47;5.58%;48;5.69%;439;52.08%;139;16.49%;82;9.73%;88;10.44%;843
NORDESTE;29;BA;291620;ITAPE;8;1.74%;10;2.18%;268;58.39%;79;17.21%;47;10.24%;47;10.24%;459
NORDESTE;29;BA;291630;ITAPEBI;19;3.7%;24;4.68%;341;66.47%;71;13.84%;34;6.63%;24;4.68%;513
NORDESTE;29;BA;291640;ITAPETINGA;54;2.06%;81;3.1%;1.685;64.41%;470;17.97%;200;7.65%;126;4.82%;2.616
NORDESTE;29;BA;291650;ITAPICURU;69;3.77%;91;4.97%;1.056;57.7%;303;16.56%;167;9.13%;144;7.87%;1.830
NORDESTE;29;BA;291660;ITAPITANGA;7;2.86%;12;4.9%;171;69.8%;32;13.06%;15;6.12%;8;3.27%;245
NORDESTE;29;BA;291670;ITAQUARA;11;2.99%;21;5.71%;248;67.39%;50;13.59%;20;5.43%;18;4.89%;368
NORDESTE;29;BA;291680;ITARANTIM;12;1.56%;25;3.25%;515;66.97%;114;14.82%;61;7.93%;42;5.46%;769
NORDESTE;29;BA;291685;ITATIM;10;0.96%;31;2.99%;754;72.64%;158;15.22%;56;5.39%;29;2.79%;1.038
NORDESTE;29;BA;291690;ITIRUCU;9;1.84%;13;2.66%;351;71.78%;73;14.93%;28;5.73%;15;3.07%;489
NORDESTE;29;BA;291700;ITIUBA;66;3.56%;96;5.18%;1.133;61.11%;264;14.24%;157;8.47%;138;7.44%;1.854
NORDESTE;29;BA;291710;ITORORO;20;2.51%;20;2.51%;454;56.96%;160;20.08%;70;8.78%;73;9.16%;797
NORDESTE;29;BA;291720;ITUACU;27;2.87%;32;3.4%;651;69.18%;149;15.83%;53;5.63%;29;3.08%;941
NORDESTE;29;BA;291730;ITUBERA;50;4.67%;54;5.04%;606;56.58%;158;14.75%;95;8.87%;108;10.08%;1.071
NORDESTE;29;BA;291733;IUIU;27;4.52%;28;4.68%;406;67.89%;79;13.21%;37;6.19%;21;3.51%;598
NORDESTE;29;BA;291735;JABORANDI;21;3.32%;24;3.8%;432;68.35%;93;14.72%;30;4.75%;32;5.06%;632
NORDESTE;29;BA;291740;JACARACI;19;2.82%;25;3.71%;480;71.32%;101;15.01%;27;4.01%;21;3.12%;673
NORDESTE;29;BA;291750;JACOBINA;119;3.67%;154;4.75%;2.070;63.87%;473;14.59%;227;7%;198;6.11%;3.241
NORDESTE;29;BA;291760;JAGUAQUARA;58;2.94%;95;4.81%;1.299;65.81%;322;16.31%;118;5.98%;82;4.15%;1.974
NORDESTE;29;BA;291770;JAGUARARI;49;3.87%;50;3.95%;783;61.85%;188;14.85%;87;6.87%;109;8.61%;1.266
NORDESTE;29;BA;291780;JAGUARIPE;34;4.24%;51;6.37%;456;56.93%;123;15.36%;78;9.74%;59;7.37%;801
NORDESTE;29;BA;291790;JANDAIRA;21;3.45%;38;6.25%;402;66.12%;80;13.16%;39;6.41%;28;4.61%;608
NORDESTE;29;BA;291800;JEQUIE;113;1.97%;197;3.43%;3.837;66.89%;887;15.46%;398;6.94%;304;5.3%;5.736
NORDESTE;29;BA;291810;JEREMOABO;46;2.64%;45;2.59%;1.061;60.98%;308;17.7%;167;9.6%;113;6.49%;1.740
NORDESTE;29;BA;291820;JIQUIRICA;18;2.47%;34;4.67%;479;65.8%;111;15.25%;59;8.1%;27;3.71%;728
NORDESTE;29;BA;291830;JITAUNA;13;1.96%;19;2.87%;468;70.59%;103;15.54%;32;4.83%;28;4.22%;663
NORDESTE;29;BA;291835;JOAO DOURADO;36;2.53%;60;4.21%;945;66.32%;202;14.18%;107;7.51%;75;5.26%;1.425
NORDESTE;29;BA;291840;JUAZEIRO;412;3.52%;505;4.32%;7.394;63.26%;1.745;14.93%;870;7.44%;762;6.52%;11.688
NORDESTE;29;BA;291845;JUCURUCU;12;2.4%;16;3.2%;316;63.2%;77;15.4%;33;6.6%;46;9.2%;500
NORDESTE;29;BA;291850;JUSSARA;27;3.17%;48;5.64%;535;62.87%;142;16.69%;61;7.17%;38;4.47%;851
NORDESTE;29;BA;291855;JUSSARI;4;1.56%;13;5.08%;181;70.7%;31;12.11%;14;5.47%;13;5.08%;256
NORDESTE;29;BA;291860;JUSSIAPE;12;4.23%;7;2.46%;179;63.03%;48;16.9%;21;7.39%;17;5.99%;284
NORDESTE;29;BA;291870;LAFAIETE COUTINHO;1;0.59%;11;6.47%;118;69.41%;30;17.65%;7;4.12%;3;1.76%;170
NORDESTE;29;BA;291875;LAGOA REAL;26;4.27%;37;6.08%;407;66.83%;72;11.82%;33;5.42%;34;5.58%;609
NORDESTE;29;BA;291880;LAJE;40;3.36%;44;3.69%;705;59.14%;198;16.61%;103;8.64%;102;8.56%;1.192
NORDESTE;29;BA;291890;LAJEDAO;19;8.88%;13;6.07%;109;50.93%;34;15.89%;19;8.88%;20;9.35%;214
NORDESTE;29;BA;291900;LAJEDINHO;4;1.9%;5;2.38%;136;64.76%;32;15.24%;18;8.57%;15;7.14%;210
NORDESTE;29;BA;291905;LAJEDO DO TABOCAL;3;0.97%;7;2.27%;220;71.2%;47;15.21%;22;7.12%;10;3.24%;309
NORDESTE;29;BA;291910;LAMARAO;24;4.72%;29;5.7%;293;57.56%;68;13.36%;43;8.45%;52;10.22%;509
NORDESTE;29;BA;291915;LAPAO;37;2.26%;59;3.61%;1.001;61.19%;312;19.07%;143;8.74%;84;5.13%;1.636
NORDESTE;29;BA;291920;LAURO DE FREITAS;143;3.14%;165;3.62%;2.845;62.46%;784;17.21%;361;7.93%;257;5.64%;4.555
NORDESTE;29;BA;291930;LENCOIS;6;1.45%;10;2.42%;240;57.97%;92;22.22%;36;8.7%;30;7.25%;414
NORDESTE;29;BA;291940;LICINIO DE ALMEIDA;3;0.92%;8;2.46%;243;74.77%;54;16.62%;16;4.92%;1;0.31%;325
NORDESTE;29;BA;291950;LIVRAMENTO DE NOSSA SENHORA;43;2.36%;63;3.46%;1.330;73.12%;248;13.63%;96;5.28%;39;2.14%;1.819
NORDESTE;29;BA;291955;LUIS EDUARDO MAGALHAES;169;2.24%;314;4.16%;5.078;67.34%;1.190;15.78%;499;6.62%;291;3.86%;7.541
NORDESTE;29;BA;291960;MACAJUBA;22;3.67%;28;4.67%;397;66.28%;93;15.53%;32;5.34%;27;4.51%;599
NORDESTE;29;BA;291970;MACARANI;25;3.42%;28;3.83%;464;63.39%;104;14.21%;52;7.1%;59;8.06%;732
NORDESTE;29;BA;291980;MACAUBAS;45;2.24%;107;5.33%;1.465;72.92%;257;12.79%;85;4.23%;50;2.49%;2.009
NORDESTE;29;BA;291990;MACURURE;14;2.93%;12;2.51%;287;60.04%;92;19.25%;36;7.53%;37;7.74%;478
NORDESTE;29;BA;291992;MADRE DE DEUS;11;2.24%;27;5.5%;261;53.16%;83;16.9%;61;12.42%;48;9.78%;491
NORDESTE;29;BA;291995;MAETINGA;13;3.47%;26;6.93%;270;72%;35;9.33%;21;5.6%;10;2.67%;375
NORDESTE;29;BA;292000;MAIQUINIQUE;10;2.37%;10;2.37%;263;62.32%;80;18.96%;40;9.48%;19;4.5%;422
NORDESTE;29;BA;292010;MAIRI;35;3.97%;26;2.95%;595;67.54%;129;14.64%;49;5.56%;47;5.33%;881
NORDESTE;29;BA;292020;MALHADA;48;4.73%;54;5.32%;595;58.62%;148;14.58%;81;7.98%;89;8.77%;1.015
NORDESTE;29;BA;292030;MALHADA DE PEDRAS;9;2.27%;23;5.81%;291;73.48%;56;14.14%;11;2.78%;6;1.52%;396
NORDESTE;29;BA;292040;MANOEL VITORINO;36;4.8%;39;5.2%;446;59.47%;107;14.27%;64;8.53%;58;7.73%;750
NORDESTE;29;BA;292045;MANSIDAO;31;5.14%;23;3.81%;382;63.35%;99;16.42%;37;6.14%;31;5.14%;603
NORDESTE;29;BA;292050;MARACAS;35;3%;59;5.06%;840;71.98%;122;10.45%;53;4.54%;58;4.97%;1.167
NORDESTE;29;BA;292060;MARAGOGIPE;72;3.97%;57;3.14%;1.007;55.48%;332;18.29%;194;10.69%;153;8.43%;1.815
