Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
NORDESTE;29;BA;290800;COARACI;27;4.37%;28;4.53%;365;59.06%;93;15.05%;57;9.22%;48;7.77%;618
NORDESTE;29;BA;290810;COCOS;30;2.84%;45;4.26%;677;64.11%;172;16.29%;70;6.63%;62;5.87%;1.056
NORDESTE;29;BA;290820;CONCEICAO DA FEIRA;54;5.81%;54;5.81%;460;49.46%;160;17.2%;85;9.14%;117;12.58%;930
NORDESTE;29;BA;290830;CONCEICAO DO ALMEIDA;30;4.09%;25;3.41%;430;58.58%;119;16.21%;60;8.17%;70;9.54%;734
NORDESTE;29;BA;290840;CONCEICAO DO COITE;103;3.6%;117;4.09%;1.748;61.16%;457;15.99%;228;7.98%;205;7.17%;2.858
NORDESTE;29;BA;290850;CONCEICAO DO JACUIPE;53;5.35%;65;6.57%;582;58.79%;130;13.13%;78;7.88%;82;8.28%;990
NORDESTE;29;BA;290860;CONDE;60;3.94%;82;5.38%;919;60.3%;236;15.49%;115;7.55%;112;7.35%;1.524
NORDESTE;29;BA;290870;CONDEUBA;26;3.59%;37;5.11%;499;68.92%;103;14.23%;33;4.56%;26;3.59%;724
NORDESTE;29;BA;290880;CONTENDAS DO SINCORA;3;1.52%;7;3.54%;142;71.72%;24;12.12%;14;7.07%;8;4.04%;198
NORDESTE;29;BA;290890;CORACAO DE MARIA;54;5.41%;54;5.41%;513;51.35%;171;17.12%;98;9.81%;109;10.91%;999
NORDESTE;29;BA;290900;CORDEIROS;41;10.15%;17;4.21%;270;66.83%;45;11.14%;16;3.96%;15;3.71%;404
NORDESTE;29;BA;290910;CORIBE;20;2.79%;36;5.02%;499;69.6%;95;13.25%;44;6.14%;23;3.21%;717
NORDESTE;29;BA;290920;CORONEL JOAO SA;29;2.98%;30;3.09%;514;52.88%;208;21.4%;108;11.11%;83;8.54%;972
NORDESTE;29;BA;290930;CORRENTINA;73;6.2%;68;5.77%;788;66.89%;133;11.29%;66;5.6%;50;4.24%;1.178
NORDESTE;29;BA;290940;COTEGIPE;45;5.86%;59;7.68%;479;62.37%;104;13.54%;39;5.08%;42;5.47%;768
NORDESTE;29;BA;290950;CRAVOLANDIA;6;2.71%;16;7.24%;137;61.99%;41;18.55%;14;6.33%;7;3.17%;221
NORDESTE;29;BA;290960;CRISOPOLIS;26;2.71%;56;5.83%;584;60.77%;161;16.75%;70;7.28%;64;6.66%;961
NORDESTE;29;BA;290970;CRISTOPOLIS;21;3.14%;35;5.24%;463;69.31%;96;14.37%;32;4.79%;21;3.14%;668
NORDESTE;29;BA;290980;CRUZ DAS ALMAS;88;4.97%;102;5.76%;974;55%;284;16.04%;144;8.13%;179;10.11%;1.771
NORDESTE;29;BA;290990;CURACA;75;4.59%;91;5.57%;1.000;61.2%;257;15.73%;124;7.59%;87;5.32%;1.634
NORDESTE;29;BA;291000;DARIO MEIRA;14;2.6%;24;4.45%;362;67.16%;77;14.29%;37;6.86%;25;4.64%;539
NORDESTE;29;BA;291005;DIAS D'AVILA;115;4.56%;167;6.62%;1.598;63.36%;330;13.08%;146;5.79%;166;6.58%;2.522
NORDESTE;29;BA;291010;DOM BASILIO;11;1.53%;17;2.36%;520;72.32%;120;16.69%;34;4.73%;17;2.36%;719
NORDESTE;29;BA;291020;DOM MACEDO COSTA;7;3.83%;10;5.46%;131;71.58%;20;10.93%;8;4.37%;7;3.83%;183
NORDESTE;29;BA;291030;ELISIO MEDRADO;5;1.89%;9;3.4%;174;65.66%;53;20%;19;7.17%;5;1.89%;265
NORDESTE;29;BA;291040;ENCRUZILHADA;25;3%;36;4.32%;516;61.94%;120;14.41%;76;9.12%;60;7.2%;833
NORDESTE;29;BA;291050;ENTRE RIOS;59;5.57%;56;5.29%;621;58.64%;156;14.73%;88;8.31%;79;7.46%;1.059
NORDESTE;29;BA;290050;ERICO CARDOSO;42;8.59%;23;4.7%;313;64.01%;69;14.11%;24;4.91%;18;3.68%;489
NORDESTE;29;BA;291060;ESPLANADA;121;9.57%;98;7.75%;670;52.96%;154;12.17%;104;8.22%;118;9.33%;1.265
NORDESTE;29;BA;291070;EUCLIDES DA CUNHA;59;2.19%;102;3.78%;1.720;63.73%;447;16.56%;221;8.19%;150;5.56%;2.699
NORDESTE;29;BA;291072;EUNAPOLIS;99;2.99%;129;3.89%;2.235;67.4%;475;14.32%;212;6.39%;166;5.01%;3.316
NORDESTE;29;BA;291075;FATIMA;14;1.88%;31;4.16%;545;73.06%;113;15.15%;30;4.02%;13;1.74%;746
NORDESTE;29;BA;291077;FEIRA DA MATA;7;2.03%;21;6.09%;244;70.72%;46;13.33%;21;6.09%;6;1.74%;345
NORDESTE;29;BA;291080;FEIRA DE SANTANA;408;3.86%;486;4.6%;5.975;56.52%;1.789;16.92%;944;8.93%;969;9.17%;10.571
NORDESTE;29;BA;291085;FILADELFIA;17;1.7%;48;4.81%;533;53.41%;175;17.54%;110;11.02%;115;11.52%;998
NORDESTE;29;BA;291090;FIRMINO ALVES;3;1.9%;6;3.8%;113;71.52%;17;10.76%;13;8.23%;6;3.8%;158
NORDESTE;29;BA;291100;FLORESTA AZUL;6;1.87%;11;3.43%;189;58.88%;47;14.64%;38;11.84%;30;9.35%;321
NORDESTE;29;BA;291110;FORMOSA DO RIO PRETO;25;1.89%;72;5.45%;1.023;77.44%;130;9.84%;43;3.26%;28;2.12%;1.321
NORDESTE;29;BA;291120;GANDU;32;2.64%;40;3.3%;791;65.32%;191;15.77%;94;7.76%;63;5.2%;1.211
NORDESTE;29;BA;291125;GAVIAO;17;7.83%;11;5.07%;116;53.46%;29;13.36%;21;9.68%;23;10.6%;217
NORDESTE;29;BA;291130;GENTIO DO OURO;13;2.7%;14;2.91%;317;65.9%;82;17.05%;37;7.69%;18;3.74%;481
NORDESTE;29;BA;291140;GLORIA;27;3.29%;34;4.14%;500;60.9%;142;17.3%;54;6.58%;64;7.8%;821
NORDESTE;29;BA;291150;GONGOGI;12;3.1%;12;3.1%;217;56.07%;70;18.09%;41;10.59%;35;9.04%;387
NORDESTE;29;BA;291160;GOVERNADOR MANGABEIRA;48;4.8%;43;4.3%;589;58.9%;171;17.1%;86;8.6%;63;6.3%;1.000
NORDESTE;29;BA;291165;GUAJERU;10;2.88%;18;5.19%;246;70.89%;50;14.41%;15;4.32%;8;2.31%;347
NORDESTE;29;BA;291170;GUANAMBI;60;2.24%;117;4.36%;1.861;69.34%;383;14.27%;169;6.3%;94;3.5%;2.684
NORDESTE;29;BA;291180;GUARATINGA;36;5.06%;33;4.63%;452;63.48%;98;13.76%;43;6.04%;50;7.02%;712
NORDESTE;29;BA;291185;HELIOPOLIS;10;2.47%;17;4.2%;291;71.85%;47;11.6%;27;6.67%;13;3.21%;405
NORDESTE;29;BA;291190;IACU;59;4.41%;80;5.97%;887;66.24%;185;13.82%;67;5%;61;4.56%;1.339
NORDESTE;29;BA;291200;IBIASSUCE;6;1.6%;12;3.19%;255;67.82%;63;16.76%;23;6.12%;17;4.52%;376
NORDESTE;29;BA;291210;IBICARAI;96;11.51%;36;4.32%;485;58.15%;131;15.71%;49;5.88%;37;4.44%;834
NORDESTE;29;BA;291220;IBICOARA;19;2.41%;29;3.67%;515;65.19%;110;13.92%;68;8.61%;49;6.2%;790
NORDESTE;29;BA;291230;IBICUI;25;4.15%;26;4.32%;357;59.3%;113;18.77%;42;6.98%;39;6.48%;602
NORDESTE;29;BA;291240;IBIPEBA;24;3.47%;38;5.49%;459;66.33%;87;12.57%;45;6.5%;39;5.64%;692
NORDESTE;29;BA;291250;IBIPITANGA;17;3.28%;19;3.67%;362;69.88%;70;13.51%;29;5.6%;21;4.05%;518
NORDESTE;29;BA;291260;IBIQUERA;2;0.9%;8;3.59%;133;59.64%;38;17.04%;22;9.87%;20;8.97%;223
NORDESTE;29;BA;291270;IBIRAPITANGA;45;4.5%;57;5.69%;606;60.54%;152;15.18%;77;7.69%;64;6.39%;1.001
NORDESTE;29;BA;291280;IBIRAPUA;20;3.03%;23;3.48%;398;60.21%;128;19.36%;67;10.14%;25;3.78%;661
NORDESTE;29;BA;291290;IBIRATAIA;30;3.98%;26;3.45%;519;68.83%;95;12.6%;47;6.23%;37;4.91%;754
NORDESTE;29;BA;291300;IBITIARA;17;3.26%;33;6.33%;314;60.27%;80;15.36%;43;8.25%;34;6.53%;521
NORDESTE;29;BA;291310;IBITITA;75;8.96%;37;4.42%;467;55.79%;122;14.58%;46;5.5%;90;10.75%;837
NORDESTE;29;BA;291320;IBOTIRAMA;36;3.3%;57;5.22%;721;66.09%;142;13.02%;79;7.24%;56;5.13%;1.091
NORDESTE;29;BA;291330;ICHU;9;2.26%;11;2.76%;266;66.83%;70;17.59%;26;6.53%;16;4.02%;398
NORDESTE;29;BA;291340;IGAPORA;17;2.33%;28;3.83%;514;70.31%;104;14.23%;39;5.34%;29;3.97%;731
NORDESTE;29;BA;291345;IGRAPIUNA;21;2.82%;47;6.32%;482;64.78%;100;13.44%;52;6.99%;42;5.65%;744
NORDESTE;29;BA;291350;IGUAI;29;3.71%;35;4.48%;472;60.36%;121;15.47%;54;6.91%;71;9.08%;782
NORDESTE;29;BA;291360;ILHEUS;401;7.08%;212;3.74%;2.826;49.88%;786;13.87%;621;10.96%;820;14.47%;5.666
NORDESTE;29;BA;291370;INHAMBUPE;58;4.79%;40;3.3%;607;50.08%;221;18.23%;125;10.31%;161;13.28%;1.212
NORDESTE;29;BA;291380;IPECAETA;31;4.63%;32;4.78%;345;51.49%;107;15.97%;70;10.45%;85;12.69%;670
NORDESTE;29;BA;291390;IPIAU;77;4.87%;72;4.55%;886;56.01%;255;16.12%;149;9.42%;143;9.04%;1.582
NORDESTE;29;BA;291400;IPIRA;80;3.95%;90;4.44%;1.181;58.26%;352;17.37%;168;8.29%;156;7.7%;2.027
NORDESTE;29;BA;291410;IPUPIARA;7;1.94%;18;4.99%;268;74.24%;41;11.36%;19;5.26%;8;2.22%;361
NORDESTE;29;BA;291420;IRAJUBA;8;3.23%;8;3.23%;171;68.95%;36;14.52%;7;2.82%;18;7.26%;248
NORDESTE;29;BA;291430;IRAMAIA;12;2.88%;17;4.09%;232;55.77%;69;16.59%;47;11.3%;39;9.38%;416
NORDESTE;29;BA;291440;IRAQUARA;28;3.31%;33;3.9%;590;69.66%;112;13.22%;49;5.79%;35;4.13%;847
NORDESTE;29;BA;291450;IRARA;73;4.07%;73;4.07%;1.086;60.6%;249;13.9%;136;7.59%;175;9.77%;1.792
NORDESTE;29;BA;291460;IRECE;175;5.47%;150;4.69%;1.843;57.59%;529;16.53%;281;8.78%;222;6.94%;3.200
NORDESTE;29;BA;291465;ITABELA;32;1.98%;58;3.59%;1.103;68.21%;245;15.15%;98;6.06%;81;5.01%;1.617
NORDESTE;29;BA;291470;ITABERABA;62;2.54%;55;2.25%;1.699;69.57%;368;15.07%;146;5.98%;112;4.59%;2.442
NORDESTE;29;BA;291480;ITABUNA;159;3.37%;218;4.62%;3.006;63.77%;673;14.28%;325;6.89%;333;7.06%;4.714
NORDESTE;29;BA;291490;ITACARE;63;6.81%;62;6.7%;564;60.97%;122;13.19%;61;6.59%;53;5.73%;925
NORDESTE;29;BA;291500;ITAETE;26;3.63%;38;5.3%;464;64.71%;94;13.11%;55;7.67%;40;5.58%;717
NORDESTE;29;BA;291510;ITAGI;31;5.84%;30;5.65%;366;68.93%;53;9.98%;35;6.59%;16;3.01%;531
NORDESTE;29;BA;291520;ITAGIBA;17;3.79%;20;4.46%;283;63.17%;66;14.73%;21;4.69%;41;9.15%;448
NORDESTE;29;BA;291530;ITAGIMIRIM;10;3.02%;17;5.14%;242;73.11%;37;11.18%;15;4.53%;10;3.02%;331
NORDESTE;29;BA;291535;ITAGUACU DA BAHIA;24;3.57%;35;5.21%;453;67.41%;83;12.35%;35;5.21%;42;6.25%;672
NORDESTE;29;BA;291540;ITAJU DO COLONIA;13;3.22%;26;6.44%;188;46.53%;78;19.31%;45;11.14%;54;13.37%;404
NORDESTE;29;BA;291550;ITAJUIPE;22;2.58%;28;3.28%;581;68.11%;147;17.23%;48;5.63%;27;3.17%;853
NORDESTE;29;BA;291560;ITAMARAJU;72;3.47%;114;5.49%;1.314;63.29%;359;17.29%;124;5.97%;93;4.48%;2.076
NORDESTE;29;BA;291570;ITAMARI;10;2.76%;10;2.76%;237;65.47%;59;16.3%;29;8.01%;17;4.7%;362
NORDESTE;29;BA;291580;ITAMBE;51;4.53%;61;5.42%;637;56.57%;162;14.39%;103;9.15%;112;9.95%;1.126
NORDESTE;29;BA;291590;ITANAGRA;13;2.99%;17;3.91%;273;62.76%;88;20.23%;29;6.67%;15;3.45%;435
NORDESTE;29;BA;291600;ITANHEM;32;4.78%;26;3.89%;347;51.87%;89;13.3%;62;9.27%;113;16.89%;669
NORDESTE;29;BA;291610;ITAPARICA;48;5.26%;53;5.81%;472;51.7%;128;14.02%;86;9.42%;126;13.8%;913
NORDESTE;29;BA;291620;ITAPE;23;4.39%;21;4.01%;312;59.54%;92;17.56%;50;9.54%;26;4.96%;524
NORDESTE;29;BA;291630;ITAPEBI;25;4.17%;26;4.33%;398;66.33%;90;15%;31;5.17%;30;5%;600
NORDESTE;29;BA;291640;ITAPETINGA;69;4.86%;80;5.63%;912;64.23%;161;11.34%;105;7.39%;93;6.55%;1.420
NORDESTE;29;BA;291650;ITAPICURU;75;3.92%;70;3.66%;1.057;55.28%;339;17.73%;202;10.56%;169;8.84%;1.912
NORDESTE;29;BA;291660;ITAPITANGA;14;5.07%;26;9.42%;164;59.42%;41;14.86%;17;6.16%;14;5.07%;276
NORDESTE;29;BA;291670;ITAQUARA;9;2.66%;18;5.33%;237;70.12%;46;13.61%;16;4.73%;12;3.55%;338
NORDESTE;29;BA;291680;ITARANTIM;39;5.77%;34;5.03%;421;62.28%;94;13.91%;49;7.25%;39;5.77%;676
NORDESTE;29;BA;291685;ITATIM;36;3.34%;22;2.04%;676;62.65%;223;20.67%;74;6.86%;48;4.45%;1.079
NORDESTE;29;BA;291690;ITIRUCU;7;1.51%;18;3.88%;335;72.2%;66;14.22%;18;3.88%;20;4.31%;464
NORDESTE;29;BA;291700;ITIUBA;78;3.73%;91;4.35%;1.331;63.59%;308;14.72%;157;7.5%;128;6.12%;2.093
NORDESTE;29;BA;291710;ITORORO;25;2.92%;32;3.74%;534;62.46%;134;15.67%;71;8.3%;59;6.9%;855
NORDESTE;29;BA;291720;ITUACU;23;2.83%;33;4.05%;551;67.69%;125;15.36%;52;6.39%;30;3.69%;814
NORDESTE;29;BA;291730;ITUBERA;48;4.68%;47;4.58%;619;60.33%;153;14.91%;83;8.09%;76;7.41%;1.026
NORDESTE;29;BA;291733;IUIU;29;5.33%;29;5.33%;326;59.93%;97;17.83%;41;7.54%;22;4.04%;544
NORDESTE;29;BA;291735;JABORANDI;40;7.86%;33;6.48%;301;59.14%;65;12.77%;35;6.88%;35;6.88%;509
NORDESTE;29;BA;291740;JACARACI;8;1.2%;16;2.41%;461;69.43%;110;16.57%;41;6.17%;28;4.22%;664
NORDESTE;29;BA;291750;JACOBINA;132;4.77%;149;5.38%;1.811;65.38%;374;13.5%;164;5.92%;140;5.05%;2.770
NORDESTE;29;BA;291760;JAGUAQUARA;101;6.63%;54;3.54%;963;63.19%;221;14.5%;107;7.02%;78;5.12%;1.524
NORDESTE;29;BA;291770;JAGUARARI;73;6.59%;95;8.57%;602;54.33%;167;15.07%;88;7.94%;83;7.49%;1.108
NORDESTE;29;BA;291780;JAGUARIPE;31;3.46%;43;4.8%;587;65.51%;128;14.29%;56;6.25%;51;5.69%;896
NORDESTE;29;BA;291790;JANDAIRA;43;6.56%;30;4.58%;383;58.47%;104;15.88%;36;5.5%;59;9.01%;655
NORDESTE;29;BA;291800;JEQUIE;121;3.17%;185;4.84%;2.360;61.8%;574;15.03%;276;7.23%;303;7.93%;3.819
NORDESTE;29;BA;291810;JEREMOABO;36;1.92%;33;1.76%;1.295;69.18%;315;16.83%;95;5.07%;98;5.24%;1.872
NORDESTE;29;BA;291820;JIQUIRICA;19;2.62%;34;4.69%;472;65.1%;111;15.31%;44;6.07%;45;6.21%;725
NORDESTE;29;BA;291830;JITAUNA;14;2.58%;26;4.79%;353;65.01%;82;15.1%;31;5.71%;37;6.81%;543
NORDESTE;29;BA;291835;JOAO DOURADO;32;2.95%;41;3.79%;646;59.65%;206;19.02%;76;7.02%;82;7.57%;1.083
NORDESTE;29;BA;291840;JUAZEIRO;346;3.89%;449;5.05%;5.590;62.91%;1.319;14.84%;597;6.72%;585;6.58%;8.886
NORDESTE;29;BA;291845;JUCURUCU;12;3.08%;20;5.14%;239;61.44%;76;19.54%;24;6.17%;18;4.63%;389
NORDESTE;29;BA;291850;JUSSARA;40;4.61%;52;5.99%;581;66.94%;104;11.98%;53;6.11%;38;4.38%;868
NORDESTE;29;BA;291855;JUSSARI;3;1.05%;15;5.24%;188;65.73%;47;16.43%;13;4.55%;20;6.99%;286
NORDESTE;29;BA;291860;JUSSIAPE;12;3.55%;19;5.62%;233;68.93%;44;13.02%;17;5.03%;13;3.85%;338
NORDESTE;29;BA;291870;LAFAIETE COUTINHO;3;2.04%;6;4.08%;82;55.78%;31;21.09%;14;9.52%;11;7.48%;147
NORDESTE;29;BA;291875;LAGOA REAL;12;2.41%;26;5.22%;345;69.28%;67;13.45%;27;5.42%;21;4.22%;498
NORDESTE;29;BA;291880;LAJE;46;4.96%;56;6.04%;505;54.48%;156;16.83%;75;8.09%;89;9.6%;927
NORDESTE;29;BA;291890;LAJEDAO;3;1.6%;4;2.14%;123;65.78%;30;16.04%;13;6.95%;14;7.49%;187
NORDESTE;29;BA;291900;LAJEDINHO;4;2.56%;8;5.13%;95;60.9%;23;14.74%;14;8.97%;12;7.69%;156
NORDESTE;29;BA;291905;LAJEDO DO TABOCAL;11;2.75%;15;3.75%;196;49%;69;17.25%;55;13.75%;54;13.5%;400
NORDESTE;29;BA;291910;LAMARAO;28;5.75%;31;6.37%;289;59.34%;68;13.96%;36;7.39%;35;7.19%;487
NORDESTE;29;BA;291915;LAPAO;71;4.33%;73;4.45%;916;55.89%;302;18.43%;143;8.72%;134;8.18%;1.639
NORDESTE;29;BA;291920;LAURO DE FREITAS;117;4.27%;127;4.63%;1.771;64.56%;393;14.33%;167;6.09%;168;6.12%;2.743
NORDESTE;29;BA;291930;LENCOIS;18;4.35%;19;4.59%;229;55.31%;64;15.46%;34;8.21%;50;12.08%;414
NORDESTE;29;BA;291940;LICINIO DE ALMEIDA;13;3.13%;20;4.82%;305;73.49%;52;12.53%;15;3.61%;10;2.41%;415
NORDESTE;29;BA;291950;LIVRAMENTO DE NOSSA SENHORA;33;1.88%;91;5.19%;1.233;70.3%;250;14.25%;99;5.64%;48;2.74%;1.754
NORDESTE;29;BA;291955;LUIS EDUARDO MAGALHAES;113;3.44%;148;4.5%;2.098;63.79%;513;15.6%;243;7.39%;174;5.29%;3.289
NORDESTE;29;BA;291960;MACAJUBA;29;5.15%;27;4.8%;310;55.06%;88;15.63%;60;10.66%;49;8.7%;563
NORDESTE;29;BA;291970;MACARANI;26;3.79%;28;4.08%;448;65.31%;105;15.31%;34;4.96%;45;6.56%;686
NORDESTE;29;BA;291980;MACAUBAS;26;1.48%;73;4.15%;1.316;74.86%;217;12.34%;74;4.21%;52;2.96%;1.758
NORDESTE;29;BA;291990;MACURURE;21;6.33%;19;5.72%;177;53.31%;52;15.66%;35;10.54%;28;8.43%;332
NORDESTE;29;BA;291992;MADRE DE DEUS;8;2.72%;13;4.42%;163;55.44%;54;18.37%;20;6.8%;36;12.24%;294
NORDESTE;29;BA;291995;MAETINGA;22;6.59%;17;5.09%;222;66.47%;47;14.07%;14;4.19%;12;3.59%;334
NORDESTE;29;BA;292000;MAIQUINIQUE;12;3.5%;11;3.21%;218;63.56%;65;18.95%;24;7%;13;3.79%;343
NORDESTE;29;BA;292010;MAIRI;44;4.52%;45;4.62%;640;65.78%;154;15.83%;51;5.24%;39;4.01%;973
NORDESTE;29;BA;292020;MALHADA;74;7.36%;107;10.65%;639;63.58%;121;12.04%;42;4.18%;22;2.19%;1.005
NORDESTE;29;BA;292030;MALHADA DE PEDRAS;2;0.6%;15;4.53%;245;74.02%;48;14.5%;13;3.93%;8;2.42%;331
NORDESTE;29;BA;292040;MANOEL VITORINO;32;4.58%;39;5.58%;419;59.94%;110;15.74%;50;7.15%;49;7.01%;699
NORDESTE;29;BA;292045;MANSIDAO;29;4.83%;29;4.83%;334;55.57%;87;14.48%;54;8.99%;68;11.31%;601
NORDESTE;29;BA;292050;MARACAS;23;2.29%;32;3.19%;699;69.62%;151;15.04%;55;5.48%;44;4.38%;1.004
NORDESTE;29;BA;292060;MARAGOGIPE;207;13.87%;86;5.76%;750;50.27%;211;14.14%;121;8.11%;117;7.84%;1.492
NORDESTE;29;BA;292070;MARAU;53;5.69%;52;5.59%;550;59.08%;140;15.04%;66;7.09%;70;7.52%;931
NORDESTE;29;BA;292080;MARCIONILIO SOUZA;16;2.71%;25;4.24%;375;63.56%;96;16.27%;45;7.63%;33;5.59%;590
NORDESTE;29;BA;292090;MASCOTE;12;2.55%;16;3.4%;326;69.36%;79;16.81%;23;4.89%;14;2.98%;470
NORDESTE;29;BA;292100;MATA DE SAO JOAO;74;5.49%;67;4.97%;648;48.11%;215;15.96%;147;10.91%;196;14.55%;1.347
NORDESTE;29;BA;292105;MATINA;17;2.67%;39;6.12%;465;73%;69;10.83%;27;4.24%;20;3.14%;637
NORDESTE;29;BA;292110;MEDEIROS NETO;25;3.14%;26;3.27%;451;56.66%;140;17.59%;64;8.04%;90;11.31%;796
NORDESTE;29;BA;292120;MIGUEL CALMON;53;3.31%;81;5.07%;1.055;65.98%;228;14.26%;103;6.44%;79;4.94%;1.599
NORDESTE;29;BA;292130;MILAGRES;13;2.68%;20;4.12%;270;55.67%;100;20.62%;42;8.66%;40;8.25%;485
NORDESTE;29;BA;292140;MIRANGABA;29;3.03%;38;3.97%;557;58.2%;197;20.59%;69;7.21%;67;7%;957
NORDESTE;29;BA;292145;MIRANTE;5;1.33%;8;2.13%;243;64.8%;72;19.2%;34;9.07%;13;3.47%;375
NORDESTE;29;BA;292150;MONTE SANTO;125;5.16%;113;4.67%;1.462;60.36%;357;14.74%;175;7.23%;190;7.84%;2.422
NORDESTE;29;BA;292160;MORPARA;28;5.71%;37;7.55%;323;65.92%;50;10.2%;23;4.69%;29;5.92%;490
NORDESTE;29;BA;292170;MORRO DO CHAPEU;60;3.45%;68;3.91%;1.126;64.82%;287;16.52%;126;7.25%;70;4.03%;1.737
NORDESTE;29;BA;292180;MORTUGABA;10;2.09%;24;5.01%;348;72.65%;55;11.48%;20;4.18%;22;4.59%;479
NORDESTE;29;BA;292190;MUCUGE;34;6.2%;25;4.56%;335;61.13%;69;12.59%;31;5.66%;54;9.85%;548
NORDESTE;29;BA;292200;MUCURI;39;2.64%;48;3.25%;1.018;68.88%;200;13.53%;99;6.7%;74;5.01%;1.478
NORDESTE;29;BA;292205;MULUNGU DO MORRO;19;1.87%;37;3.63%;702;68.96%;157;15.42%;65;6.39%;38;3.73%;1.018
NORDESTE;29;BA;292210;MUNDO NOVO;42;4.22%;48;4.82%;607;60.94%;150;15.06%;72;7.23%;77;7.73%;996
NORDESTE;29;BA;292220;MUNIZ FERREIRA;7;2.18%;11;3.43%;186;57.94%;58;18.07%;24;7.48%;35;10.9%;321
NORDESTE;29;BA;292225;MUQUEM DE SAO FRANCISCO;20;3.48%;20;3.48%;400;69.57%;79;13.74%;32;5.57%;24;4.17%;575
NORDESTE;29;BA;292230;MURITIBA;166;10.86%;103;6.74%;576;37.67%;126;8.24%;151;9.88%;407;26.62%;1.529
NORDESTE;29;BA;292240;MUTUIPE;20;2.26%;31;3.5%;557;62.94%;141;15.93%;64;7.23%;72;8.14%;885
NORDESTE;29;BA;292250;NAZARE;112;9.86%;60;5.28%;593;52.2%;139;12.24%;94;8.27%;138;12.15%;1.136
NORDESTE;29;BA;292260;NILO PECANHA;31;3.79%;40;4.88%;546;66.67%;104;12.7%;59;7.2%;39;4.76%;819
NORDESTE;29;BA;292265;NORDESTINA;21;2.77%;27;3.57%;442;58.39%;152;20.08%;69;9.11%;46;6.08%;757
NORDESTE;29;BA;292270;NOVA CANAA;24;4.64%;18;3.48%;285;55.13%;110;21.28%;36;6.96%;44;8.51%;517
NORDESTE;29;BA;292273;NOVA FATIMA;13;3.93%;16;4.83%;217;65.56%;55;16.62%;18;5.44%;12;3.63%;331
NORDESTE;29;BA;292275;NOVA IBIA;7;1.84%;9;2.37%;229;60.26%;80;21.05%;32;8.42%;23;6.05%;380
NORDESTE;29;BA;292280;NOVA ITARANA;26;4.91%;28;5.28%;340;64.15%;72;13.58%;43;8.11%;21;3.96%;530
NORDESTE;29;BA;292285;NOVA REDENCAO;26;6.24%;26;6.24%;262;62.83%;56;13.43%;24;5.76%;23;5.52%;417
NORDESTE;29;BA;292290;NOVA SOURE;107;7.06%;56;3.69%;969;63.92%;212;13.98%;87;5.74%;85;5.61%;1.516
NORDESTE;29;BA;292300;NOVA VICOSA;38;2.22%;63;3.68%;945;55.2%;239;13.96%;153;8.94%;274;16%;1.712
NORDESTE;29;BA;292303;NOVO HORIZONTE;24;3.52%;31;4.55%;449;65.93%;103;15.12%;44;6.46%;30;4.41%;681
NORDESTE;29;BA;292305;NOVO TRIUNFO;13;2.75%;18;3.81%;293;61.95%;86;18.18%;37;7.82%;26;5.5%;473
NORDESTE;29;BA;292310;OLINDINA;57;4.19%;84;6.18%;819;60.22%;199;14.63%;97;7.13%;104;7.65%;1.360
NORDESTE;29;BA;292320;OLIVEIRA DOS BREJINHOS;62;5.99%;56;5.41%;635;61.35%;159;15.36%;52;5.02%;71;6.86%;1.035
NORDESTE;29;BA;292330;OURICANGAS;18;3.42%;23;4.36%;341;64.71%;80;15.18%;43;8.16%;22;4.17%;527
NORDESTE;29;BA;292335;OUROLANDIA;27;2.36%;53;4.64%;690;60.37%;219;19.16%;92;8.05%;62;5.42%;1.143
NORDESTE;29;BA;292340;PALMAS DE MONTE ALTO;40;3.8%;50;4.75%;710;67.49%;147;13.97%;60;5.7%;45;4.28%;1.052
NORDESTE;29;BA;292350;PALMEIRAS;21;3.9%;31;5.76%;321;59.67%;90;16.73%;39;7.25%;36;6.69%;538
NORDESTE;29;BA;292360;PARAMIRIM;26;5.11%;25;4.91%;361;70.92%;62;12.18%;20;3.93%;15;2.95%;509
NORDESTE;29;BA;292370;PARATINGA;57;3.25%;92;5.24%;1.110;63.25%;295;16.81%;110;6.27%;91;5.19%;1.755
NORDESTE;29;BA;292380;PARIPIRANGA;26;1.79%;77;5.3%;958;65.89%;240;16.51%;95;6.53%;58;3.99%;1.454
NORDESTE;29;BA;292390;PAU BRASIL;14;1.64%;39;4.56%;582;67.99%;146;17.06%;43;5.02%;32;3.74%;856
NORDESTE;29;BA;292400;PAULO AFONSO;257;5.58%;221;4.8%;2.652;57.58%;744;16.15%;415;9.01%;317;6.88%;4.606
NORDESTE;29;BA;292405;PE DE SERRA;17;2.28%;20;2.69%;533;71.64%;110;14.78%;41;5.51%;23;3.09%;744
NORDESTE;29;BA;292410;PEDRAO;24;5.96%;24;5.96%;253;62.78%;58;14.39%;20;4.96%;24;5.96%;403
NORDESTE;29;BA;292420;PEDRO ALEXANDRE;17;2.38%;33;4.62%;399;55.88%;128;17.93%;72;10.08%;65;9.1%;714
NORDESTE;29;BA;292430;PIATA;46;5.94%;46;5.94%;444;57.36%;97;12.53%;70;9.04%;71;9.17%;774
NORDESTE;29;BA;292440;PILAO ARCADO;89;5.7%;87;5.57%;837;53.62%;267;17.1%;119;7.62%;162;10.38%;1.561
