Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
NORDESTE;25;PB;250970;MONTEIRO;44;3.01%;53;3.62%;842;57.55%;292;19.96%;123;8.41%;109;7.45%;1.463
NORDESTE;25;PB;250980;MULUNGU;14;2.87%;14;2.87%;265;54.41%;102;20.94%;49;10.06%;43;8.83%;487
NORDESTE;25;PB;250990;NATUBA;6;1.44%;10;2.39%;201;48.09%;90;21.53%;52;12.44%;59;14.11%;418
NORDESTE;25;PB;251000;NAZAREZINHO;20;4.85%;18;4.37%;212;51.46%;67;16.26%;49;11.89%;46;11.17%;412
NORDESTE;25;PB;251010;NOVA FLORESTA;17;3.41%;8;1.61%;280;56.22%;112;22.49%;43;8.63%;38;7.63%;498
NORDESTE;25;PB;251020;NOVA OLINDA;3;0.86%;7;2.01%;220;63.22%;58;16.67%;46;13.22%;14;4.02%;348
NORDESTE;25;PB;251030;NOVA PALMEIRA;1;0.32%;3;0.95%;207;65.71%;56;17.78%;34;10.79%;14;4.44%;315
NORDESTE;25;PB;251040;OLHO D'AGUA;10;2.5%;11;2.75%;228;57%;80;20%;45;11.25%;26;6.5%;400
NORDESTE;25;PB;251050;OLIVEDOS;9;4.74%;10;5.26%;115;60.53%;28;14.74%;14;7.37%;14;7.37%;190
NORDESTE;25;PB;251060;OURO VELHO;2;0.9%;0;-;140;62.78%;51;22.87%;15;6.73%;15;6.73%;223
NORDESTE;25;PB;251065;PARARI;3;4.35%;5;7.25%;35;50.72%;14;20.29%;8;11.59%;4;5.8%;69
NORDESTE;25;PB;251070;PASSAGEM;0;-;2;2.56%;46;58.97%;20;25.64%;4;5.13%;6;7.69%;78
NORDESTE;25;PB;251080;PATOS;34;1.12%;55;1.8%;1.818;59.65%;712;23.36%;260;8.53%;169;5.54%;3.048
NORDESTE;25;PB;251090;PAULISTA;16;3.71%;5;1.16%;205;47.56%;87;20.19%;53;12.3%;65;15.08%;431
NORDESTE;25;PB;251100;PEDRA BRANCA;3;1.05%;14;4.91%;187;65.61%;48;16.84%;19;6.67%;14;4.91%;285
NORDESTE;25;PB;251110;PEDRA LAVRADA;6;1.15%;7;1.34%;353;67.5%;104;19.89%;32;6.12%;21;4.02%;523
NORDESTE;25;PB;251120;PEDRAS DE FOGO;43;2.71%;47;2.97%;835;52.71%;327;20.64%;184;11.62%;148;9.34%;1.584
NORDESTE;25;PB;251272;PEDRO REGIS;4;1.17%;10;2.92%;176;51.46%;76;22.22%;41;11.99%;35;10.23%;342
NORDESTE;25;PB;251130;PIANCO;18;1.79%;19;1.89%;629;62.71%;198;19.74%;83;8.28%;56;5.58%;1.003
NORDESTE;25;PB;251140;PICUI;11;1.16%;9;0.95%;521;55.07%;246;26%;86;9.09%;73;7.72%;946
NORDESTE;25;PB;251150;PILAR;39;4.98%;45;5.75%;456;58.24%;135;17.24%;59;7.54%;49;6.26%;783
NORDESTE;25;PB;251160;PILOES;9;5.17%;7;4.02%;95;54.6%;31;17.82%;20;11.49%;12;6.9%;174
NORDESTE;25;PB;251170;PILOEZINHOS;8;2.24%;9;2.52%;203;56.86%;76;21.29%;37;10.36%;24;6.72%;357
NORDESTE;25;PB;251180;PIRPIRITUBA;2;10%;0;-;10;50%;4;20%;3;15%;1;5%;20
NORDESTE;25;PB;251190;PITIMBU;37;3.87%;33;3.46%;487;50.99%;151;15.81%;122;12.77%;125;13.09%;955
NORDESTE;25;PB;251200;POCINHOS;22;1.75%;22;1.75%;652;51.95%;310;24.7%;163;12.99%;86;6.85%;1.255
NORDESTE;25;PB;251203;POCO DANTAS;2;0.57%;3;0.86%;222;63.61%;77;22.06%;29;8.31%;16;4.58%;349
NORDESTE;25;PB;251207;POCO DE JOSE DE MOURA;10;4.88%;4;1.95%;121;59.02%;45;21.95%;15;7.32%;10;4.88%;205
NORDESTE;25;PB;251210;POMBAL;16;1.18%;28;2.06%;776;57.18%;281;20.71%;152;11.2%;104;7.66%;1.357
NORDESTE;25;PB;251220;PRATA;10;5.24%;3;1.57%;103;53.93%;41;21.47%;18;9.42%;16;8.38%;191
NORDESTE;25;PB;251230;PRINCESA ISABEL;35;3.53%;39;3.93%;548;55.24%;204;20.56%;94;9.48%;72;7.26%;992
NORDESTE;25;PB;251240;PUXINANA;16;2.03%;17;2.15%;444;56.2%;166;21.01%;89;11.27%;58;7.34%;790
NORDESTE;25;PB;251250;QUEIMADAS;35;1.25%;40;1.43%;1.600;57.08%;623;22.23%;307;10.95%;198;7.06%;2.803
NORDESTE;25;PB;251260;QUIXABA;5;4.31%;4;3.45%;73;62.93%;21;18.1%;11;9.48%;2;1.72%;116
NORDESTE;25;PB;251270;REMIGIO;33;3.5%;29;3.08%;503;53.4%;203;21.55%;105;11.15%;69;7.32%;942
NORDESTE;25;PB;251274;RIACHAO;7;1.72%;5;1.23%;243;59.56%;92;22.55%;39;9.56%;22;5.39%;408
NORDESTE;25;PB;251275;RIACHAO DO BACAMARTE;7;4.43%;11;6.96%;87;55.06%;24;15.19%;17;10.76%;12;7.59%;158
NORDESTE;25;PB;251276;RIACHAO DO POCO;1;1.1%;1;1.1%;54;59.34%;17;18.68%;9;9.89%;9;9.89%;91
NORDESTE;25;PB;251278;RIACHO DE SANTO ANTONIO;3;3.16%;4;4.21%;55;57.89%;15;15.79%;9;9.47%;9;9.47%;95
NORDESTE;25;PB;251280;RIACHO DOS CAVALOS;4;1.43%;5;1.79%;125;44.8%;51;18.28%;49;17.56%;45;16.13%;279
NORDESTE;25;PB;251290;RIO TINTO;32;2.34%;24;1.76%;669;49.01%;270;19.78%;199;14.58%;171;12.53%;1.365
NORDESTE;25;PB;251300;SALGADINHO;8;4.71%;5;2.94%;91;53.53%;29;17.06%;27;15.88%;10;5.88%;170
NORDESTE;25;PB;251310;SALGADO DE SAO FELIX;27;4.73%;17;2.98%;301;52.71%;114;19.96%;52;9.11%;60;10.51%;571
NORDESTE;25;PB;251315;SANTA CECILIA;18;2.58%;23;3.29%;366;52.36%;159;22.75%;84;12.02%;49;7.01%;699
NORDESTE;25;PB;251320;SANTA CRUZ;3;1.1%;3;1.1%;159;58.24%;58;21.25%;30;10.99%;20;7.33%;273
NORDESTE;25;PB;251330;SANTA HELENA;9;5.26%;19;11.11%;83;48.54%;29;16.96%;18;10.53%;13;7.6%;171
NORDESTE;25;PB;251335;SANTA INES;7;3.66%;5;2.62%;116;60.73%;31;16.23%;19;9.95%;13;6.81%;191
NORDESTE;25;PB;251340;SANTA LUZIA;11;1.09%;5;0.49%;587;58.06%;246;24.33%;108;10.68%;54;5.34%;1.011
NORDESTE;25;PB;251370;SANTA RITA;141;4.35%;119;3.67%;1.732;53.39%;586;18.06%;294;9.06%;372;11.47%;3.244
NORDESTE;25;PB;251380;SANTA TERESINHA;7;2.17%;5;1.55%;172;53.25%;73;22.6%;39;12.07%;27;8.36%;323
NORDESTE;25;PB;251350;SANTANA DE MANGUEIRA;10;5.32%;8;4.26%;87;46.28%;34;18.09%;28;14.89%;21;11.17%;188
NORDESTE;25;PB;251360;SANTANA DOS GARROTES;6;2.03%;8;2.71%;156;52.88%;55;18.64%;27;9.15%;43;14.58%;295
NORDESTE;25;PB;251385;SANTO ANDRE;3;1.94%;2;1.29%;77;49.68%;36;23.23%;21;13.55%;16;10.32%;155
NORDESTE;25;PB;251392;SAO BENTINHO;1;0.31%;3;0.93%;212;65.84%;65;20.19%;25;7.76%;16;4.97%;322
NORDESTE;25;PB;251390;SAO BENTO;27;2.61%;26;2.52%;577;55.86%;208;20.14%;103;9.97%;92;8.91%;1.033
NORDESTE;25;PB;251396;SAO DOMINGOS;2;0.89%;9;4%;126;56%;46;20.44%;26;11.56%;16;7.11%;225
NORDESTE;25;PB;251394;SAO DOMINGOS DO CARIRI;1;0.54%;3;1.61%;119;63.98%;40;21.51%;15;8.06%;8;4.3%;186
NORDESTE;25;PB;251398;SAO FRANCISCO;3;1.04%;0;-;157;54.51%;63;21.88%;44;15.28%;21;7.29%;288
NORDESTE;25;PB;251400;SAO JOAO DO CARIRI;9;3.8%;6;2.53%;118;49.79%;47;19.83%;19;8.02%;38;16.03%;237
NORDESTE;25;PB;250070;SAO JOAO DO RIO DO PEIXE;30;3.56%;25;2.97%;501;59.43%;139;16.49%;80;9.49%;68;8.07%;843
NORDESTE;25;PB;251410;SAO JOAO DO TIGRE;4;1.25%;6;1.87%;189;58.88%;84;26.17%;26;8.1%;12;3.74%;321
NORDESTE;25;PB;251420;SAO JOSE DA LAGOA TAPADA;14;2.86%;23;4.7%;302;61.76%;85;17.38%;41;8.38%;24;4.91%;489
NORDESTE;25;PB;251430;SAO JOSE DE CAIANA;15;5.49%;5;1.83%;153;56.04%;55;20.15%;32;11.72%;13;4.76%;273
NORDESTE;25;PB;251440;SAO JOSE DE ESPINHARAS;14;5.88%;12;5.04%;125;52.52%;46;19.33%;19;7.98%;22;9.24%;238
NORDESTE;25;PB;251450;SAO JOSE DE PIRANHAS;27;3.71%;23;3.16%;376;51.72%;130;17.88%;80;11%;91;12.52%;727
NORDESTE;25;PB;251455;SAO JOSE DE PRINCESA;8;3.09%;6;2.32%;141;54.44%;60;23.17%;24;9.27%;20;7.72%;259
NORDESTE;25;PB;251460;SAO JOSE DO BONFIM;13;6.5%;6;3%;137;68.5%;26;13%;15;7.5%;3;1.5%;200
NORDESTE;25;PB;251465;SAO JOSE DO BREJO DO CRUZ;2;3.45%;2;3.45%;27;46.55%;15;25.86%;4;6.9%;8;13.79%;58
NORDESTE;25;PB;251470;SAO JOSE DO SABUGI;2;0.73%;6;2.2%;140;51.28%;74;27.11%;27;9.89%;24;8.79%;273
NORDESTE;25;PB;251480;SAO JOSE DOS CORDEIROS;3;1.28%;3;1.28%;116;49.36%;55;23.4%;29;12.34%;29;12.34%;235
NORDESTE;25;PB;251445;SAO JOSE DOS RAMOS;17;6.23%;13;4.76%;115;42.12%;68;24.91%;33;12.09%;27;9.89%;273
NORDESTE;25;PB;251490;SAO MAMEDE;5;1.02%;6;1.22%;318;64.77%;92;18.74%;49;9.98%;21;4.28%;491
NORDESTE;25;PB;251500;SAO MIGUEL DE TAIPU;12;2.24%;22;4.1%;279;52.05%;91;16.98%;64;11.94%;68;12.69%;536
NORDESTE;25;PB;251510;SAO SEBASTIAO DE LAGOA DE ROCA;8;1.84%;12;2.76%;251;57.7%;88;20.23%;47;10.8%;29;6.67%;435
NORDESTE;25;PB;251520;SAO SEBASTIAO DO UMBUZEIRO;16;6.64%;8;3.32%;111;46.06%;50;20.75%;39;16.18%;17;7.05%;241
NORDESTE;25;PB;251540;SAO VICENTE DO SERIDO;6;1.09%;14;2.55%;310;56.57%;130;23.72%;55;10.04%;33;6.02%;548
NORDESTE;25;PB;251530;SAPE;52;3.47%;46;3.07%;695;46.4%;315;21.03%;193;12.88%;197;13.15%;1.498
NORDESTE;25;PB;251550;SERRA BRANCA;11;1.47%;11;1.47%;429;57.35%;137;18.32%;98;13.1%;62;8.29%;748
NORDESTE;25;PB;251560;SERRA DA RAIZ;3;1.54%;7;3.59%;108;55.38%;43;22.05%;23;11.79%;11;5.64%;195
NORDESTE;25;PB;251570;SERRA GRANDE;7;2.85%;2;0.81%;148;60.16%;45;18.29%;21;8.54%;23;9.35%;246
NORDESTE;25;PB;251580;SERRA REDONDA;3;1.74%;9;5.23%;75;43.6%;39;22.67%;20;11.63%;26;15.12%;172
NORDESTE;25;PB;251590;SERRARIA;9;2.44%;9;2.44%;209;56.64%;79;21.41%;31;8.4%;32;8.67%;369
NORDESTE;25;PB;251593;SERTAOZINHO;5;2.5%;5;2.5%;93;46.5%;51;25.5%;31;15.5%;15;7.5%;200
NORDESTE;25;PB;251597;SOBRADO;3;0.69%;12;2.75%;232;53.09%;101;23.11%;47;10.76%;42;9.61%;437
NORDESTE;25;PB;251600;SOLANEA;25;2.51%;26;2.61%;492;49.35%;247;24.77%;121;12.14%;86;8.63%;997
NORDESTE;25;PB;251610;SOLEDADE;39;7.1%;21;3.83%;274;49.91%;107;19.49%;58;10.56%;50;9.11%;549
NORDESTE;25;PB;251615;SOSSEGO;2;0.73%;5;1.82%;184;66.91%;53;19.27%;16;5.82%;15;5.45%;275
NORDESTE;25;PB;251620;SOUSA;89;6.27%;87;6.13%;771;54.3%;200;14.08%;113;7.96%;160;11.27%;1.420
NORDESTE;25;PB;251630;SUME;21;2.38%;31;3.51%;499;56.45%;174;19.68%;92;10.41%;67;7.58%;884
NORDESTE;25;PB;251640;TACIMA;13;2.64%;14;2.85%;244;49.59%;100;20.33%;60;12.2%;61;12.4%;492
NORDESTE;25;PB;251650;TAPEROA;38;4.98%;36;4.72%;413;54.13%;146;19.13%;64;8.39%;66;8.65%;763
NORDESTE;25;PB;251660;TAVARES;8;1.02%;10;1.27%;489;62.13%;185;23.51%;66;8.39%;29;3.68%;787
NORDESTE;25;PB;251670;TEIXEIRA;36;3.08%;33;2.83%;711;60.93%;213;18.25%;99;8.48%;75;6.43%;1.167
NORDESTE;25;PB;251675;TENORIO;2;1.12%;5;2.81%;91;51.12%;46;25.84%;22;12.36%;12;6.74%;178
NORDESTE;25;PB;251680;TRIUNFO;19;4.94%;23;5.97%;192;49.87%;70;18.18%;46;11.95%;35;9.09%;385
NORDESTE;25;PB;251690;UIRAUNA;101;14.72%;19;2.77%;329;47.96%;98;14.29%;60;8.75%;79;11.52%;686
NORDESTE;25;PB;251700;UMBUZEIRO;9;1.87%;18;3.73%;291;60.37%;94;19.5%;45;9.34%;25;5.19%;482
NORDESTE;25;PB;251710;VARZEA;2;1.19%;3;1.79%;98;58.33%;39;23.21%;12;7.14%;14;8.33%;168
NORDESTE;25;PB;251720;VIEIROPOLIS;3;0.97%;4;1.3%;183;59.42%;71;23.05%;26;8.44%;21;6.82%;308
NORDESTE;25;PB;250550;VISTA SERRANA;3;1.46%;3;1.46%;134;65.37%;43;20.98%;15;7.32%;7;3.41%;205
NORDESTE;25;PB;251740;ZABELE;1;0.96%;2;1.92%;65;62.5%;19;18.27%;8;7.69%;9;8.65%;104
TOTAL ESTADO PARAÍBA;;;;;4.317;2.7%;4.318;2.7%;88.421;55.38%;32.742;20.51%;16.426;10.29%;13.427;8.41%;159.651
NORDESTE;26;PE;260005;ABREU E LIMA;101;4.81%;73;3.48%;967;46.09%;347;16.54%;245;11.68%;365;17.4%;2.098
NORDESTE;26;PE;260010;AFOGADOS DA INGAZEIRA;39;1.04%;66;1.76%;2.163;57.53%;844;22.45%;407;10.82%;241;6.41%;3.760
NORDESTE;26;PE;260020;AFRANIO;26;3.25%;19;2.38%;424;53%;187;23.38%;78;9.75%;66;8.25%;800
NORDESTE;26;PE;260030;AGRESTINA;46;4.97%;26;2.81%;432;46.7%;156;16.86%;102;11.03%;163;17.62%;925
NORDESTE;26;PE;260040;AGUA PRETA;43;2.59%;44;2.65%;776;46.66%;328;19.72%;219;13.17%;253;15.21%;1.663
NORDESTE;26;PE;260050;AGUAS BELAS;57;2.1%;87;3.2%;1.508;55.54%;549;20.22%;292;10.76%;222;8.18%;2.715
NORDESTE;26;PE;260060;ALAGOINHA;22;2.74%;16;1.99%;419;52.18%;168;20.92%;95;11.83%;83;10.34%;803
NORDESTE;26;PE;260070;ALIANCA;7;1.18%;9;1.52%;309;52.2%;153;25.84%;71;11.99%;43;7.26%;592
NORDESTE;26;PE;260080;ALTINHO;33;4.53%;39;5.35%;399;54.73%;133;18.24%;74;10.15%;51;7%;729
NORDESTE;26;PE;260090;AMARAJI;8;3.85%;3;1.44%;121;58.17%;34;16.35%;19;9.13%;23;11.06%;208
NORDESTE;26;PE;260100;ANGELIM;39;6.62%;23;3.9%;311;52.8%;112;19.02%;51;8.66%;53;9%;589
NORDESTE;26;PE;260105;ARACOIABA;25;2.7%;21;2.27%;499;53.83%;179;19.31%;113;12.19%;90;9.71%;927
NORDESTE;26;PE;260110;ARARIPINA;139;4.5%;139;4.5%;1.827;59.18%;511;16.55%;274;8.88%;197;6.38%;3.087
NORDESTE;26;PE;260120;ARCOVERDE;88;4.09%;85;3.95%;1.211;56.22%;392;18.2%;218;10.12%;160;7.43%;2.154
NORDESTE;26;PE;260130;BARRA DE GUABIRABA;13;2.45%;12;2.26%;258;48.68%;111;20.94%;59;11.13%;77;14.53%;530
NORDESTE;26;PE;260140;BARREIROS;96;4.78%;71;3.54%;1.044;52.02%;356;17.74%;213;10.61%;227;11.31%;2.007
NORDESTE;26;PE;260150;BELEM DE MARIA;58;9.21%;18;2.86%;349;55.4%;107;16.98%;61;9.68%;37;5.87%;630
NORDESTE;26;PE;260160;BELEM DE SAO FRANCISCO;41;3.6%;40;3.51%;647;56.75%;211;18.51%;115;10.09%;86;7.54%;1.140
NORDESTE;26;PE;260170;BELO JARDIM;53;1.95%;63;2.32%;1.722;63.45%;476;17.54%;235;8.66%;165;6.08%;2.714
NORDESTE;26;PE;260180;BETANIA;22;3.54%;26;4.19%;289;46.54%;115;18.52%;88;14.17%;81;13.04%;621
NORDESTE;26;PE;260190;BEZERROS;43;2.28%;41;2.18%;933;49.5%;399;21.17%;232;12.31%;237;12.57%;1.885
NORDESTE;26;PE;260200;BODOCO;37;2.64%;52;3.72%;848;60.61%;233;16.65%;120;8.58%;109;7.79%;1.399
NORDESTE;26;PE;260210;BOM CONSELHO;100;5.78%;67;3.88%;884;51.13%;320;18.51%;192;11.1%;166;9.6%;1.729
NORDESTE;26;PE;260220;BOM JARDIM;106;6.22%;77;4.52%;846;49.65%;307;18.02%;213;12.5%;155;9.1%;1.704
NORDESTE;26;PE;260230;BONITO;38;1.89%;45;2.24%;940;46.84%;507;25.26%;285;14.2%;192;9.57%;2.007
NORDESTE;26;PE;260240;BREJAO;25;2.94%;21;2.47%;412;48.41%;183;21.5%;114;13.4%;96;11.28%;851
NORDESTE;26;PE;260250;BREJINHO;9;1.71%;8;1.52%;297;56.46%;126;23.95%;55;10.46%;31;5.89%;526
NORDESTE;26;PE;260260;BREJO DA MADRE DE DEUS;61;3.23%;50;2.65%;1.007;53.31%;351;18.58%;175;9.26%;245;12.97%;1.889
NORDESTE;26;PE;260270;BUENOS AIRES;38;5.78%;39;5.94%;277;42.16%;147;22.37%;76;11.57%;80;12.18%;657
NORDESTE;26;PE;260280;BUIQUE;84;2.74%;109;3.55%;1.631;53.16%;567;18.48%;361;11.77%;316;10.3%;3.068
NORDESTE;26;PE;260290;CABO DE SANTO AGOSTINHO;48;4.55%;33;3.13%;561;53.13%;198;18.75%;104;9.85%;112;10.61%;1.056
NORDESTE;26;PE;260300;CABROBO;48;3.48%;32;2.32%;744;53.99%;286;20.75%;144;10.45%;124;9%;1.378
NORDESTE;26;PE;260310;CACHOEIRINHA;26;2.19%;20;1.68%;711;59.9%;249;20.98%;105;8.85%;76;6.4%;1.187
NORDESTE;26;PE;260320;CAETES;27;1.59%;33;1.95%;867;51.18%;401;23.67%;211;12.46%;155;9.15%;1.694
NORDESTE;26;PE;260330;CALCADO;2;0.36%;3;0.53%;375;66.73%;160;28.47%;17;3.02%;5;0.89%;562
NORDESTE;26;PE;260340;CALUMBI;7;2.2%;4;1.26%;184;57.86%;65;20.44%;33;10.38%;25;7.86%;318
NORDESTE;26;PE;260345;CAMARAGIBE;95;4.77%;99;4.97%;998;50.15%;335;16.83%;208;10.45%;255;12.81%;1.990
NORDESTE;26;PE;260350;CAMOCIM DE SAO FELIX;16;2.26%;16;2.26%;389;54.94%;147;20.76%;71;10.03%;69;9.75%;708
NORDESTE;26;PE;260360;CAMUTANGA;12;2.15%;11;1.97%;304;54.58%;114;20.47%;57;10.23%;59;10.59%;557
NORDESTE;26;PE;260370;CANHOTINHO;38;4.09%;51;5.5%;439;47.31%;171;18.43%;110;11.85%;119;12.82%;928
NORDESTE;26;PE;260380;CAPOEIRAS;14;1.2%;21;1.79%;399;34.1%;304;25.98%;236;20.17%;196;16.75%;1.170
NORDESTE;26;PE;260390;CARNAIBA;17;2.48%;20;2.92%;427;62.24%;144;20.99%;52;7.58%;26;3.79%;686
NORDESTE;26;PE;260392;CARNAUBEIRA DA PENHA;67;7.85%;37;4.33%;475;55.62%;157;18.38%;73;8.55%;45;5.27%;854
NORDESTE;26;PE;260400;CARPINA;52;7.56%;20;2.91%;322;46.8%;100;14.53%;69;10.03%;125;18.17%;688
NORDESTE;26;PE;260410;CARUARU;328;5.42%;223;3.69%;2.832;46.81%;1.086;17.95%;709;11.72%;872;14.41%;6.050
NORDESTE;26;PE;260415;CASINHAS;38;4.64%;20;2.44%;419;51.16%;182;22.22%;87;10.62%;73;8.91%;819
NORDESTE;26;PE;260420;CATENDE;80;5.08%;99;6.29%;730;46.35%;265;16.83%;189;12%;212;13.46%;1.575
NORDESTE;26;PE;260430;CEDRO;13;2.2%;17;2.88%;349;59.05%;111;18.78%;59;9.98%;42;7.11%;591
NORDESTE;26;PE;260440;CHA DE ALEGRIA;23;3.37%;12;1.76%;357;52.35%;139;20.38%;86;12.61%;65;9.53%;682
NORDESTE;26;PE;260450;CHA GRANDE;35;4.21%;40;4.81%;419;50.36%;139;16.71%;95;11.42%;104;12.5%;832
NORDESTE;26;PE;260460;CONDADO;20;2.59%;26;3.36%;424;54.85%;149;19.28%;81;10.48%;73;9.44%;773
NORDESTE;26;PE;260470;CORRENTES;38;5.2%;27;3.69%;402;54.99%;126;17.24%;66;9.03%;72;9.85%;731
NORDESTE;26;PE;260480;CORTES;33;4.59%;33;4.59%;375;52.16%;134;18.64%;77;10.71%;67;9.32%;719
NORDESTE;26;PE;260490;CUMARU;158;29.37%;33;6.13%;165;30.67%;82;15.24%;40;7.43%;60;11.15%;538
NORDESTE;26;PE;260500;CUPIRA;15;1.45%;25;2.42%;572;55.48%;209;20.27%;119;11.54%;91;8.83%;1.031
NORDESTE;26;PE;260510;CUSTODIA;38;2.76%;51;3.71%;738;53.67%;268;19.49%;162;11.78%;118;8.58%;1.375
NORDESTE;26;PE;260515;DORMENTES;33;4.07%;27;3.33%;395;48.77%;159;19.63%;90;11.11%;106;13.09%;810
NORDESTE;26;PE;260520;ESCADA;82;3.99%;80;3.9%;907;44.18%;364;17.73%;244;11.89%;376;18.31%;2.053
NORDESTE;26;PE;260530;EXU;58;3.51%;72;4.36%;907;54.9%;298;18.04%;181;10.96%;136;8.23%;1.652
NORDESTE;26;PE;260540;FEIRA NOVA;29;4.78%;32;5.27%;338;55.68%;111;18.29%;47;7.74%;50;8.24%;607
NORDESTE;26;PE;260545;FERNANDO DE NORONHA;1;8.33%;0;-;7;58.33%;1;8.33%;3;25%;0;-;12
NORDESTE;26;PE;260550;FERREIROS;8;1.17%;16;2.33%;411;59.91%;131;19.1%;70;10.2%;50;7.29%;686
NORDESTE;26;PE;260560;FLORES;39;4.39%;35;3.94%;535;60.18%;145;16.31%;74;8.32%;61;6.86%;889
NORDESTE;26;PE;260570;FLORESTA;32;6.44%;17;3.42%;335;67.4%;65;13.08%;21;4.23%;27;5.43%;497
NORDESTE;26;PE;260580;FREI MIGUELINHO;14;2.8%;10;2%;269;53.8%;112;22.4%;42;8.4%;53;10.6%;500
NORDESTE;26;PE;260590;GAMELEIRA;44;6.32%;39;5.6%;363;52.16%;111;15.95%;52;7.47%;87;12.5%;696
NORDESTE;26;PE;260600;GARANHUNS;88;1.54%;114;1.99%;3.746;65.35%;1.105;19.28%;408;7.12%;271;4.73%;5.732
NORDESTE;26;PE;260610;GLORIA DO GOITA;26;2.16%;25;2.08%;638;53.03%;282;23.44%;124;10.31%;108;8.98%;1.203
NORDESTE;26;PE;260620;GOIANA;102;4.22%;88;3.64%;1.118;46.22%;447;18.48%;289;11.95%;375;15.5%;2.419
NORDESTE;26;PE;260630;GRANITO;37;11.86%;20;6.41%;152;48.72%;70;22.44%;22;7.05%;11;3.53%;312
NORDESTE;26;PE;260640;GRAVATA;73;2.54%;72;2.5%;1.517;52.75%;630;21.91%;292;10.15%;292;10.15%;2.876
NORDESTE;26;PE;260650;IATI;22;2.28%;29;3%;540;55.84%;196;20.27%;113;11.69%;67;6.93%;967
NORDESTE;26;PE;260660;IBIMIRIM;73;5.26%;54;3.89%;807;58.18%;221;15.93%;132;9.52%;100;7.21%;1.387
NORDESTE;26;PE;260670;IBIRAJUBA;12;3.15%;14;3.67%;218;57.22%;74;19.42%;37;9.71%;26;6.82%;381
NORDESTE;26;PE;260680;IGARASSU;109;5.05%;68;3.15%;1.043;48.29%;386;17.87%;271;12.55%;283;13.1%;2.160
NORDESTE;26;PE;260690;IGUARACY;19;2.93%;17;2.62%;385;59.32%;100;15.41%;57;8.78%;71;10.94%;649
NORDESTE;26;PE;260760;ILHA DE ITAMARACA;26;2.73%;22;2.31%;522;54.83%;188;19.75%;94;9.87%;100;10.5%;952
NORDESTE;26;PE;260700;INAJA;114;8.78%;93;7.16%;646;49.77%;214;16.49%;120;9.24%;111;8.55%;1.298
NORDESTE;26;PE;260710;INGAZEIRA;7;2.56%;4;1.47%;156;57.14%;55;20.15%;28;10.26%;23;8.42%;273
NORDESTE;26;PE;260720;IPOJUCA;61;3.04%;64;3.19%;1.073;53.52%;351;17.51%;208;10.37%;248;12.37%;2.005
NORDESTE;26;PE;260730;IPUBI;65;4.62%;54;3.84%;834;59.28%;227;16.13%;123;8.74%;104;7.39%;1.407
NORDESTE;26;PE;260740;ITACURUBA;7;3.57%;7;3.57%;142;72.45%;20;10.2%;10;5.1%;10;5.1%;196
NORDESTE;26;PE;260750;ITAIBA;39;3.48%;56;4.99%;570;50.8%;222;19.79%;132;11.76%;103;9.18%;1.122
NORDESTE;26;PE;260765;ITAMBE;41;2.45%;56;3.34%;885;52.8%;340;20.29%;184;10.98%;170;10.14%;1.676
NORDESTE;26;PE;260770;ITAPETIM;21;2.58%;23;2.83%;449;55.16%;175;21.5%;88;10.81%;58;7.13%;814
NORDESTE;26;PE;260775;ITAPISSUMA;23;4.16%;19;3.44%;287;51.9%;81;14.65%;70;12.66%;73;13.2%;553
NORDESTE;26;PE;260780;ITAQUITINGA;26;3.01%;33;3.82%;469;54.35%;165;19.12%;88;10.2%;82;9.5%;863
NORDESTE;26;PE;260790;JABOATAO DOS GUARARAPES;419;5.19%;274;3.39%;3.805;47.13%;1.355;16.78%;926;11.47%;1.294;16.03%;8.073
NORDESTE;26;PE;260795;JAQUEIRA;20;3.38%;11;1.86%;335;56.59%;107;18.07%;64;10.81%;55;9.29%;592
NORDESTE;26;PE;260800;JATAUBA;34;6.05%;24;4.27%;278;49.47%;118;21%;65;11.57%;43;7.65%;562
NORDESTE;26;PE;260805;JATOBA;24;3.19%;19;2.52%;437;58.03%;144;19.12%;68;9.03%;61;8.1%;753
NORDESTE;26;PE;260810;JOAO ALFREDO;44;3.35%;39;2.97%;695;52.93%;262;19.95%;149;11.35%;124;9.44%;1.313
NORDESTE;26;PE;260820;JOAQUIM NABUCO;40;5.46%;22;3.01%;347;47.4%;146;19.95%;90;12.3%;87;11.89%;732
NORDESTE;26;PE;260825;JUCATI;16;2.92%;13;2.37%;310;56.57%;95;17.34%;60;10.95%;54;9.85%;548
NORDESTE;26;PE;260830;JUPI;34;5.09%;33;4.94%;386;57.78%;122;18.26%;55;8.23%;38;5.69%;668
NORDESTE;26;PE;260840;JUREMA;17;2.08%;19;2.32%;481;58.73%;176;21.49%;76;9.28%;50;6.11%;819
NORDESTE;26;PE;260850;LAGOA DE ITAENGA;18;2.26%;21;2.63%;379;47.55%;219;27.48%;101;12.67%;59;7.4%;797
NORDESTE;26;PE;260845;LAGOA DO CARRO;59;5.37%;24;2.19%;536;48.82%;234;21.31%;116;10.56%;129;11.75%;1.098
NORDESTE;26;PE;260860;LAGOA DO OURO;8;1.44%;11;1.97%;313;56.19%;128;22.98%;62;11.13%;35;6.28%;557
