Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
NORDESTE;21;MA;211245;TURILANDIA;49;2.66%;48;2.61%;1.325;72.05%;251;13.65%;78;4.24%;88;4.79%;1.839
NORDESTE;21;MA;211250;TUTOIA;98;4.19%;104;4.44%;1.285;54.91%;390;16.67%;207;8.85%;256;10.94%;2.340
NORDESTE;21;MA;211260;URBANO SANTOS;74;5.71%;70;5.41%;717;55.37%;209;16.14%;107;8.26%;118;9.11%;1.295
NORDESTE;21;MA;211270;VARGEM GRANDE;190;7.6%;149;5.96%;1.406;56.24%;300;12%;210;8.4%;245;9.8%;2.500
NORDESTE;21;MA;211280;VIANA;140;4.76%;172;5.85%;1.792;60.97%;383;13.03%;229;7.79%;223;7.59%;2.939
NORDESTE;21;MA;211285;VILA NOVA DOS MARTIRIOS;22;2.59%;35;4.12%;543;63.88%;160;18.82%;63;7.41%;27;3.18%;850
NORDESTE;21;MA;211290;VITORIA DO MEARIM;47;3.03%;74;4.78%;969;62.56%;231;14.91%;103;6.65%;125;8.07%;1.549
NORDESTE;21;MA;211300;VITORINO FREIRE;94;6.42%;83;5.67%;769;52.49%;203;13.86%;154;10.51%;162;11.06%;1.465
NORDESTE;21;MA;211400;ZE DOCA;96;3.92%;99;4.04%;1.487;60.74%;402;16.42%;173;7.07%;191;7.8%;2.448
TOTAL ESTADO MARANHÃO;;;;;19.706;6.14%;15.763;4.91%;186.865;58.25%;48.306;15.06%;25.295;7.89%;24.845;7.75%;320.780
NORDESTE;25;PB;250010;AGUA BRANCA;14;2.2%;14;2.2%;399;62.83%;136;21.42%;48;7.56%;24;3.78%;635
NORDESTE;25;PB;250020;AGUIAR;7;2.89%;7;2.89%;127;52.48%;35;14.46%;27;11.16%;39;16.12%;242
NORDESTE;25;PB;250030;ALAGOA GRANDE;68;4.16%;47;2.87%;931;56.91%;294;17.97%;151;9.23%;145;8.86%;1.636
NORDESTE;25;PB;250040;ALAGOA NOVA;21;1.56%;38;2.83%;788;58.59%;289;21.49%;120;8.92%;89;6.62%;1.345
NORDESTE;25;PB;250050;ALAGOINHA;35;3.72%;29;3.08%;537;57.07%;171;18.17%;90;9.56%;79;8.4%;941
NORDESTE;25;PB;250053;ALCANTIL;6;1.65%;8;2.2%;230;63.36%;74;20.39%;27;7.44%;18;4.96%;363
NORDESTE;25;PB;250057;ALGODAO DE JANDAIRA;2;0.9%;7;3.14%;149;66.82%;39;17.49%;15;6.73%;11;4.93%;223
NORDESTE;25;PB;250060;ALHANDRA;51;5.15%;27;2.73%;516;52.12%;207;20.91%;89;8.99%;100;10.1%;990
NORDESTE;25;PB;250073;AMPARO;4;2.7%;1;0.68%;66;44.59%;44;29.73%;15;10.14%;18;12.16%;148
NORDESTE;25;PB;250077;APARECIDA;10;2.15%;13;2.79%;298;63.95%;82;17.6%;33;7.08%;30;6.44%;466
NORDESTE;25;PB;250080;ARACAGI;25;2.89%;37;4.28%;474;54.86%;170;19.68%;76;8.8%;82;9.49%;864
NORDESTE;25;PB;250090;ARARA;18;3.64%;20;4.05%;286;57.89%;99;20.04%;39;7.89%;32;6.48%;494
NORDESTE;25;PB;250100;ARARUNA;15;1.59%;30;3.17%;553;58.46%;172;18.18%;109;11.52%;67;7.08%;946
NORDESTE;25;PB;250110;AREIA;35;4.08%;32;3.73%;504;58.74%;171;19.93%;70;8.16%;46;5.36%;858
NORDESTE;25;PB;250115;AREIA DE BARAUNAS;0;-;3;2.04%;88;59.86%;25;17.01%;17;11.56%;14;9.52%;147
NORDESTE;25;PB;250120;AREIAL;2;0.45%;10;2.25%;282;63.37%;93;20.9%;31;6.97%;27;6.07%;445
NORDESTE;25;PB;250130;AROEIRAS;24;2.19%;33;3.01%;585;53.33%;210;19.14%;111;10.12%;134;12.22%;1.097
NORDESTE;25;PB;250135;ASSUNCAO;5;1.36%;9;2.45%;194;52.86%;94;25.61%;39;10.63%;26;7.08%;367
NORDESTE;25;PB;250140;BAIA DA TRAICAO;5;1.68%;5;1.68%;169;56.71%;61;20.47%;43;14.43%;15;5.03%;298
NORDESTE;25;PB;250150;BANANEIRAS;24;2.66%;25;2.77%;477;52.88%;200;22.17%;101;11.2%;75;8.31%;902
NORDESTE;25;PB;250153;BARAUNA;5;1.74%;9;3.14%;179;62.37%;59;20.56%;26;9.06%;9;3.14%;287
NORDESTE;25;PB;250160;BARRA DE SANTA ROSA;11;1.62%;19;2.8%;448;66.08%;116;17.11%;48;7.08%;36;5.31%;678
NORDESTE;25;PB;250157;BARRA DE SANTANA;17;3.95%;13;3.02%;243;56.51%;69;16.05%;41;9.53%;47;10.93%;430
NORDESTE;25;PB;250170;BARRA DE SAO MIGUEL;8;1.74%;6;1.31%;275;59.91%;86;18.74%;56;12.2%;28;6.1%;459
NORDESTE;25;PB;250180;BAYEUX;170;6.36%;145;5.43%;1.270;47.55%;416;15.57%;273;10.22%;397;14.86%;2.671
NORDESTE;25;PB;250190;BELEM;46;5.03%;34;3.72%;515;56.35%;180;19.69%;85;9.3%;54;5.91%;914
NORDESTE;25;PB;250200;BELEM DO BREJO DO CRUZ;10;4.12%;12;4.94%;109;44.86%;46;18.93%;22;9.05%;44;18.11%;243
NORDESTE;25;PB;250205;BERNARDINO BATISTA;4;1.42%;5;1.77%;190;67.38%;52;18.44%;26;9.22%;5;1.77%;282
NORDESTE;25;PB;250210;BOA VENTURA;13;3.31%;16;4.07%;251;63.87%;69;17.56%;23;5.85%;21;5.34%;393
NORDESTE;25;PB;250215;BOA VISTA;9;2.61%;5;1.45%;209;60.58%;63;18.26%;39;11.3%;20;5.8%;345
NORDESTE;25;PB;250220;BOM JESUS;13;7.22%;3;1.67%;111;61.67%;32;17.78%;9;5%;12;6.67%;180
NORDESTE;25;PB;250230;BOM SUCESSO;8;4.19%;8;4.19%;109;57.07%;42;21.99%;15;7.85%;9;4.71%;191
NORDESTE;25;PB;250240;BONITO DE SANTA FE;28;5.53%;20;3.95%;292;57.71%;100;19.76%;36;7.11%;30;5.93%;506
NORDESTE;25;PB;250250;BOQUEIRAO;17;1.63%;25;2.4%;559;53.75%;232;22.31%;105;10.1%;102;9.81%;1.040
NORDESTE;25;PB;250270;BORBOREMA;13;4.85%;18;6.72%;150;55.97%;48;17.91%;21;7.84%;18;6.72%;268
NORDESTE;25;PB;250280;BREJO DO CRUZ;13;1.71%;20;2.63%;470;61.84%;156;20.53%;60;7.89%;41;5.39%;760
NORDESTE;25;PB;250290;BREJO DOS SANTOS;5;1.75%;10;3.51%;173;60.7%;69;24.21%;16;5.61%;12;4.21%;285
NORDESTE;25;PB;250300;CAAPORA;32;2.83%;32;2.83%;620;54.92%;229;20.28%;115;10.19%;101;8.95%;1.129
NORDESTE;25;PB;250310;CABACEIRAS;1;0.4%;3;1.19%;146;57.71%;64;25.3%;20;7.91%;19;7.51%;253
NORDESTE;25;PB;250320;CABEDELO;21;0.75%;50;1.78%;1.754;62.35%;596;21.19%;263;9.35%;129;4.59%;2.813
NORDESTE;25;PB;250330;CACHOEIRA DOS INDIOS;13;2.4%;25;4.61%;319;58.86%;100;18.45%;52;9.59%;33;6.09%;542
NORDESTE;25;PB;250340;CACIMBA DE AREIA;2;0.73%;9;3.27%;152;55.27%;69;25.09%;23;8.36%;20;7.27%;275
NORDESTE;25;PB;250350;CACIMBA DE DENTRO;16;2.78%;15;2.61%;311;54.09%;121;21.04%;64;11.13%;48;8.35%;575
NORDESTE;25;PB;250355;CACIMBAS;17;2.54%;19;2.84%;458;68.56%;109;16.32%;42;6.29%;23;3.44%;668
NORDESTE;25;PB;250360;CAICARA;11;3.99%;8;2.9%;137;49.64%;61;22.1%;30;10.87%;29;10.51%;276
NORDESTE;25;PB;250370;CAJAZEIRAS;50;2.2%;67;2.95%;1.494;65.67%;393;17.27%;153;6.73%;118;5.19%;2.275
NORDESTE;25;PB;250375;CAJAZEIRINHAS;9;4.35%;10;4.83%;112;54.11%;20;9.66%;16;7.73%;40;19.32%;207
NORDESTE;25;PB;250380;CALDAS BRANDAO;9;1.97%;15;3.28%;245;53.49%;90;19.65%;61;13.32%;38;8.3%;458
NORDESTE;25;PB;250390;CAMALAU;4;0.9%;20;4.48%;263;58.97%;86;19.28%;45;10.09%;28;6.28%;446
NORDESTE;25;PB;250400;CAMPINA GRANDE;256;2.72%;257;2.73%;5.675;60.39%;1.872;19.92%;814;8.66%;523;5.57%;9.397
NORDESTE;25;PB;250403;CAPIM;7;1.18%;9;1.52%;354;59.8%;141;23.82%;53;8.95%;28;4.73%;592
NORDESTE;25;PB;250407;CARAUBAS;3;1.25%;8;3.33%;131;54.58%;53;22.08%;29;12.08%;16;6.67%;240
NORDESTE;25;PB;250410;CARRAPATEIRA;2;1.68%;7;5.88%;69;57.98%;31;26.05%;6;5.04%;4;3.36%;119
NORDESTE;25;PB;250415;CASSERENGUE;11;2.38%;11;2.38%;275;59.4%;101;21.81%;36;7.78%;29;6.26%;463
NORDESTE;25;PB;250420;CATINGUEIRA;15;5.05%;13;4.38%;187;62.96%;37;12.46%;16;5.39%;29;9.76%;297
NORDESTE;25;PB;250430;CATOLE DO ROCHA;17;1.34%;25;1.97%;773;60.96%;257;20.27%;111;8.75%;85;6.7%;1.268
NORDESTE;25;PB;250435;CATURITE;15;3.61%;13;3.13%;246;59.28%;65;15.66%;44;10.6%;32;7.71%;415
NORDESTE;25;PB;250440;CONCEICAO;42;4.84%;29;3.34%;484;55.82%;144;16.61%;88;10.15%;80;9.23%;867
NORDESTE;25;PB;250450;CONDADO;10;2.7%;8;2.16%;242;65.23%;69;18.6%;22;5.93%;20;5.39%;371
NORDESTE;25;PB;250460;CONDE;45;3.3%;45;3.3%;757;55.46%;243;17.8%;166;12.16%;109;7.99%;1.365
NORDESTE;25;PB;250470;CONGO;20;5.93%;10;2.97%;198;58.75%;45;13.35%;30;8.9%;34;10.09%;337
NORDESTE;25;PB;250480;COREMAS;15;1.53%;43;4.38%;568;57.9%;173;17.64%;107;10.91%;75;7.65%;981
NORDESTE;25;PB;250485;COXIXOLA;3;2.73%;4;3.64%;61;55.45%;25;22.73%;10;9.09%;7;6.36%;110
NORDESTE;25;PB;250490;CRUZ DO ESPIRITO SANTO;30;2.72%;28;2.54%;503;45.64%;223;20.24%;162;14.7%;156;14.16%;1.102
NORDESTE;25;PB;250500;CUBATI;8;1.75%;12;2.63%;233;50.98%;124;27.13%;53;11.6%;27;5.91%;457
NORDESTE;25;PB;250510;CUITE;7;0.73%;15;1.57%;641;67.26%;181;18.99%;70;7.35%;39;4.09%;953
NORDESTE;25;PB;250523;CUITE DE MAMANGUAPE;8;2.35%;9;2.64%;194;56.89%;59;17.3%;44;12.9%;27;7.92%;341
NORDESTE;25;PB;250520;CUITEGI;41;12.46%;14;4.26%;156;47.42%;51;15.5%;31;9.42%;36;10.94%;329
NORDESTE;25;PB;250527;CURRAL DE CIMA;22;6.45%;12;3.52%;163;47.8%;61;17.89%;46;13.49%;37;10.85%;341
NORDESTE;25;PB;250530;CURRAL VELHO;5;4.39%;4;3.51%;70;61.4%;17;14.91%;10;8.77%;8;7.02%;114
NORDESTE;25;PB;250535;DAMIAO;11;3.26%;10;2.97%;200;59.35%;65;19.29%;33;9.79%;18;5.34%;337
NORDESTE;25;PB;250540;DESTERRO;9;1.48%;16;2.63%;361;59.28%;119;19.54%;62;10.18%;42;6.9%;609
NORDESTE;25;PB;250560;DIAMANTE;16;3.25%;15;3.04%;296;60.04%;83;16.84%;41;8.32%;42;8.52%;493
NORDESTE;25;PB;250570;DONA INES;8;1.12%;17;2.38%;489;68.58%;130;18.23%;35;4.91%;34;4.77%;713
NORDESTE;25;PB;250580;DUAS ESTRADAS;7;3.37%;5;2.4%;111;53.37%;46;22.12%;19;9.13%;20;9.62%;208
NORDESTE;25;PB;250590;EMAS;6;3.23%;7;3.76%;121;65.05%;30;16.13%;13;6.99%;9;4.84%;186
NORDESTE;25;PB;250600;ESPERANCA;66;3.87%;38;2.23%;921;54.05%;337;19.78%;178;10.45%;164;9.62%;1.704
NORDESTE;25;PB;250610;FAGUNDES;27;3.58%;29;3.85%;442;58.62%;131;17.37%;76;10.08%;49;6.5%;754
NORDESTE;25;PB;250620;FREI MARTINHO;1;0.93%;4;3.74%;52;48.6%;30;28.04%;14;13.08%;6;5.61%;107
NORDESTE;25;PB;250625;GADO BRAVO;7;1.32%;18;3.4%;339;63.96%;95;17.92%;40;7.55%;31;5.85%;530
NORDESTE;25;PB;250630;GUARABIRA;21;1.19%;25;1.41%;1.024;57.95%;397;22.47%;171;9.68%;129;7.3%;1.767
NORDESTE;25;PB;250640;GURINHEM;49;5.55%;17;1.93%;513;58.1%;162;18.35%;76;8.61%;66;7.47%;883
NORDESTE;25;PB;250650;GURJAO;3;1.41%;7;3.29%;136;63.85%;39;18.31%;14;6.57%;14;6.57%;213
NORDESTE;25;PB;250660;IBIARA;5;1.57%;9;2.83%;217;68.24%;50;15.72%;20;6.29%;17;5.35%;318
NORDESTE;25;PB;250260;IGARACY;7;2.98%;4;1.7%;121;51.49%;48;20.43%;30;12.77%;25;10.64%;235
NORDESTE;25;PB;250670;IMACULADA;18;2.81%;22;3.43%;388;60.53%;122;19.03%;54;8.42%;37;5.77%;641
NORDESTE;25;PB;250680;INGA;27;2.78%;32;3.29%;535;55.04%;191;19.65%;98;10.08%;89;9.16%;972
NORDESTE;25;PB;250690;ITABAIANA;127;11.22%;51;4.51%;535;47.26%;170;15.02%;118;10.42%;131;11.57%;1.132
NORDESTE;25;PB;250700;ITAPORANGA;19;1.74%;54;4.94%;649;59.32%;193;17.64%;106;9.69%;73;6.67%;1.094
NORDESTE;25;PB;250710;ITAPOROROCA;37;3.4%;34;3.13%;614;56.49%;200;18.4%;121;11.13%;81;7.45%;1.087
NORDESTE;25;PB;250720;ITATUBA;40;5.5%;22;3.03%;420;57.77%;137;18.84%;64;8.8%;44;6.05%;727
NORDESTE;25;PB;250730;JACARAU;10;1.03%;29;2.99%;473;48.81%;240;24.77%;111;11.46%;106;10.94%;969
NORDESTE;25;PB;250740;JERICO;7;1.72%;14;3.43%;244;59.8%;95;23.28%;31;7.6%;17;4.17%;408
NORDESTE;25;PB;250750;JOAO PESSOA;522;4.76%;433;3.95%;6.176;56.33%;1.817;16.57%;1.003;9.15%;1.013;9.24%;10.964
NORDESTE;25;PB;251365;JOCA CLAUDINO;3;2.44%;4;3.25%;71;57.72%;32;26.02%;7;5.69%;6;4.88%;123
NORDESTE;25;PB;250760;JUAREZ TAVORA;6;1.08%;5;0.9%;414;74.73%;95;17.15%;18;3.25%;16;2.89%;554
NORDESTE;25;PB;250770;JUAZEIRINHO;38;4%;23;2.42%;477;50.26%;216;22.76%;102;10.75%;93;9.8%;949
NORDESTE;25;PB;250780;JUNCO DO SERIDO;4;0.92%;2;0.46%;261;59.86%;100;22.94%;57;13.07%;12;2.75%;436
NORDESTE;25;PB;250790;JURIPIRANGA;9;1.45%;7;1.13%;334;53.87%;156;25.16%;75;12.1%;39;6.29%;620
NORDESTE;25;PB;250800;JURU;14;3.1%;20;4.43%;288;63.86%;78;17.29%;30;6.65%;21;4.66%;451
NORDESTE;25;PB;250810;LAGOA;9;3.38%;4;1.5%;150;56.39%;52;19.55%;30;11.28%;21;7.89%;266
NORDESTE;25;PB;250820;LAGOA DE DENTRO;29;6.58%;9;2.04%;245;55.56%;70;15.87%;57;12.93%;31;7.03%;441
NORDESTE;25;PB;250830;LAGOA SECA;40;3.14%;36;2.82%;724;56.78%;240;18.82%;136;10.67%;99;7.76%;1.275
NORDESTE;25;PB;250840;LASTRO;6;3.37%;8;4.49%;103;57.87%;35;19.66%;19;10.67%;7;3.93%;178
NORDESTE;25;PB;250850;LIVRAMENTO;10;2.17%;11;2.39%;300;65.22%;87;18.91%;31;6.74%;21;4.57%;460
NORDESTE;25;PB;250855;LOGRADOURO;5;2.76%;2;1.1%;99;54.7%;28;15.47%;17;9.39%;30;16.57%;181
NORDESTE;25;PB;250860;LUCENA;33;3.52%;46;4.91%;563;60.09%;160;17.08%;71;7.58%;64;6.83%;937
NORDESTE;25;PB;250870;MAE D'AGUA;2;1.01%;5;2.53%;137;69.19%;35;17.68%;13;6.57%;6;3.03%;198
NORDESTE;25;PB;250880;MALTA;1;0.57%;4;2.27%;112;63.64%;36;20.45%;15;8.52%;8;4.55%;176
NORDESTE;25;PB;250890;MAMANGUAPE;50;2.02%;76;3.07%;1.310;52.84%;515;20.77%;293;11.82%;235;9.48%;2.479
NORDESTE;25;PB;250900;MANAIRA;22;4.28%;23;4.47%;306;59.53%;85;16.54%;47;9.14%;31;6.03%;514
NORDESTE;25;PB;250905;MARCACAO;7;1.2%;18;3.08%;365;62.39%;117;20%;56;9.57%;22;3.76%;585
NORDESTE;25;PB;250910;MARI;19;1.49%;28;2.2%;763;60.03%;256;20.14%;121;9.52%;84;6.61%;1.271
NORDESTE;25;PB;250915;MARIZOPOLIS;4;0.99%;4;0.99%;237;58.37%;100;24.63%;37;9.11%;24;5.91%;406
NORDESTE;25;PB;250920;MASSARANDUBA;10;1.4%;11;1.54%;440;61.71%;148;20.76%;54;7.57%;50;7.01%;713
NORDESTE;25;PB;250930;MATARACA;27;3.39%;21;2.63%;334;41.91%;182;22.84%;99;12.42%;134;16.81%;797
NORDESTE;25;PB;250933;MATINHAS;28;11.16%;7;2.79%;96;38.25%;43;17.13%;36;14.34%;41;16.33%;251
NORDESTE;25;PB;250937;MATO GROSSO;1;0.56%;3;1.69%;106;59.55%;32;17.98%;22;12.36%;14;7.87%;178
NORDESTE;25;PB;250939;MATUREIA;21;3.41%;21;3.41%;361;58.6%;113;18.34%;64;10.39%;36;5.84%;616
NORDESTE;25;PB;250940;MOGEIRO;53;6.04%;25;2.85%;510;58.09%;166;18.91%;82;9.34%;42;4.78%;878
NORDESTE;25;PB;250950;MONTADAS;10;2.64%;17;4.49%;222;58.58%;73;19.26%;35;9.23%;22;5.8%;379
NORDESTE;25;PB;250960;MONTE HOREBE;1;0.39%;5;1.95%;169;65.76%;48;18.68%;21;8.17%;13;5.06%;257
NORDESTE;25;PB;250970;MONTEIRO;32;1.63%;53;2.71%;1.105;56.41%;394;20.11%;198;10.11%;177;9.04%;1.959
NORDESTE;25;PB;250980;MULUNGU;19;3.53%;9;1.67%;313;58.18%;105;19.52%;53;9.85%;39;7.25%;538
NORDESTE;25;PB;250990;NATUBA;11;2.08%;17;3.21%;332;62.76%;91;17.2%;49;9.26%;29;5.48%;529
NORDESTE;25;PB;251000;NAZAREZINHO;11;3.65%;5;1.66%;169;56.15%;54;17.94%;28;9.3%;34;11.3%;301
NORDESTE;25;PB;251010;NOVA FLORESTA;18;3.72%;18;3.72%;308;63.64%;83;17.15%;36;7.44%;21;4.34%;484
NORDESTE;25;PB;251020;NOVA OLINDA;8;2.07%;13;3.36%;254;65.63%;65;16.8%;23;5.94%;24;6.2%;387
NORDESTE;25;PB;251030;NOVA PALMEIRA;2;1.12%;6;3.37%;105;58.99%;41;23.03%;20;11.24%;4;2.25%;178
NORDESTE;25;PB;251040;OLHO D'AGUA;10;3.38%;8;2.7%;177;59.8%;49;16.55%;19;6.42%;33;11.15%;296
NORDESTE;25;PB;251050;OLIVEDOS;5;2.65%;9;4.76%;108;57.14%;38;20.11%;11;5.82%;18;9.52%;189
NORDESTE;25;PB;251060;OURO VELHO;2;1.09%;5;2.73%;108;59.02%;39;21.31%;23;12.57%;6;3.28%;183
NORDESTE;25;PB;251065;PARARI;3;3.9%;3;3.9%;39;50.65%;14;18.18%;4;5.19%;14;18.18%;77
NORDESTE;25;PB;251070;PASSAGEM;3;2.16%;6;4.32%;83;59.71%;24;17.27%;16;11.51%;7;5.04%;139
NORDESTE;25;PB;251080;PATOS;56;1.41%;94;2.37%;2.524;63.77%;763;19.28%;333;8.41%;188;4.75%;3.958
NORDESTE;25;PB;251090;PAULISTA;14;2.32%;9;1.49%;351;58.21%;125;20.73%;61;10.12%;43;7.13%;603
NORDESTE;25;PB;251100;PEDRA BRANCA;9;4.71%;5;2.62%;110;57.59%;30;15.71%;17;8.9%;20;10.47%;191
NORDESTE;25;PB;251110;PEDRA LAVRADA;8;2.45%;8;2.45%;208;63.8%;60;18.4%;26;7.98%;16;4.91%;326
NORDESTE;25;PB;251120;PEDRAS DE FOGO;51;2.94%;56;3.23%;951;54.88%;337;19.45%;169;9.75%;169;9.75%;1.733
NORDESTE;25;PB;251272;PEDRO REGIS;7;2.68%;7;2.68%;137;52.49%;51;19.54%;31;11.88%;28;10.73%;261
NORDESTE;25;PB;251130;PIANCO;15;2.22%;30;4.43%;414;61.15%;123;18.17%;59;8.71%;36;5.32%;677
NORDESTE;25;PB;251140;PICUI;17;1.47%;24;2.07%;692;59.66%;275;23.71%;97;8.36%;55;4.74%;1.160
NORDESTE;25;PB;251150;PILAR;10;1.25%;16;2.01%;434;54.39%;182;22.81%;98;12.28%;58;7.27%;798
NORDESTE;25;PB;251160;PILOES;32;6.53%;28;5.71%;262;53.47%;74;15.1%;48;9.8%;46;9.39%;490
NORDESTE;25;PB;251170;PILOEZINHOS;12;3.38%;10;2.82%;192;54.08%;57;16.06%;41;11.55%;43;12.11%;355
NORDESTE;25;PB;251180;PIRPIRITUBA;10;3.01%;11;3.31%;155;46.69%;55;16.57%;43;12.95%;58;17.47%;332
NORDESTE;25;PB;251190;PITIMBU;8;1.94%;11;2.66%;184;44.55%;113;27.36%;50;12.11%;47;11.38%;413
NORDESTE;25;PB;251200;POCINHOS;20;1.82%;30;2.72%;633;57.49%;216;19.62%;105;9.54%;97;8.81%;1.101
NORDESTE;25;PB;251203;POCO DANTAS;5;2.06%;4;1.65%;149;61.32%;43;17.7%;22;9.05%;20;8.23%;243
NORDESTE;25;PB;251207;POCO DE JOSE DE MOURA;11;5.16%;7;3.29%;119;55.87%;42;19.72%;20;9.39%;14;6.57%;213
NORDESTE;25;PB;251210;POMBAL;37;2.62%;35;2.48%;882;62.42%;258;18.26%;118;8.35%;83;5.87%;1.413
NORDESTE;25;PB;251220;PRATA;7;3.04%;1;0.43%;149;64.78%;44;19.13%;13;5.65%;16;6.96%;230
NORDESTE;25;PB;251230;PRINCESA ISABEL;21;1.83%;44;3.84%;718;62.65%;220;19.2%;84;7.33%;59;5.15%;1.146
NORDESTE;25;PB;251240;PUXINANA;9;1.03%;19;2.17%;524;59.95%;181;20.71%;104;11.9%;37;4.23%;874
NORDESTE;25;PB;251250;QUEIMADAS;91;2.88%;114;3.61%;1.746;55.25%;588;18.61%;314;9.94%;307;9.72%;3.160
NORDESTE;25;PB;251260;QUIXABA;3;2.61%;2;1.74%;65;56.52%;30;26.09%;11;9.57%;4;3.48%;115
NORDESTE;25;PB;251270;REMIGIO;14;1.99%;16;2.27%;417;59.23%;147;20.88%;78;11.08%;32;4.55%;704
NORDESTE;25;PB;251274;RIACHAO;4;2%;5;2.5%;118;59%;39;19.5%;22;11%;12;6%;200
NORDESTE;25;PB;251275;RIACHAO DO BACAMARTE;10;3.56%;15;5.34%;158;56.23%;50;17.79%;28;9.96%;20;7.12%;281
NORDESTE;25;PB;251276;RIACHAO DO POCO;9;4.04%;14;6.28%;126;56.5%;32;14.35%;26;11.66%;16;7.17%;223
NORDESTE;25;PB;251278;RIACHO DE SANTO ANTONIO;4;3.54%;3;2.65%;39;34.51%;13;11.5%;16;14.16%;38;33.63%;113
NORDESTE;25;PB;251280;RIACHO DOS CAVALOS;10;1.91%;11;2.1%;281;53.63%;108;20.61%;55;10.5%;59;11.26%;524
NORDESTE;25;PB;251290;RIO TINTO;56;3.52%;47;2.96%;846;53.24%;326;20.52%;164;10.32%;150;9.44%;1.589
NORDESTE;25;PB;251300;SALGADINHO;4;2.04%;5;2.55%;132;67.35%;35;17.86%;11;5.61%;9;4.59%;196
NORDESTE;25;PB;251310;SALGADO DE SAO FELIX;14;1.76%;16;2.02%;452;56.93%;161;20.28%;87;10.96%;64;8.06%;794
NORDESTE;25;PB;251315;SANTA CECILIA;19;4.53%;10;2.39%;207;49.4%;106;25.3%;48;11.46%;29;6.92%;419
NORDESTE;25;PB;251320;SANTA CRUZ;3;0.9%;13;3.92%;210;63.25%;63;18.98%;29;8.73%;14;4.22%;332
NORDESTE;25;PB;251330;SANTA HELENA;15;4.84%;5;1.61%;169;54.52%;75;24.19%;23;7.42%;23;7.42%;310
NORDESTE;25;PB;251335;SANTA INES;7;4.32%;8;4.94%;87;53.7%;35;21.6%;16;9.88%;9;5.56%;162
NORDESTE;25;PB;251340;SANTA LUZIA;9;1.12%;16;1.99%;507;63.14%;162;20.17%;64;7.97%;45;5.6%;803
NORDESTE;25;PB;251370;SANTA RITA;280;8.54%;103;3.14%;1.755;53.52%;543;16.56%;302;9.21%;296;9.03%;3.279
NORDESTE;25;PB;251380;SANTA TERESINHA;4;1.61%;10;4.02%;158;63.45%;48;19.28%;18;7.23%;11;4.42%;249
NORDESTE;25;PB;251350;SANTANA DE MANGUEIRA;5;2.1%;6;2.52%;138;57.98%;44;18.49%;31;13.03%;14;5.88%;238
NORDESTE;25;PB;251360;SANTANA DOS GARROTES;11;2.83%;9;2.31%;206;52.96%;84;21.59%;39;10.03%;40;10.28%;389
NORDESTE;25;PB;251385;SANTO ANDRE;1;0.74%;2;1.47%;64;47.06%;38;27.94%;20;14.71%;11;8.09%;136
NORDESTE;25;PB;251392;SAO BENTINHO;2;0.76%;9;3.44%;167;63.74%;46;17.56%;24;9.16%;14;5.34%;262
NORDESTE;25;PB;251390;SAO BENTO;19;1.31%;32;2.2%;867;59.71%;315;21.69%;128;8.82%;91;6.27%;1.452
NORDESTE;25;PB;251396;SAO DOMINGOS;1;0.75%;2;1.5%;85;63.91%;31;23.31%;10;7.52%;4;3.01%;133
NORDESTE;25;PB;251394;SAO DOMINGOS DO CARIRI;1;0.58%;2;1.17%;103;60.23%;38;22.22%;18;10.53%;9;5.26%;171
NORDESTE;25;PB;251398;SAO FRANCISCO;2;1.04%;8;4.17%;116;60.42%;36;18.75%;15;7.81%;15;7.81%;192
NORDESTE;25;PB;251400;SAO JOAO DO CARIRI;5;1.93%;5;1.93%;168;64.86%;47;18.15%;21;8.11%;13;5.02%;259
NORDESTE;25;PB;250070;SAO JOAO DO RIO DO PEIXE;25;2.85%;20;2.28%;500;57.01%;164;18.7%;87;9.92%;81;9.24%;877
NORDESTE;25;PB;251410;SAO JOAO DO TIGRE;2;0.81%;5;2.02%;153;61.69%;48;19.35%;26;10.48%;14;5.65%;248
NORDESTE;25;PB;251420;SAO JOSE DA LAGOA TAPADA;25;6.6%;20;5.28%;226;59.63%;55;14.51%;33;8.71%;20;5.28%;379
NORDESTE;25;PB;251430;SAO JOSE DE CAIANA;5;1.49%;8;2.39%;202;60.3%;66;19.7%;30;8.96%;24;7.16%;335
NORDESTE;25;PB;251440;SAO JOSE DE ESPINHARAS;7;2.86%;3;1.22%;142;57.96%;61;24.9%;17;6.94%;15;6.12%;245
NORDESTE;25;PB;251450;SAO JOSE DE PIRANHAS;22;2.59%;32;3.76%;530;62.28%;130;15.28%;78;9.17%;59;6.93%;851
NORDESTE;25;PB;251455;SAO JOSE DE PRINCESA;10;4.55%;14;6.36%;112;50.91%;39;17.73%;25;11.36%;20;9.09%;220
NORDESTE;25;PB;251460;SAO JOSE DO BONFIM;7;3.13%;12;5.36%;131;58.48%;42;18.75%;19;8.48%;13;5.8%;224
NORDESTE;25;PB;251465;SAO JOSE DO BREJO DO CRUZ;0;-;0;-;37;59.68%;10;16.13%;6;9.68%;9;14.52%;62
NORDESTE;25;PB;251470;SAO JOSE DO SABUGI;4;1.67%;4;1.67%;121;50.63%;63;26.36%;31;12.97%;16;6.69%;239
