Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
NORDESTE;29;BA;291855;JUSSARI;12;5.5%;6;2.75%;136;62.39%;35;16.06%;13;5.96%;16;7.34%;218
NORDESTE;29;BA;291860;JUSSIAPE;8;2.51%;6;1.88%;199;62.38%;54;16.93%;31;9.72%;21;6.58%;319
NORDESTE;29;BA;291870;LAFAIETE COUTINHO;3;1.38%;4;1.84%;136;62.67%;32;14.75%;13;5.99%;29;13.36%;217
NORDESTE;29;BA;291875;LAGOA REAL;26;2.51%;32;3.09%;680;65.76%;203;19.63%;61;5.9%;32;3.09%;1.034
NORDESTE;29;BA;291880;LAJE;48;4.29%;56;5.01%;656;58.68%;175;15.65%;87;7.78%;96;8.59%;1.118
NORDESTE;29;BA;291890;LAJEDAO;8;5.84%;6;4.38%;66;48.18%;23;16.79%;18;13.14%;16;11.68%;137
NORDESTE;29;BA;291900;LAJEDINHO;14;9.03%;15;9.68%;71;45.81%;29;18.71%;17;10.97%;9;5.81%;155
NORDESTE;29;BA;291905;LAJEDO DO TABOCAL;30;8.8%;20;5.87%;169;49.56%;52;15.25%;24;7.04%;46;13.49%;341
NORDESTE;29;BA;291910;LAMARAO;29;5.92%;28;5.71%;269;54.9%;75;15.31%;37;7.55%;52;10.61%;490
NORDESTE;29;BA;291915;LAPAO;42;3.45%;31;2.55%;741;60.84%;228;18.72%;84;6.9%;92;7.55%;1.218
NORDESTE;29;BA;291920;LAURO DE FREITAS;107;5.11%;75;3.58%;1.123;53.66%;357;17.06%;187;8.93%;244;11.66%;2.093
NORDESTE;29;BA;291930;LENCOIS;15;4.41%;7;2.06%;193;56.76%;64;18.82%;32;9.41%;29;8.53%;340
NORDESTE;29;BA;291940;LICINIO DE ALMEIDA;20;5.14%;20;5.14%;227;58.35%;54;13.88%;26;6.68%;42;10.8%;389
NORDESTE;29;BA;291950;LIVRAMENTO DE NOSSA SENHORA;90;3.59%;85;3.39%;1.150;45.82%;267;10.64%;113;4.5%;805;32.07%;2.510
NORDESTE;29;BA;291955;LUIS EDUARDO MAGALHAES;36;2.75%;43;3.29%;771;58.94%;283;21.64%;103;7.87%;72;5.5%;1.308
NORDESTE;29;BA;291960;MACAJUBA;57;8.64%;51;7.73%;394;59.7%;78;11.82%;39;5.91%;41;6.21%;660
NORDESTE;29;BA;291970;MACARANI;0;-;0;-;1;20%;0;-;2;40%;2;40%;5
NORDESTE;29;BA;291980;MACAUBAS;23;1.66%;29;2.09%;954;68.78%;238;17.16%;96;6.92%;47;3.39%;1.387
NORDESTE;29;BA;291990;MACURURE;11;2.68%;30;7.3%;274;66.67%;48;11.68%;23;5.6%;25;6.08%;411
NORDESTE;29;BA;291992;MADRE DE DEUS;24;4.92%;29;5.94%;234;47.95%;70;14.34%;43;8.81%;88;18.03%;488
NORDESTE;29;BA;291995;MAETINGA;12;2.73%;16;3.64%;297;67.5%;72;16.36%;24;5.45%;19;4.32%;440
NORDESTE;29;BA;292000;MAIQUINIQUE;11;3.07%;8;2.23%;211;58.94%;76;21.23%;29;8.1%;23;6.42%;358
NORDESTE;29;BA;292010;MAIRI;25;3.55%;23;3.27%;434;61.65%;143;20.31%;39;5.54%;40;5.68%;704
NORDESTE;29;BA;292020;MALHADA;24;3.92%;29;4.74%;396;64.71%;92;15.03%;34;5.56%;37;6.05%;612
NORDESTE;29;BA;292030;MALHADA DE PEDRAS;14;4.29%;18;5.52%;219;67.18%;47;14.42%;15;4.6%;13;3.99%;326
NORDESTE;29;BA;292040;MANOEL VITORINO;26;3.78%;28;4.08%;364;52.98%;140;20.38%;57;8.3%;72;10.48%;687
NORDESTE;29;BA;292045;MANSIDAO;35;5.98%;34;5.81%;355;60.68%;83;14.19%;30;5.13%;48;8.21%;585
NORDESTE;29;BA;292050;MARACAS;108;10.99%;73;7.43%;554;56.36%;128;13.02%;51;5.19%;69;7.02%;983
NORDESTE;29;BA;292060;MARAGOGIPE;108;6.62%;69;4.23%;810;49.63%;269;16.48%;149;9.13%;227;13.91%;1.632
NORDESTE;29;BA;292070;MARAU;30;3.89%;29;3.76%;441;57.2%;144;18.68%;63;8.17%;64;8.3%;771
NORDESTE;29;BA;292080;MARCIONILIO SOUZA;22;3.04%;26;3.59%;458;63.26%;114;15.75%;49;6.77%;55;7.6%;724
NORDESTE;29;BA;292090;MASCOTE;29;6.39%;12;2.64%;265;58.37%;66;14.54%;35;7.71%;47;10.35%;454
NORDESTE;29;BA;292100;MATA DE SAO JOAO;64;5.7%;45;4.01%;557;49.6%;185;16.47%;117;10.42%;155;13.8%;1.123
NORDESTE;29;BA;292105;MATINA;24;4.23%;15;2.65%;374;65.96%;85;14.99%;37;6.53%;32;5.64%;567
NORDESTE;29;BA;292110;MEDEIROS NETO;19;2.46%;22;2.85%;426;55.25%;168;21.79%;86;11.15%;50;6.49%;771
NORDESTE;29;BA;292120;MIGUEL CALMON;30;2.37%;36;2.84%;761;60.06%;258;20.36%;111;8.76%;71;5.6%;1.267
NORDESTE;29;BA;292130;MILAGRES;13;3.63%;18;5.03%;214;59.78%;51;14.25%;32;8.94%;30;8.38%;358
NORDESTE;29;BA;292140;MIRANGABA;65;9.29%;32;4.57%;410;58.57%;96;13.71%;52;7.43%;45;6.43%;700
NORDESTE;29;BA;292145;MIRANTE;6;1.39%;7;1.62%;251;58.24%;103;23.9%;44;10.21%;20;4.64%;431
NORDESTE;29;BA;292150;MONTE SANTO;96;3.95%;67;2.76%;1.282;52.78%;506;20.83%;258;10.62%;220;9.06%;2.429
NORDESTE;29;BA;292160;MORPARA;26;5.44%;25;5.23%;263;55.02%;59;12.34%;42;8.79%;63;13.18%;478
NORDESTE;29;BA;292170;MORRO DO CHAPEU;61;3.99%;64;4.19%;927;60.71%;254;16.63%;128;8.38%;93;6.09%;1.527
NORDESTE;29;BA;292180;MORTUGABA;10;2.08%;14;2.91%;321;66.74%;88;18.3%;31;6.44%;17;3.53%;481
NORDESTE;29;BA;292190;MUCUGE;19;4.96%;18;4.7%;244;63.71%;52;13.58%;26;6.79%;24;6.27%;383
NORDESTE;29;BA;292200;MUCURI;27;2.89%;24;2.57%;574;61.52%;180;19.29%;76;8.15%;52;5.57%;933
NORDESTE;29;BA;292205;MULUNGU DO MORRO;22;2.23%;24;2.43%;656;66.46%;156;15.81%;74;7.5%;55;5.57%;987
NORDESTE;29;BA;292210;MUNDO NOVO;60;6.07%;51;5.16%;527;53.29%;186;18.81%;81;8.19%;84;8.49%;989
NORDESTE;29;BA;292220;MUNIZ FERREIRA;10;5.38%;7;3.76%;85;45.7%;34;18.28%;23;12.37%;27;14.52%;186
NORDESTE;29;BA;292225;MUQUEM DE SAO FRANCISCO;28;4.51%;38;6.12%;391;62.96%;74;11.92%;41;6.6%;49;7.89%;621
NORDESTE;29;BA;292230;MURITIBA;57;7.05%;40;4.94%;412;50.93%;126;15.57%;72;8.9%;102;12.61%;809
NORDESTE;29;BA;292240;MUTUIPE;20;2.89%;16;2.31%;435;62.86%;114;16.47%;59;8.53%;48;6.94%;692
NORDESTE;29;BA;292250;NAZARE;29;3.16%;25;2.72%;481;52.4%;152;16.56%;89;9.69%;142;15.47%;918
NORDESTE;29;BA;292260;NILO PECANHA;60;8.63%;39;5.61%;412;59.28%;78;11.22%;37;5.32%;69;9.93%;695
NORDESTE;29;BA;292265;NORDESTINA;21;3.7%;22;3.87%;305;53.7%;120;21.13%;59;10.39%;41;7.22%;568
NORDESTE;29;BA;292270;NOVA CANAA;21;4.02%;20;3.83%;306;58.62%;84;16.09%;32;6.13%;59;11.3%;522
NORDESTE;29;BA;292273;NOVA FATIMA;2;0.76%;2;0.76%;178;67.42%;48;18.18%;21;7.95%;13;4.92%;264
NORDESTE;29;BA;292275;NOVA IBIA;5;3.57%;3;2.14%;80;57.14%;31;22.14%;11;7.86%;10;7.14%;140
NORDESTE;29;BA;292280;NOVA ITARANA;24;6.54%;25;6.81%;178;48.5%;48;13.08%;27;7.36%;65;17.71%;367
NORDESTE;29;BA;292285;NOVA REDENCAO;18;8.29%;7;3.23%;115;53%;36;16.59%;22;10.14%;19;8.76%;217
NORDESTE;29;BA;292290;NOVA SOURE;57;4.93%;53;4.58%;636;54.97%;181;15.64%;119;10.29%;111;9.59%;1.157
NORDESTE;29;BA;292300;NOVA VICOSA;20;1.07%;28;1.49%;1.316;70.22%;322;17.18%;120;6.4%;68;3.63%;1.874
NORDESTE;29;BA;292303;NOVO HORIZONTE;13;2.96%;15;3.42%;275;62.64%;72;16.4%;48;10.93%;16;3.64%;439
NORDESTE;29;BA;292305;NOVO TRIUNFO;16;3.32%;9;1.87%;313;64.94%;91;18.88%;29;6.02%;24;4.98%;482
NORDESTE;29;BA;292310;OLINDINA;44;4.37%;35;3.48%;603;59.88%;147;14.6%;84;8.34%;94;9.33%;1.007
NORDESTE;29;BA;292320;OLIVEIRA DOS BREJINHOS;67;6.59%;45;4.43%;549;54.04%;172;16.93%;90;8.86%;93;9.15%;1.016
NORDESTE;29;BA;292330;OURICANGAS;9;2.66%;10;2.96%;183;54.14%;64;18.93%;41;12.13%;31;9.17%;338
NORDESTE;29;BA;292335;OUROLANDIA;26;2.71%;39;4.07%;520;54.28%;177;18.48%;87;9.08%;109;11.38%;958
NORDESTE;29;BA;292340;PALMAS DE MONTE ALTO;39;6.2%;27;4.29%;379;60.25%;105;16.69%;46;7.31%;33;5.25%;629
NORDESTE;29;BA;292350;PALMEIRAS;66;11.72%;30;5.33%;307;54.53%;94;16.7%;43;7.64%;23;4.09%;563
NORDESTE;29;BA;292360;PARAMIRIM;13;1.52%;31;3.63%;644;75.32%;99;11.58%;44;5.15%;24;2.81%;855
NORDESTE;29;BA;292370;PARATINGA;69;5.1%;71;5.25%;829;61.27%;198;14.63%;94;6.95%;92;6.8%;1.353
NORDESTE;29;BA;292380;PARIPIRANGA;37;3.09%;31;2.59%;716;59.82%;178;14.87%;97;8.1%;138;11.53%;1.197
NORDESTE;29;BA;292390;PAU BRASIL;37;5.69%;27;4.15%;389;59.85%;108;16.62%;58;8.92%;31;4.77%;650
NORDESTE;29;BA;292400;PAULO AFONSO;124;3.9%;105;3.3%;1.846;58.09%;613;19.29%;258;8.12%;232;7.3%;3.178
NORDESTE;29;BA;292405;PE DE SERRA;15;3.02%;7;1.41%;320;64.39%;93;18.71%;34;6.84%;28;5.63%;497
NORDESTE;29;BA;292410;PEDRAO;8;2.74%;8;2.74%;178;60.96%;47;16.1%;32;10.96%;19;6.51%;292
NORDESTE;29;BA;292420;PEDRO ALEXANDRE;34;4.79%;23;3.24%;386;54.37%;132;18.59%;62;8.73%;73;10.28%;710
NORDESTE;29;BA;292430;PIATA;38;4.74%;43;5.36%;390;48.63%;122;15.21%;79;9.85%;130;16.21%;802
NORDESTE;29;BA;292440;PILAO ARCADO;82;4.59%;93;5.2%;988;55.29%;313;17.52%;151;8.45%;160;8.95%;1.787
NORDESTE;29;BA;292450;PINDAI;28;5.71%;19;3.88%;294;60%;82;16.73%;31;6.33%;36;7.35%;490
NORDESTE;29;BA;292460;PINDOBACU;47;5.03%;44;4.71%;549;58.78%;144;15.42%;81;8.67%;69;7.39%;934
NORDESTE;29;BA;292465;PINTADAS;8;2.3%;15;4.31%;231;66.38%;53;15.23%;20;5.75%;21;6.03%;348
NORDESTE;29;BA;292467;PIRAI DO NORTE;18;5.5%;4;1.22%;198;60.55%;47;14.37%;27;8.26%;33;10.09%;327
NORDESTE;29;BA;292470;PIRIPA;22;5.34%;15;3.64%;277;67.23%;49;11.89%;16;3.88%;33;8.01%;412
NORDESTE;29;BA;292480;PIRITIBA;30;3.05%;25;2.54%;539;54.83%;184;18.72%;85;8.65%;120;12.21%;983
NORDESTE;29;BA;292490;PLANALTINO;12;3.31%;28;7.71%;250;68.87%;44;12.12%;16;4.41%;13;3.58%;363
NORDESTE;29;BA;292500;PLANALTO;35;3.19%;35;3.19%;705;64.32%;201;18.34%;73;6.66%;47;4.29%;1.096
NORDESTE;29;BA;292510;POCOES;90;4.59%;89;4.54%;1.065;54.28%;328;16.72%;170;8.66%;220;11.21%;1.962
NORDESTE;29;BA;292520;POJUCA;34;4.66%;41;5.62%;392;53.7%;128;17.53%;69;9.45%;66;9.04%;730
NORDESTE;29;BA;292525;PONTO NOVO;30;4.37%;36;5.25%;396;57.73%;135;19.68%;48;7%;41;5.98%;686
NORDESTE;29;BA;292530;PORTO SEGURO;271;6.56%;248;6.01%;2.163;52.4%;587;14.22%;382;9.25%;477;11.56%;4.128
NORDESTE;29;BA;292540;POTIRAGUA;26;8.47%;19;6.19%;148;48.21%;43;14.01%;25;8.14%;46;14.98%;307
NORDESTE;29;BA;292550;PRADO;28;3.39%;26;3.15%;518;62.79%;128;15.52%;68;8.24%;57;6.91%;825
NORDESTE;29;BA;292560;PRESIDENTE DUTRA;25;3.4%;30;4.08%;475;64.54%;126;17.12%;40;5.43%;40;5.43%;736
NORDESTE;29;BA;292570;PRESIDENTE JANIO QUADROS;12;4.21%;12;4.21%;179;62.81%;46;16.14%;18;6.32%;18;6.32%;285
NORDESTE;29;BA;292575;PRESIDENTE TANCREDO NEVES;58;4.36%;45;3.39%;794;59.74%;230;17.31%;100;7.52%;102;7.67%;1.329
NORDESTE;29;BA;292580;QUEIMADAS;38;3.76%;37;3.66%;633;62.61%;170;16.82%;80;7.91%;53;5.24%;1.011
NORDESTE;29;BA;292590;QUIJINGUE;74;5.6%;39;2.95%;683;51.7%;196;14.84%;225;17.03%;104;7.87%;1.321
NORDESTE;29;BA;292593;QUIXABEIRA;6;1.63%;8;2.18%;230;62.67%;67;18.26%;39;10.63%;17;4.63%;367
NORDESTE;29;BA;292595;RAFAEL JAMBEIRO;35;5.88%;29;4.87%;331;55.63%;87;14.62%;59;9.92%;54;9.08%;595
NORDESTE;29;BA;292600;REMANSO;37;2.24%;28;1.69%;927;56.08%;342;20.69%;164;9.92%;155;9.38%;1.653
NORDESTE;29;BA;292610;RETIROLANDIA;25;5.01%;28;5.61%;242;48.5%;97;19.44%;44;8.82%;63;12.63%;499
NORDESTE;29;BA;292620;RIACHAO DAS NEVES;63;4.44%;42;2.96%;585;41.26%;259;18.27%;190;13.4%;279;19.68%;1.418
NORDESTE;29;BA;292630;RIACHAO DO JACUIPE;78;12.26%;42;6.6%;303;47.64%;93;14.62%;45;7.08%;75;11.79%;636
NORDESTE;29;BA;292640;RIACHO DE SANTANA;82;7.06%;55;4.74%;716;61.67%;162;13.95%;63;5.43%;83;7.15%;1.161
NORDESTE;29;BA;292650;RIBEIRA DO AMPARO;37;5.05%;22;3%;437;59.62%;113;15.42%;63;8.59%;61;8.32%;733
NORDESTE;29;BA;292660;RIBEIRA DO POMBAL;70;3.68%;75;3.95%;1.114;58.63%;324;17.05%;166;8.74%;151;7.95%;1.900
NORDESTE;29;BA;292665;RIBEIRAO DO LARGO;25;6.85%;14;3.84%;185;50.68%;65;17.81%;30;8.22%;46;12.6%;365
NORDESTE;29;BA;292670;RIO DE CONTAS;9;1.22%;12;1.63%;498;67.76%;118;16.05%;52;7.07%;46;6.26%;735
NORDESTE;29;BA;292680;RIO DO ANTONIO;27;5.29%;23;4.51%;318;62.35%;78;15.29%;32;6.27%;32;6.27%;510
NORDESTE;29;BA;292690;RIO DO PIRES;16;3.63%;17;3.85%;253;57.37%;87;19.73%;35;7.94%;33;7.48%;441
NORDESTE;29;BA;292700;RIO REAL;63;3.25%;56;2.89%;1.111;57.3%;363;18.72%;186;9.59%;160;8.25%;1.939
NORDESTE;29;BA;292710;RODELAS;9;1.97%;13;2.84%;268;58.64%;84;18.38%;49;10.72%;34;7.44%;457
NORDESTE;29;BA;292720;RUY BARBOSA;16;1.4%;29;2.53%;765;66.81%;197;17.21%;91;7.95%;47;4.1%;1.145
NORDESTE;29;BA;292730;SALINAS DA MARGARIDA;48;9.92%;25;5.17%;261;53.93%;83;17.15%;35;7.23%;32;6.61%;484
NORDESTE;29;BA;292740;SALVADOR;873;3.78%;579;2.51%;12.404;53.75%;4.197;18.19%;2.212;9.58%;2.814;12.19%;23.079
NORDESTE;29;BA;292750;SANTA BARBARA;51;5.12%;39;3.92%;386;38.76%;152;15.26%;225;22.59%;143;14.36%;996
NORDESTE;29;BA;292760;SANTA BRIGIDA;15;1.75%;28;3.27%;524;61.29%;161;18.83%;65;7.6%;62;7.25%;855
NORDESTE;29;BA;292770;SANTA CRUZ CABRALIA;55;5.57%;38;3.85%;557;56.38%;174;17.61%;80;8.1%;84;8.5%;988
NORDESTE;29;BA;292780;SANTA CRUZ DA VITORIA;1;1.35%;0;-;45;60.81%;19;25.68%;5;6.76%;4;5.41%;74
NORDESTE;29;BA;292790;SANTA INES;14;2.55%;20;3.64%;328;59.74%;79;14.39%;47;8.56%;61;11.11%;549
NORDESTE;29;BA;292805;SANTA LUZIA;25;4.66%;18;3.35%;306;56.98%;88;16.39%;51;9.5%;49;9.12%;537
NORDESTE;29;BA;292810;SANTA MARIA DA VITORIA;66;4.07%;50;3.08%;1.026;63.29%;250;15.42%;119;7.34%;110;6.79%;1.621
NORDESTE;29;BA;292840;SANTA RITA DE CASSIA;74;5.09%;65;4.47%;845;58.16%;223;15.35%;98;6.74%;148;10.19%;1.453
NORDESTE;29;BA;292850;SANTA TERESINHA;6;1.17%;13;2.54%;336;65.75%;85;16.63%;44;8.61%;27;5.28%;511
NORDESTE;29;BA;292800;SANTALUZ;43;3.43%;39;3.11%;728;58.05%;229;18.26%;97;7.74%;118;9.41%;1.254
NORDESTE;29;BA;292820;SANTANA;43;3.99%;46;4.26%;639;59.22%;182;16.87%;98;9.08%;71;6.58%;1.079
NORDESTE;29;BA;292830;SANTANOPOLIS;15;5.15%;14;4.81%;169;58.08%;51;17.53%;20;6.87%;22;7.56%;291
NORDESTE;29;BA;292860;SANTO AMARO;89;4.85%;70;3.81%;975;53.1%;330;17.97%;180;9.8%;192;10.46%;1.836
NORDESTE;29;BA;292870;SANTO ANTONIO DE JESUS;56;2.32%;63;2.61%;1.538;63.76%;424;17.58%;163;6.76%;168;6.97%;2.412
NORDESTE;29;BA;292880;SANTO ESTEVAO;71;4.31%;32;1.94%;861;52.31%;345;20.96%;176;10.69%;161;9.78%;1.646
NORDESTE;29;BA;292890;SAO DESIDERIO;65;6.38%;37;3.63%;526;51.62%;154;15.11%;120;11.78%;117;11.48%;1.019
NORDESTE;29;BA;292895;SAO DOMINGOS;10;3.75%;7;2.62%;152;56.93%;54;20.22%;30;11.24%;14;5.24%;267
NORDESTE;29;BA;292910;SAO FELIPE;23;2.71%;26;3.07%;526;62.03%;166;19.58%;58;6.84%;49;5.78%;848
NORDESTE;29;BA;292900;SAO FELIX;26;8.61%;8;2.65%;185;61.26%;42;13.91%;23;7.62%;18;5.96%;302
NORDESTE;29;BA;292905;SAO FELIX DO CORIBE;35;6.59%;39;7.34%;302;56.87%;63;11.86%;47;8.85%;45;8.47%;531
NORDESTE;29;BA;292920;SAO FRANCISCO DO CONDE;44;4.57%;31;3.22%;508;52.81%;173;17.98%;86;8.94%;120;12.47%;962
NORDESTE;29;BA;292925;SAO GABRIEL;47;7.81%;29;4.82%;357;59.3%;82;13.62%;39;6.48%;48;7.97%;602
NORDESTE;29;BA;292930;SAO GONCALO DOS CAMPOS;67;6.83%;46;4.69%;502;51.17%;159;16.21%;84;8.56%;123;12.54%;981
NORDESTE;29;BA;292935;SAO JOSE DA VITORIA;9;2.48%;11;3.03%;216;59.5%;69;19.01%;27;7.44%;31;8.54%;363
NORDESTE;29;BA;292937;SAO JOSE DO JACUIPE;14;2.9%;17;3.52%;304;62.94%;84;17.39%;35;7.25%;29;6%;483
NORDESTE;29;BA;292940;SAO MIGUEL DAS MATAS;23;2.14%;38;3.54%;718;66.85%;155;14.43%;88;8.19%;52;4.84%;1.074
NORDESTE;29;BA;292950;SAO SEBASTIAO DO PASSE;35;3.41%;41;4%;566;55.17%;200;19.49%;97;9.45%;87;8.48%;1.026
NORDESTE;29;BA;292960;SAPEACU;16;4.4%;17;4.67%;216;59.34%;63;17.31%;26;7.14%;26;7.14%;364
NORDESTE;29;BA;292970;SATIRO DIAS;42;4.98%;56;6.64%;442;52.43%;131;15.54%;89;10.56%;83;9.85%;843
NORDESTE;29;BA;292975;SAUBARA;27;4.46%;21;3.47%;289;47.77%;98;16.2%;69;11.4%;101;16.69%;605
NORDESTE;29;BA;292980;SAUDE;16;3.27%;18;3.67%;318;64.9%;74;15.1%;38;7.76%;26;5.31%;490
NORDESTE;29;BA;292990;SEABRA;60;3.25%;91;4.92%;1.161;62.82%;307;16.61%;131;7.09%;98;5.3%;1.848
NORDESTE;29;BA;293000;SEBASTIAO LARANJEIRAS;18;4.88%;11;2.98%;210;56.91%;72;19.51%;31;8.4%;27;7.32%;369
NORDESTE;29;BA;293010;SENHOR DO BONFIM;104;6.92%;68;4.53%;761;50.67%;210;13.98%;141;9.39%;218;14.51%;1.502
NORDESTE;29;BA;293020;SENTO SE;86;4.18%;93;4.52%;1.139;55.4%;314;15.27%;194;9.44%;230;11.19%;2.056
NORDESTE;29;BA;293015;SERRA DO RAMALHO;71;4.04%;76;4.33%;1.019;58%;306;17.42%;131;7.46%;154;8.76%;1.757
NORDESTE;29;BA;293030;SERRA DOURADA;49;5.66%;48;5.54%;475;54.85%;142;16.4%;67;7.74%;85;9.82%;866
NORDESTE;29;BA;293040;SERRA PRETA;29;6.17%;29;6.17%;265;56.38%;70;14.89%;49;10.43%;28;5.96%;470
NORDESTE;29;BA;293050;SERRINHA;167;6.24%;147;5.49%;1.565;58.44%;310;11.58%;194;7.24%;295;11.02%;2.678
NORDESTE;29;BA;293060;SERROLANDIA;23;3.69%;24;3.85%;369;59.23%;100;16.05%;63;10.11%;44;7.06%;623
NORDESTE;29;BA;293070;SIMOES FILHO;158;6.65%;119;5.01%;1.230;51.79%;362;15.24%;217;9.14%;289;12.17%;2.375
NORDESTE;29;BA;293075;SITIO DO MATO;19;2.71%;35;5%;367;52.43%;109;15.57%;69;9.86%;101;14.43%;700
NORDESTE;29;BA;293076;SITIO DO QUINTO;17;3.37%;11;2.18%;305;60.52%;96;19.05%;40;7.94%;35;6.94%;504
NORDESTE;29;BA;293077;SOBRADINHO;28;3.33%;29;3.45%;473;56.24%;163;19.38%;77;9.16%;71;8.44%;841
NORDESTE;29;BA;293080;SOUTO SOARES;33;4.91%;36;5.36%;441;65.63%;76;11.31%;37;5.51%;49;7.29%;672
NORDESTE;29;BA;293090;TABOCAS DO BREJO VELHO;34;6.48%;21;4%;302;57.52%;110;20.95%;36;6.86%;22;4.19%;525
NORDESTE;29;BA;293100;TANHACU;63;5.14%;30;2.45%;760;62.04%;210;17.14%;83;6.78%;79;6.45%;1.225
NORDESTE;29;BA;293105;TANQUE NOVO;15;2.24%;32;4.78%;501;74.78%;86;12.84%;26;3.88%;10;1.49%;670
NORDESTE;29;BA;293110;TANQUINHO;3;1.08%;7;2.51%;169;60.57%;58;20.79%;20;7.17%;22;7.89%;279
NORDESTE;29;BA;293120;TAPEROA;22;3.42%;20;3.11%;376;58.48%;115;17.88%;44;6.84%;66;10.26%;643
NORDESTE;29;BA;293130;TAPIRAMUTA;30;3.95%;36;4.74%;482;63.5%;110;14.49%;50;6.59%;51;6.72%;759
NORDESTE;29;BA;293135;TEIXEIRA DE FREITAS;86;2.28%;108;2.86%;2.358;62.38%;753;19.92%;306;8.1%;169;4.47%;3.780
NORDESTE;29;BA;293140;TEODORO SAMPAIO;6;2.16%;7;2.52%;150;53.96%;49;17.63%;38;13.67%;28;10.07%;278
NORDESTE;29;BA;293150;TEOFILANDIA;34;3.91%;43;4.94%;460;52.87%;171;19.66%;77;8.85%;85;9.77%;870
NORDESTE;29;BA;293160;TEOLANDIA;30;5.54%;22;4.06%;313;57.75%;100;18.45%;40;7.38%;37;6.83%;542
NORDESTE;29;BA;293170;TERRA NOVA;31;5.96%;43;8.27%;295;56.73%;69;13.27%;34;6.54%;48;9.23%;520
NORDESTE;29;BA;293180;TREMEDAL;22;3.37%;34;5.21%;423;64.88%;95;14.57%;42;6.44%;36;5.52%;652
NORDESTE;29;BA;293190;TUCANO;65;2.85%;64;2.81%;1.310;57.46%;448;19.65%;210;9.21%;183;8.03%;2.280
NORDESTE;29;BA;293200;UAUA;81;5.9%;55;4%;721;52.47%;258;18.78%;109;7.93%;150;10.92%;1.374
NORDESTE;29;BA;293210;UBAIRA;34;4.55%;20;2.68%;419;56.09%;136;18.21%;62;8.3%;76;10.17%;747
NORDESTE;29;BA;293220;UBAITABA;29;3.58%;23;2.84%;538;66.42%;122;15.06%;51;6.3%;47;5.8%;810
NORDESTE;29;BA;293230;UBATA;27;4.38%;29;4.7%;345;55.92%;127;20.58%;51;8.27%;38;6.16%;617
NORDESTE;29;BA;293240;UIBAI;14;2.06%;18;2.65%;484;71.39%;97;14.31%;37;5.46%;28;4.13%;678
NORDESTE;29;BA;293245;UMBURANAS;36;4.5%;34;4.25%;446;55.75%;116;14.5%;71;8.88%;97;12.13%;800
NORDESTE;29;BA;293250;UNA;20;2.51%;17;2.13%;550;68.92%;143;17.92%;39;4.89%;29;3.63%;798
NORDESTE;29;BA;293260;URANDI;17;3.59%;36;7.61%;306;64.69%;72;15.22%;25;5.29%;17;3.59%;473
NORDESTE;29;BA;293270;URUCUCA;23;4.61%;16;3.21%;284;56.91%;84;16.83%;33;6.61%;59;11.82%;499
NORDESTE;29;BA;293280;UTINGA;26;3.56%;37;5.07%;467;63.97%;99;13.56%;57;7.81%;44;6.03%;730
NORDESTE;29;BA;293290;VALENCA;89;4.81%;86;4.65%;1.013;54.76%;315;17.03%;160;8.65%;187;10.11%;1.850
NORDESTE;29;BA;293300;VALENTE;13;1.8%;16;2.21%;481;66.44%;126;17.4%;45;6.22%;43;5.94%;724
NORDESTE;29;BA;293305;VARZEA DA ROCA;9;1.88%;18;3.77%;297;62.13%;89;18.62%;29;6.07%;36;7.53%;478
NORDESTE;29;BA;293310;VARZEA DO POCO;7;1.91%;7;1.91%;185;50.41%;80;21.8%;39;10.63%;49;13.35%;367
NORDESTE;29;BA;293315;VARZEA NOVA;8;1.73%;11;2.38%;302;65.23%;89;19.22%;28;6.05%;25;5.4%;463
NORDESTE;29;BA;293317;VARZEDO;24;6.67%;14;3.89%;198;55%;62;17.22%;29;8.06%;33;9.17%;360
NORDESTE;29;BA;293320;VERA CRUZ;55;4.78%;44;3.82%;618;53.69%;198;17.2%;112;9.73%;124;10.77%;1.151
NORDESTE;29;BA;293325;VEREDA;49;16.67%;12;4.08%;160;54.42%;44;14.97%;20;6.8%;9;3.06%;294
NORDESTE;29;BA;293330;VITORIA DA CONQUISTA;178;2.16%;247;2.99%;5.702;69.08%;1.508;18.27%;377;4.57%;242;2.93%;8.254
NORDESTE;29;BA;293340;WAGNER;13;3.57%;7;1.92%;230;63.19%;62;17.03%;24;6.59%;28;7.69%;364
NORDESTE;29;BA;293345;WANDERLEY;27;5.08%;25;4.7%;365;68.61%;67;12.59%;28;5.26%;20;3.76%;532
NORDESTE;29;BA;293350;WENCESLAU GUIMARAES;25;3.19%;24;3.07%;469;59.9%;118;15.07%;75;9.58%;72;9.2%;783
NORDESTE;29;BA;293360;XIQUE-XIQUE;106;5.91%;87;4.85%;1.188;66.18%;228;12.7%;72;4.01%;114;6.35%;1.795
TOTAL ESTADO BAHIA;;;;;18.132;4.32%;16.216;3.86%;245.760;58.5%;70.355;16.75%;33.831;8.05%;35.791;8.52%;420.085
NORDESTE;23;CE;230010;ABAIARA;27;5.11%;19;3.6%;285;53.98%;104;19.7%;50;9.47%;43;8.14%;528
